"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"02/01/2024","48","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","5","36","12","48","41"
"02/02/2024","53","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","10","39","28","53","38"
"02/03/2024","54","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","9","40","21","54","31"
"02/04/2024","53","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","38","18","53","19"
"02/05/2024","44","PM2.5","Reseda","06-037-1201","AQS","6","33","9","44","35"
"02/06/2024","55","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","6","37","8","55","44"
"02/07/2024","59","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","9","40","19","59","37"
"02/08/2024","53","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","7","39","25","53","42"
"02/09/2024","48","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","9","37","11","48","35"
"02/10/2024","62","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","10","39","14","62","33"
"02/11/2024","62","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","13","41","15","62","34"
"02/12/2024","68","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","15","44","23","68","44"
"02/13/2024","63","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","14","41","21","63","42"
"02/14/2024","64","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","10","43","34","64","40"
"02/15/2024","62","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","14","44","33","62","40"
"02/16/2024","66","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","39","26","66","36"
"02/17/2024","85","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","44","30","85","33"
"02/18/2024","55","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","7","36","16","55","26"
"02/19/2024","48","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","31","7","48","20"
"02/20/2024","41","PM2.5","Reseda","06-037-1201","AQS","5","36","6","41","29"
"02/21/2024","49","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","6","39","19","49","42"
"02/22/2024","55","PM2.5","Compton","06-037-1302","AQS","9","41","34","55","38"
"02/23/2024","55","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","8","42","43","55","53"
"02/24/2024","57","PM2.5","Compton","06-037-1302","AirNow","11","42","31","57","39"
"02/25/2024","57","PM2.5","Compton","06-037-1302","AQS","10","43","20","57","30"
"02/26/2024","63","PM2.5","Compton","06-037-1302","AQS","9","39","23","63","44"
"02/27/2024","63","PM2.5","Pasadena","06-037-2005","AQS","6","34","27","63","42"
"02/28/2024","58","PM2.5","Compton","06-037-1302","AQS","17","42","43","58","38"
"02/29/2024","55","PM2.5","Santa Clarita","06-037-6012","AQS","5","41","38","55","35"
"03/01/2024","39","Ozone","Glendora","06-037-0016","AQS","5","39","14","29","25"
"03/02/2024","38","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","2","38","8","37","16"
"03/03/2024","41","PM2.5","Reseda","06-037-1201","AQS","5","39","11","41","26"
"03/04/2024","53","PM2.5","Reseda","06-037-1201","AQS","13","40","28","53","37"
"03/05/2024","53","PM2.5","Reseda","06-037-1201","AQS","8","43","23","53","36"
"03/06/2024","43","PM2.5","Reseda","06-037-1201","AQS","9","33","15","43","39"
"03/07/2024","39","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","9","36","23","38","39"
"03/08/2024","53","PM2.5","Compton","06-037-1302","AQS","8","40","33","53","36"
"03/09/2024","59","PM2.5","Compton","06-037-1302","AQS","14","45","27","59","31"
"03/10/2024","53","PM2.5","Compton","06-037-1302","AQS","14","49","27","53","27"
"03/11/2024","41","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","6","41","35","40","29"
"03/12/2024","40","Ozone","Santa Clarita","06-037-6012","AQS","6","40","33","38","36"
"03/13/2024","41","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","41","36","41","30"
"03/14/2024","52","PM10","Lancaster - Fairgrounds","06-037-9035","AQS","10","44","52","42","36"
"03/15/2024","41","Ozone","Signal Hill (LBSH)","06-037-4009","AQS","6","41","31","37","37"
"03/16/2024","46","Ozone","North Hollywood (NOHO)","06-037-4010","AQS","8","46","20","37","33"
"03/17/2024","52","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","51","20","52","24"
"03/18/2024","64","PM10","Signal Hill (LBSH)","06-037-4009","AQS","10","47","64","57","46"
"03/19/2024","59","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","11","50","31","59","39"
"03/20/2024","84","Ozone","Santa Clarita","06-037-6012","AQS","9","84","32","70","38"
"03/21/2024","70","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","51","30","70","30"
"03/22/2024","70","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","64","31","70","30"
"03/23/2024","40","Ozone","North Hollywood (NOHO)","06-037-4010","AQS","3","40","22","37","14"
"03/24/2024","41","Ozone","Santa Clarita","06-037-6012","AQS","5","41","32","26","24"
"03/25/2024","44","PM2.5","Compton","06-037-1302","AirNow","7","42","29","44","31"
"03/26/2024","47","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","45","29","47","36"
"03/27/2024","64","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","6","64","30","56","33"
"03/28/2024","53","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","43","32","53","36"
"03/29/2024","48","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","6","48","20","43","37"
"03/30/2024","44","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","3","44","6","30","22"
"03/31/2024","44","Ozone","North Hollywood (NOHO)","06-037-4010","AQS","6","44","6","31","34"
"04/01/2024","50","PM2.5","Compton","06-037-1302","AQS","13","45","22","50","36"
"04/02/2024","52","PM2.5","Compton","06-037-1302","AQS","9","49","28","52","35"
"04/03/2024","58","Ozone","Santa Clarita","06-037-6012","AQS","11","58","39","57","41"
"04/04/2024","44","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","3","44","26","43","18"
"04/05/2024","44","Ozone","Glendora","06-037-0016","AQS","3","44","27","31","31"
"04/06/2024","47","Ozone","Glendora","06-037-0016","AQS","6","47","16","43","30"
"04/07/2024","58","PM2.5","Compton","06-037-1302","AQS","13","49","21","58","29"
"04/08/2024","52","PM2.5","Compton","06-037-1302","AirNow","8","49","40","52","34"
"04/09/2024","61","Ozone","Glendora","06-037-0016","AQS","9","61","40","48","51"
"04/10/2024","87","Ozone","Santa Clarita","06-037-6012","AQS","11","87","35","58","40"
"04/11/2024","119","Ozone","Glendora","06-037-0016","AQS","8","119","38","71","42"
"04/12/2024","87","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","5","87","28","69","18"
"04/13/2024","49","Ozone","Signal Hill (LBSH)","06-037-4009","AQS","3","49","14","39","19"
"04/14/2024","48","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","5","48","9","39","31"
"04/15/2024","71","Ozone","Glendora","06-037-0016","AQS","11","71","19","52","39"
"04/16/2024","77","Ozone","Glendora","06-037-0016","AQS","11","77","33","53","43"
"04/17/2024","101","Ozone","Santa Clarita","06-037-6012","AQS","8","101","31","57","38"
"04/18/2024","90","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","7","90","34","65","36"
"04/19/2024","67","Ozone","Glendora","06-037-0016","AQS","3","67","27","62","21"
"04/20/2024","93","Ozone","Glendora","06-037-0016","AQS","3","93","30","64","28"
"04/21/2024","140","Ozone","Glendora","06-037-0016","AQS","6","140","34","68","22"
"04/22/2024","97","Ozone","Santa Clarita","06-037-6012","AQS","5","97","29","78","25"
"04/23/2024","54","PM2.5","Santa Clarita","06-037-6012","AQS","3","51","32","54","38"
"04/24/2024","49","PM2.5","Santa Clarita","06-037-6012","AQS","3","46","26","49","38"
"04/25/2024","44","PM2.5","Santa Clarita","06-037-6012","AQS","2","39","35","44","36"
"04/26/2024","61","PM10","Long Beach (Hudson)","06-037-4006","AQS","2","41","61","49","32"
"04/27/2024","49","PM2.5","Compton","06-037-1302","AirNow","3","48","24","49","23"
"04/28/2024","80","Ozone","Santa Clarita","06-037-6012","AQS","6","80","22","55","34"
"04/29/2024","74","Ozone","Glendora","06-037-0016","AQS","8","74","37","66","32"
"04/30/2024","97","Ozone","Santa Clarita","06-037-6012","AQS","3","97","32","61","28"
"05/01/2024","67","Ozone","Pomona","06-037-1701","AQS","3","67","35","63","31"
"05/02/2024","97","Ozone","Santa Clarita","06-037-6012","AQS","5","97","34","67","26"
"05/03/2024","87","Ozone","Santa Clarita","06-037-6012","AQS","3","87","27","64","19"
"05/04/2024","58","PM2.5","Santa Clarita","06-037-6012","AQS","3","47","23","58","19"
"05/05/2024","47","Ozone","Santa Clarita","06-037-6012","AQS","2","47","17","32","14"
"05/06/2024","48","Ozone","Pomona","06-037-1701","AQS","5","48","24","42","31"
"05/07/2024","84","Ozone","Santa Clarita","06-037-6012","AQS","6","84","27","53","29"
"05/08/2024","77","Ozone","Santa Clarita","06-037-6012","AQS","3","77","27","58","20"
"05/09/2024","67","Ozone","Pasadena","06-037-2005","AQS","3","67","33","62","22"
"05/10/2024","74","Ozone","Pomona","06-037-1701","AQS","3","74","40","63","32"
"05/11/2024","84","Ozone","Pomona","06-037-1701","AQS","3","84","20","60","18"
"05/12/2024","108","Ozone","Santa Clarita","06-037-6012","AQS","3","108","20","66","13"
"05/13/2024","97","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","3","97","19","65","26"
"05/14/2024","90","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","3","90","21","63","27"
"05/15/2024","74","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","3","74","23","62","27"
"05/16/2024","74","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","3","74","27","58","36"
"05/17/2024","58","PM2.5","Santa Clarita","06-037-6012","AQS","3","54","20","58","31"
"05/18/2024","105","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","3","105","17","56","25"
"05/19/2024","77","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","3","77","19","55","12"
"05/20/2024","52","PM2.5","Santa Clarita","06-037-6012","AQS","2","51","24","52","25"
"05/21/2024","74","Ozone","Santa Clarita","06-037-6012","AQS","3","74","34","59","36"
"05/22/2024","87","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","3","87","34","67","30"
"05/23/2024","61","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","5","61","29","58","26"
"05/24/2024","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","49","32","61","36"
"05/25/2024","52","PM2.5","Santa Clarita","06-037-6012","AQS","5","44","17","52","15"
"05/26/2024","54","PM2.5","Santa Clarita","06-037-6012","AQS","5","48","17","54","18"
"05/27/2024","87","Ozone","Santa Clarita","06-037-6012","AQS","5","87","23","61","21"
"05/28/2024","93","Ozone","Santa Clarita","06-037-6012","AQS","6","93","31","66","26"
"05/29/2024","80","Ozone","Santa Clarita","06-037-6012","AQS","5","80","31","66","36"
"05/30/2024","119","Ozone","Santa Clarita","06-037-6012","AQS","5","119","33","69","26"
"05/31/2024","119","Ozone","Santa Clarita","06-037-6012","AQS","5","119","35","71","19"
"06/01/2024","87","Ozone","Santa Clarita","06-037-6012","AQS","5","87","37","63","12"
"06/02/2024","58","PM2.5","Santa Clarita","06-037-6012","AQS","5","54","33","58","16"
"06/03/2024","74","Ozone","Santa Clarita","06-037-6012","AQS","5","74","30","61","32"
"06/04/2024","115","Ozone","Santa Clarita","06-037-6012","AQS","6","115","31","66","28"
"06/05/2024","179","Ozone","Santa Clarita","06-037-6012","AQS","6","179","33","74","20"
"06/06/2024","166","Ozone","Santa Clarita","06-037-6012","AQS","6","166","35","68","33"
"06/07/2024","84","Ozone","Santa Clarita","06-037-6012","AQS","6","84","32","59","15"
"06/08/2024","58","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","5","58","26","57","11"
"06/09/2024","55","PM2.5","Santa Clarita","06-037-6012","AQS","5","46","16","55","15"
"06/10/2024","97","Ozone","Santa Clarita","06-037-6012","AQS","5","97","25","58","30"
"06/11/2024","115","Ozone","Santa Clarita","06-037-6012","AQS","6","115","31","65","24"
"06/12/2024","105","Ozone","Glendora","06-037-0016","AQS","6","105","30","57","19"
"06/13/2024","77","Ozone","Pomona","06-037-1701","AQS","5","77","27","57","23"
"06/14/2024","164","Ozone","Santa Clarita","06-037-6012","AQS","5","164","34","60","25"
"06/15/2024","161","Ozone","Glendora","06-037-0016","AQS","7","161","53","72","32"
"06/16/2024","129","Ozone","Santa Clarita","06-037-6012","AQS","5","129","59","92","26"
"06/17/2024","71","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","2","71","71","71","14"
"06/18/2024","108","Ozone","Santa Clarita","06-037-6012","AQS","3","108","51","70","28"
"06/19/2024","119","Ozone","Glendora","06-037-0016","AQS","3","119","43","69","24"
"06/20/2024","140","Ozone","Glendora","06-037-0016","AQS","5","140","40","64","26"
"06/21/2024","166","Ozone","Santa Clarita","06-037-6012","AQS","5","166","39","63","33"
"06/22/2024","202","Ozone","Glendora","06-037-0016","AQS","7","202","35","70","33"
"06/23/2024","154","Ozone","Pomona","06-037-1701","AQS","8","154","22","58","29"
"06/24/2024","126","Ozone","Glendora","06-037-0016","AQS","5","126","28","55","32"
"06/25/2024","100","Ozone","Santa Clarita","06-037-6012","AQS","3","100","30","61","29"
"06/26/2024","140","Ozone","Santa Clarita","06-037-6012","AQS","3","140","32","63","26"
"06/27/2024","122","Ozone","Santa Clarita","06-037-6012","AQS","3","122","33","63","27"
"06/28/2024","108","Ozone","Santa Clarita","06-037-6012","AQS","3","108","33","61","26"
"06/29/2024","147","Ozone","Glendora","06-037-0016","AQS","5","147","31","65","21"
"06/30/2024","169","Ozone","Glendora","06-037-0016","AQS","6","169","23","65","40"
"07/01/2024","150","Ozone","Glendora","06-037-0016","AQS","5","150","28","61","25"
"07/02/2024","161","Ozone","Glendora","06-037-0016","AQS","3","161","32","65","26"
"07/03/2024","195","Ozone","Santa Clarita","06-037-6012","AQS","7","195","36","62","35"
"07/04/2024","166","Ozone","Santa Clarita","06-037-6012","AQS","5","166","53","122","26"
"07/05/2024","230","PM2.5","Glendora","06-037-0016","AQS","6","197","117","230","29"
"07/06/2024","156","Ozone","Santa Clarita","06-037-6012","AQS","5","156","31","72","19"
"07/07/2024","108","Ozone","Santa Clarita","06-037-6012","AQS","3","108","28","62","14"
"07/08/2024","187","Ozone","Santa Clarita","06-037-6012","AQS","5","187","34","64","29"
"07/09/2024","206","Ozone","Santa Clarita","06-037-6012","AQS","6","206","37","67","31"
"07/10/2024","209","Ozone","Santa Clarita","06-037-6012","AQS","7","209","44","71","39"
"07/11/2024","166","Ozone","Glendora","06-037-0016","AQS","5","166","42","70","33"
"07/12/2024","147","Ozone","Santa Clarita","06-037-6012","AQS","5","147","36","78","25"
"07/13/2024","147","Ozone","Santa Clarita","06-037-6012","AQS","5","147","44","66","27"
"07/14/2024","136","Ozone","Glendora","06-037-0016","AQS","5","136","31","63","24"
"07/15/2024","136","Ozone","Santa Clarita","06-037-6012","AQS","5","136","34","61","27"
"07/16/2024","129","Ozone","Santa Clarita","06-037-6012","AQS","3","129","28","59","25"
"07/17/2024","129","Ozone","Glendora","06-037-0016","AQS","3","129","32","58","25"
"07/18/2024","174","Ozone","Santa Clarita","06-037-6012","AQS","5","174","37","59","28"
"07/19/2024","203","Ozone","Glendora","06-037-0016","AQS","7","203","40","84","29"
"07/20/2024","164","Ozone","Glendora","06-037-0016","AQS","7","164","31","60","33"
"07/21/2024","147","Ozone","Glendora","06-037-0016","AQS","5","147","28","61","23"
"07/22/2024","159","Ozone","Santa Clarita","06-037-6012","AQS","6","159","34","59","35"
"07/23/2024","154","Ozone","Glendora","06-037-0016","AQS","5","154","38","58","32"
"07/24/2024","159","Ozone","Santa Clarita","06-037-6012","AQS","6","159","42","59","27"
"07/25/2024","182","Ozone","Glendora","06-037-0016","AQS","6","182","45","68","26"
"07/26/2024","143","Ozone","Glendora","06-037-0016","AQS","5","143","42","60","28"
"07/27/2024","105","Ozone","Glendora","06-037-0016","AQS","3","105","31","64","24"
"07/28/2024","105","Ozone","Glendora","06-037-0016","AQS","5","105","25","58","23"
"07/29/2024","119","Ozone","Glendora","06-037-0016","AQS","6","119","29","55","28"
"07/30/2024","150","Ozone","Glendora","06-037-0016","AQS","7","150","31","58","33"
"07/31/2024","166","Ozone","Santa Clarita","06-037-6012","AQS","7","166","31","57","32"
"08/01/2024","126","Ozone","Santa Clarita","06-037-6012","AQS","7","126","41","61","34"
"08/02/2024","200","Ozone","Glendora","06-037-0016","AQS","7","200","35","59","36"
"08/03/2024","174","Ozone","Glendora","06-037-0016","AQS","7","174","27","57","34"
"08/04/2024","164","Ozone","Glendora","06-037-0016","AQS","6","164","24","57","31"
"08/05/2024","182","Ozone","Glendora","06-037-0016","AQS","8","182","37","63","41"
"08/06/2024","192","Ozone","Santa Clarita","06-037-6012","AQS","6","192","37","63","28"
"08/07/2024","108","Ozone","Santa Clarita","06-037-6012","AQS","5","108","35","68","25"
"08/08/2024","140","Ozone","Santa Clarita","06-037-6012","AQS","5","140","29","63","25"
"08/09/2024","182","Ozone","Santa Clarita","06-037-6012","AQS","5","182","35","64","29"
"08/10/2024","202","Ozone","Glendora","06-037-0016","AQS","7","202","32","65","28"
"08/11/2024","136","Ozone","Santa Clarita","06-037-6012","AQS","7","136","29","64","29"
"08/12/2024","90","Ozone","Glendora","06-037-0016","AQS","7","90","30","59","33"
"08/13/2024","105","Ozone","Glendora","06-037-0016","AQS","5","105","29","60","33"
"08/14/2024","140","Ozone","Santa Clarita","06-037-6012","AQS","7","140","35","64","32"
"08/15/2024","159","Ozone","Glendora","06-037-0016","AQS","7","159","34","63","33"
"08/16/2024","151","Ozone","Glendora","06-037-0016","AQS","6","151","30","62","34"
"08/17/2024","90","Ozone","Glendora","06-037-0016","AQS","3","90","23","61","16"
"08/18/2024","126","Ozone","Glendora","06-037-0016","AQS","3","126","27","58","24"
"08/19/2024","156","Ozone","Pomona","06-037-1701","AQS","6","156","31","54","34"
"08/20/2024","161","Ozone","Glendora","06-037-0016","AQS","7","161","37","57","46"
"08/21/2024","154","Ozone","Glendora","06-037-0016","AQS","7","154","38","61","44"
"08/22/2024","105","Ozone","Glendora","06-037-0016","AQS","5","105","33","57","25"
"08/23/2024","77","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","3","77","29","54","24"
"08/24/2024","71","Ozone","Santa Clarita","06-037-6012","AQS","3","71","28","57","26"
"08/25/2024","87","Ozone","Glendora","06-037-0016","AQS","5","87","26","56","24"
"08/26/2024","129","Ozone","Glendora","06-037-0016","AQS","7","129","33","59","30"
"08/27/2024","156","Ozone","Glendora","06-037-0016","AQS","5","156","37","59","34"
"08/28/2024","133","Ozone","Glendora","06-037-0016","AQS","5","133","36","69","30"
"08/29/2024","126","Ozone","Glendora","06-037-0016","AQS","5","126","35","69","30"
"08/30/2024","156","Ozone","Santa Clarita","06-037-6012","AQS","5","156","34","63","28"
"08/31/2024","187","Ozone","Glendora","06-037-0016","AQS","6","187","52","63","29"
"09/01/2024","169","Ozone","Glendora","06-037-0016","AQS","8","169","33","66","25"
"09/02/2024","182","Ozone","Glendora","06-037-0016","AQS","6","182","39","71","26"
"09/03/2024","166","Ozone","Glendora","06-037-0016","AQS","7","166","38","70","48"
"09/04/2024","147","Ozone","Glendora","06-037-0016","AQS","8","147","47","61","46"
"09/05/2024","207","Ozone","Glendora","06-037-0016","AQS","11","207","44","63","79"
"09/06/2024","190","Ozone","Glendora","06-037-0016","AQS","10","190","52","68","64"
"09/07/2024","209","Ozone","Glendora","06-037-0016","AQS","8","209","51","72","45"
"09/08/2024","150","Ozone","Glendora","06-037-0016","AQS","11","150","53","79","43"
"09/09/2024","185","Ozone","Glendora","06-037-0016","AQS","14","185","77","124","67"
"09/10/2024","116","PM2.5","Glendora","06-037-0016","AQS","14","112","59","116","46"
"09/11/2024","122","Ozone","Santa Clarita","06-037-6012","AQS","5","122","70","58","30"
"09/12/2024","101","Ozone","Santa Clarita","06-037-6012","AQS","3","101","34","58","27"
"09/13/2024","119","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","3","119","39","62","27"
"09/14/2024","122","Ozone","Glendora","06-037-0016","AQS","5","122","38","61","22"
"09/15/2024","77","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","3","77","33","54","17"
"09/16/2024","48","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","2","48","43","42","30"
"09/17/2024","52","PM2.5","Santa Clarita","06-037-6012","AQS","5","47","29","52","28"
"09/18/2024","80","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","7","80","30","54","30"
"09/19/2024","67","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","3","67","24","54","31"
"09/20/2024","64","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","3","64","28","54","28"
"09/21/2024","90","Ozone","Santa Clarita","06-037-6012","AQS","5","90","58","66","21"
"09/22/2024","122","Ozone","Santa Clarita","06-037-6012","AQS","6","122","29","60","24"
"09/23/2024","112","Ozone","Pomona","06-037-1701","AQS","7","112","35","63","36"
"09/24/2024","133","Ozone","Santa Clarita","06-037-6012","AQS","6","133","38","66","29"
"09/25/2024","101","Ozone","Santa Clarita","06-037-6012","AQS","5","101","33","63","37"
"09/26/2024","126","Ozone","Santa Clarita","06-037-6012","AQS","6","126","43","58","29"
"09/27/2024","108","Ozone","Santa Clarita","06-037-6012","AQS","7","108","39","64","29"
"09/28/2024","133","Ozone","Glendora","06-037-0016","AQS","7","133","34","66","25"
"09/29/2024","122","Ozone","Glendora","06-037-0016","AQS","7","122","65","60","40"
"09/30/2024","136","Ozone","Glendora","06-037-0016","AQS","10","136","41","74","51"
"10/01/2024","126","Ozone","Reseda","06-037-1201","AirNow","7","126","45","63","."
"10/02/2024","179","Ozone","Reseda","06-037-1201","AirNow",".","179","46","65","."
"10/03/2024","203","Ozone","Santa Clarita","06-037-6012","AirNow",".","203","49","70","."
"10/04/2024","164","Ozone","Reseda","06-037-1201","AirNow",".","164","50","76","."
"10/05/2024","172","Ozone","Glendora","06-037-0016","AirNow",".","172","39","72","."
"10/06/2024","172","Ozone","Glendora","06-037-0016","AirNow",".","172","34","71","."
"10/07/2024","154","Ozone","Santa Clarita","06-037-6012","AirNow",".","154","41","65","."
"10/08/2024","108","Ozone","Glendora","06-037-0016","AirNow",".","108","41","66","."
"10/09/2024","105","Ozone","Glendora","06-037-0016","AirNow",".","105","42","83","."
"10/10/2024","119","Ozone","Glendora","06-037-0016","AirNow",".","119","47","96","."
"10/11/2024","97","Ozone","Glendora","06-037-0016","AirNow",".","97","35","73","."
"10/12/2024","100","Ozone","Glendora","06-037-0016","AirNow",".","100","35","75","."
"10/13/2024","101","Ozone","Santa Clarita","06-037-6012","AirNow",".","101","31","66","."
"10/14/2024","68","PM2.5","Santa Clarita","06-037-6012","AirNow",".","51","31","68","."
"10/15/2024","72","PM2.5","Santa Clarita","06-037-6012","AirNow",".","58","41","72","."
"10/16/2024","80","Ozone","Lancaster - Fairgrounds","06-037-9035","AirNow",".","80","50","77","."
"10/17/2024","61","PM2.5","Santa Clarita","06-037-6012","AirNow",".","44","52","61","."
"10/18/2024","56","PM10","Lancaster - Fairgrounds","06-037-9035","AirNow",".","44","56","55","."
"10/19/2024","62","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AirNow",".","49","51","62","."
"10/20/2024","67","Ozone","North Hollywood (NOHO)","06-037-4010","AirNow",".","67","41","64","."
"10/21/2024","67","Ozone","Glendora","06-037-0016","AirNow",".","67","44","62","."
"10/22/2024","87","Ozone","Santa Clarita","06-037-6012","AirNow",".","87","40","69","."
"10/23/2024","122","Ozone","North Hollywood (NOHO)","06-037-4010","AirNow",".","122","43","67","."
"10/24/2024","150","Ozone","Santa Clarita","06-037-6012","AirNow",".","150","41","72","."
"10/25/2024","108","Ozone","Santa Clarita","06-037-6012","AirNow",".","108","42","79","."
