"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"02/28/2017","58","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","11","48","15","58","57"
"03/01/2017","62","PM2.5","Long Beach (South)","06-037-4004","AQS","18","46","14","62","60"
"03/02/2017","66","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","16","45","43","59","66"
"03/03/2017","56","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","18","49","19","55","56"
"03/04/2017","66","PM2.5","Reseda","06-037-1201","AQS","17","50","17","66","42"
"03/05/2017","53","PM2.5","Reseda","06-037-1201","AQS","6","45","16","53","22"
"03/06/2017","48","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","8","44","13","47","48"
"03/07/2017","57","PM2.5","Long Beach (South)","06-037-4004","AQS","11","44","14","57","50"
"03/08/2017","64","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","19","47","35","64","62"
"03/09/2017","77","Ozone","Reseda","06-037-1201","AQS","18","77","22","70","71"
"03/10/2017","100","Ozone","Reseda","06-037-1201","AQS","19","100","30","74","89"
"03/11/2017","115","Ozone","Reseda","06-037-1201","AQS","15","115","29","74","45"
"03/12/2017","101","Ozone","Azusa","06-037-0002","AQS","11","101","23","92","39"
"03/13/2017","125","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","84","30","125","69"
"03/14/2017","102","PM2.5","Long Beach (South)","06-037-4004","AQS","15","97","49","102","76"
"03/15/2017","84","PM2.5","Long Beach (South)","06-037-4004","AQS","14","54","29","84","71"
"03/16/2017","75","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","48","35","75","44"
"03/17/2017","90","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","64","36","90","57"
"03/18/2017","101","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","74","34","101","31"
"03/19/2017","82","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","64","26","82","25"
"03/20/2017","66","PM2.5","Reseda","06-037-1201","AQS","5","41","30","66","34"
"03/21/2017","59","PM2.5","Reseda","06-037-1201","AQS","6","25","17","59","29"
"03/22/2017","59","PM2.5","Reseda","06-037-1201","AQS","5","43","12","59","32"
"03/23/2017","49","PM2.5","Glendora","06-037-0016","AQS","6","47","18","49","40"
"03/24/2017","61","PM2.5","Reseda","06-037-1201","AQS","9","47","21","61","35"
"03/25/2017","54","PM2.5","Reseda","06-037-1201","AQS","7","44","19","54","28"
"03/26/2017","61","PM2.5","Reseda","06-037-1201","AQS","8","49","17","61","25"
"03/27/2017","56","PM2.5","Reseda","06-037-1201","AQS","7","47","27","56","36"
"03/28/2017","57","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","9","49","27","57","46"
"03/29/2017","64","Ozone","Glendora","06-037-0016","AQS","15","64","19","60","58"
"03/30/2017","61","PM2.5","Long Beach (South)","06-037-4004","AQS","10","49","42","61","36"
"03/31/2017","61","PM2.5","Glendora","06-037-0016","AQS","6","49","20","61","38"
"04/01/2017","63","PM2.5","Reseda","06-037-1201","AQS","11","50","30","63","37"
"04/02/2017","63","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","61","26","63","33"
"04/03/2017","78","PM2.5","Reseda","06-037-1201","AQS","6","48","29","78","28"
"04/04/2017","80","PM2.5","Reseda","06-037-1201","AQS","6","71","31","80","44"
"04/05/2017","100","Ozone","Reseda","06-037-1201","AQS","10","100","29","72","50"
"04/06/2017","72","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","58","34","72","42"
"04/07/2017","77","Ozone","Glendora","06-037-0016","AQS","6","77","25","65","31"
"04/08/2017","54","PM2.5","Reseda","06-037-1201","AQS","5","50","15","54","20"
"04/09/2017","67","Ozone","Azusa","06-037-0002","AQS","6","67","18","55","37"
"04/10/2017","97","Ozone","Reseda","06-037-1201","AQS","11","97","24","60","56"
"04/11/2017","87","Ozone","Reseda","06-037-1201","AQS","13","87","28","65","48"
"04/12/2017","60","PM2.5","Reseda","06-037-1201","AQS","7","46","26","60","31"
"04/13/2017","54","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","7","44","30","54","34"
"04/14/2017","58","Ozone","Reseda","06-037-1201","AQS","7","58","24","53","37"
"04/15/2017","112","Ozone","Reseda","06-037-1201","AQS","11","112","26","58","37"
"04/16/2017","108","Ozone","Azusa","06-037-0002","AQS","8","108","22","59","34"
"04/17/2017","51","PM2.5","Reseda","06-037-1201","AQS","7","38","19","51","41"
"04/18/2017","42","PM2.5","Reseda","06-037-1201","AQS","6","31","18","42","34"
"04/19/2017","54","PM2.5","Reseda","06-037-1201","AQS","5","49","26","54","35"
"04/20/2017","67","Ozone","Glendora","06-037-0016","AQS","7","67","29","58","40"
"04/21/2017","119","Ozone","Azusa","06-037-0002","AQS","9","119","28","65","62"
"04/22/2017","161","Ozone","Azusa","06-037-0002","AQS","9","161","30","64","45"
"04/23/2017","84","Ozone","Azusa","06-037-0002","AQS","7","84","30","63","26"
"04/24/2017","62","PM2.5","Glendora","06-037-0016","AQS","6","51","37","62","33"
"04/25/2017","71","Ozone","Reseda","06-037-1201","AQS","5","71","57","57","34"
"04/26/2017","59","PM2.5","Glendora","06-037-0016","AQS","7","49","34","59","35"
"04/27/2017","74","Ozone","Los Angeles-North Main Street","06-037-1103","AQS","5","74","30","59","32"
"04/28/2017","84","Ozone","Azusa","06-037-0002","AQS","6","84","32","55","38"
"04/29/2017","100","Ozone","Azusa","06-037-0002","AQS","7","100","24","52","48"
"04/30/2017","112","Ozone","Azusa","06-037-0002","AQS","11","112","20","61","40"
"05/01/2017","140","Ozone","Reseda","06-037-1201","AQS","10","140","43","65","44"
"05/02/2017","147","Ozone","Santa Clarita","06-037-6012","AQS","8","147","36","67","47"
"05/03/2017","156","Ozone","Santa Clarita","06-037-6012","AQS","6","156","41","71","37"
"05/04/2017","126","Ozone","Glendora","06-037-0016","AQS","7","126","43","69","40"
"05/05/2017","82","PM2.5","Reseda","06-037-1201","AQS","6","58","41","82","40"
"05/06/2017","57","PM2.5","Reseda","06-037-1201","AQS","5","44","18","57","11"
"05/07/2017","61","PM2.5","Azusa","06-037-0002","AQS","8","45","18","61","28"
"05/08/2017","62","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","50","19","62","42"
"05/09/2017","68","PM2.5","Reseda","06-037-1201","AQS","6","47","33","68","29"
"05/10/2017","61","PM2.5","Reseda","06-037-1201","AQS","6","44","20","61","31"
"05/11/2017","62","PM2.5","Reseda","06-037-1201","AQS","6","61","31","62","40"
"05/12/2017","73","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","50","33","73","31"
"05/13/2017","67","Ozone","Azusa","06-037-0002","AQS","5","67","31","60","28"
"05/14/2017","67","Ozone","Reseda","06-037-1201","AQS","6","67","24","66","27"
"05/15/2017","57","PM2.5","Reseda","06-037-1201","AQS","5","49","23","57","32"
"05/16/2017","59","PM2.5","Reseda","06-037-1201","AQS","5","45","25","59","36"
"05/17/2017","64","PM2.5","Reseda","06-037-1201","AQS","5","48","35","64","42"
"05/18/2017","62","PM2.5","Reseda","06-037-1201","AQS","8","49","30","62","61"
"05/19/2017","84","Ozone","Azusa","06-037-0002","AQS","13","84","46","66","47"
"05/20/2017","122","Ozone","West Los Angeles","06-037-0113","AQS","11","122","24","65","42"
"05/21/2017","143","Ozone","Azusa","06-037-0002","AQS","8","143","27","65","41"
"05/22/2017","154","Ozone","Santa Clarita","06-037-6012","AQS","7","154","43","72","36"
"05/23/2017","112","Ozone","Reseda","06-037-1201","AQS","7","112","44","69","43"
"05/24/2017","119","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","119","39","71","30"
"05/25/2017","59","PM2.5","Reseda","06-037-1201","AQS","5","48","22","59","16"
"05/26/2017","53","PM2.5","Reseda","06-037-1201","AQS","3","45","16","53","30"
"05/27/2017","64","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","64","19","56","29"
"05/28/2017","108","Ozone","Reseda","06-037-1201","AQS","6","108","25","82","26"
"05/29/2017","97","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","97","32","69","36"
"05/30/2017","93","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","93","41","80","23"
"05/31/2017","82","PM2.5","Reseda","06-037-1201","AQS","5","67","43","82","23"
"06/01/2017","93","Ozone","Santa Clarita","06-037-6012","AQS","6","93","32","72","39"
"06/02/2017","136","Ozone","Azusa","06-037-0002","AQS","7","136","44","77","38"
"06/03/2017","169","Ozone","Santa Clarita","06-037-6012","AQS","6","169","43","88","21"
"06/04/2017","150","Ozone","Azusa","06-037-0002","AQS","6","150","36","94","21"
"06/05/2017","101","Ozone","Reseda","06-037-1201","AQS","6","101","42","80","25"
"06/06/2017","82","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","77","37","82","25"
"06/07/2017","101","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","101","33","71","33"
"06/08/2017","77","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","77","31","61","47"
"06/09/2017","55","PM2.5","Reseda","06-037-1201","AQS","6","50","30","55","29"
"06/10/2017","55","PM2.5","Reseda","06-037-1201","AQS","3","40","18","55","18"
"06/11/2017","55","PM2.5","Reseda","06-037-1201","AQS","3","42","22","55","17"
"06/12/2017","53","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","44","39","53","31"
"06/13/2017","93","Ozone","Reseda","06-037-1201","AQS","6","93","33","61","47"
"06/14/2017","159","Ozone","Santa Clarita","06-037-6012","AQS","9","159","40","67","42"
"06/15/2017","143","Ozone","Santa Clarita","06-037-6012","AQS","9","143","39","71","42"
"06/16/2017","195","Ozone","Santa Clarita","06-037-6012","AQS","8","195","38","70","40"
"06/17/2017","190","Ozone","Santa Clarita","06-037-6012","AQS","6","190","34","70","34"
"06/18/2017","164","Ozone","Santa Clarita","06-037-6012","AQS","7","164","31","72","33"
"06/19/2017","172","Ozone","Santa Clarita","06-037-6012","AQS","9","172","44","68","40"
"06/20/2017","197","Ozone","Santa Clarita","06-037-6012","AQS","8","197","45","79","49"
"06/21/2017","164","Ozone","Santa Clarita","06-037-6012","AQS","8","164","52","69","49"
"06/22/2017","115","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","115","46","73","24"
"06/23/2017","156","Ozone","Santa Clarita","06-037-6012","AQS","6","156","46","75","27"
"06/24/2017","151","Ozone","Santa Clarita","06-037-6012","AQS","5","151","43","72","22"
"06/25/2017","195","Ozone","Glendora","06-037-0016","AQS","7","195","40","69","34"
"06/26/2017","129","Ozone","Glendora","06-037-0016","AQS","13","129","37","69","53"
"06/27/2017","115","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","115","30","60","41"
"06/28/2017","115","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","115","38","66","26"
"06/29/2017","150","Ozone","Santa Clarita","06-037-6012","AQS","6","150","51","105","32"
"06/30/2017","151","Ozone","Santa Clarita","06-037-6012","AQS","5","151","50","79","26"
"07/01/2017","143","Ozone","Santa Clarita","06-037-6012","AQS","5","143","49","81","24"
"07/02/2017","115","Ozone","Lancaster-Division Street","06-037-9033","AQS","3","115","36","69","14"
"07/03/2017","159","Ozone","Glendora","06-037-0016","AQS","5","159","40","74","37"
"07/04/2017","169","Ozone","Glendora","06-037-0016","AQS","6","169","49","149","31"
"07/05/2017","189","PM2.5","Glendora","06-037-0016","AQS","7","182","93","189","35"
"07/06/2017","204","Ozone","Santa Clarita","06-037-6012","AQS","7","204","53","73","38"
"07/07/2017","224","Ozone","Santa Clarita","06-037-6012","AQS","10","224","57","80","51"
"07/08/2017","209","Ozone","Reseda","06-037-1201","AQS","9","209","51","84","42"
"07/09/2017","101","Ozone","Pasadena","06-037-2005","AQS","10","101","51","74","18"
"07/10/2017","112","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","112","47","73","30"
"07/11/2017","71","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","71","34","59","28"
"07/12/2017","84","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","84","43","61","30"
"07/13/2017","97","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","97","38","67","29"
"07/14/2017","156","Ozone","Santa Clarita","06-037-6012","AQS","6","156","45","69","36"
"07/15/2017","203","Ozone","Santa Clarita","06-037-6012","AQS","6","203","45","79","30"
"07/16/2017","159","Ozone","Santa Clarita","06-037-6012","AQS","5","159","45","85","19"
"07/17/2017","101","Ozone","Santa Clarita","06-037-6012","AQS","6","101","47","75","24"
"07/18/2017","154","Ozone","Santa Clarita","06-037-6012","AQS","6","154","47","73","31"
"07/19/2017","164","Ozone","Santa Clarita","06-037-6012","AQS","7","164","47","76","36"
"07/20/2017","136","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","136","45","78","30"
"07/21/2017","154","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","154","45","81","25"
"07/22/2017","177","Ozone","Santa Clarita","06-037-6012","AQS","6","177","50","82","24"
"07/23/2017","164","Ozone","Santa Clarita","06-037-6012","AQS","5","164","45","80","21"
"07/24/2017","72","PM2.5","Reseda","06-037-1201","AQS","5","61","38","72","28"
"07/25/2017","84","Ozone","Santa Clarita","06-037-6012","AQS","5","84","40","70","31"
"07/26/2017","100","Ozone","Santa Clarita","06-037-6012","AQS","5","100","35","65","31"
"07/27/2017","105","Ozone","Santa Clarita","06-037-6012","AQS","7","105","38","68","32"
"07/28/2017","126","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","126","39","77","25"
"07/29/2017","133","Ozone","Azusa","06-037-0002","AQS","6","133","42","77","21"
"07/30/2017","122","Ozone","Santa Clarita","06-037-6012","AQS","5","122","37","83","13"
"07/31/2017","164","Ozone","Santa Clarita","06-037-6012","AQS","6","164","47","79","36"
"08/01/2017","140","Ozone","Reseda","06-037-1201","AQS","6","140","52","81","37"
"08/02/2017","122","Ozone","Reseda","06-037-1201","AQS","8","122","56","80","40"
"08/03/2017","161","Ozone","Pomona","06-037-1701","AQS","8","161","44","80","43"
"08/04/2017","126","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","126","38","70","33"
"08/05/2017","115","Ozone","Santa Clarita","06-037-6012","AQS","5","115","29","70","21"
"08/06/2017","119","Ozone","Santa Clarita","06-037-6012","AQS","3","119","30","77","24"
"08/07/2017","108","Ozone","Glendora","06-037-0016","AQS","6","108","44","70","35"
"08/08/2017","122","Ozone","Glendora","06-037-0016","AQS","7","122","44","74","35"
"08/09/2017","119","Ozone","Glendora","06-037-0016","AQS","8","119","46","75","36"
"08/10/2017","143","Ozone","Pomona","06-037-1701","AQS","8","143","49","76","39"
"08/11/2017","140","Ozone","Reseda","06-037-1201","AQS","7","140","52","75","42"
"08/12/2017","156","Ozone","Santa Clarita","06-037-6012","AQS","6","156","49","80","26"
"08/13/2017","150","Ozone","Azusa","06-037-0002","AQS","6","150","43","88","16"
"08/14/2017","97","Ozone","Glendora","06-037-0016","AQS","5","97","44","76","28"
"08/15/2017","63","PM2.5","Reseda","06-037-1201","AQS","3","50","23","63","18"
"08/16/2017","90","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","90","32","68","26"
"08/17/2017","93","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","93","44","68","38"
"08/18/2017","112","Ozone","Santa Clarita","06-037-6012","AQS","6","112","45","71","29"
"08/19/2017","105","Ozone","Pomona","06-037-1701","AQS","5","105","43","70","25"
"08/20/2017","86","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","80","37","86","11"
"08/21/2017","87","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","5","74","37","87","28"
"08/22/2017","97","Ozone","Reseda","06-037-1201","AQS","7","97","40","69","34"
"08/23/2017","126","Ozone","Santa Clarita","06-037-6012","AQS","5","126","48","73","36"
"08/24/2017","115","Ozone","Santa Clarita","06-037-6012","AQS","5","115","52","85","34"
"08/25/2017","154","Ozone","Santa Clarita","06-037-6012","AQS","6","154","53","95","36"
"08/26/2017","190","Ozone","Glendora","06-037-0016","AQS","7","190","50","87","29"
"08/27/2017","164","Ozone","Glendora","06-037-0016","AQS","7","164","37","72","33"
"08/28/2017","201","Ozone","Pomona","06-037-1701","AQS","8","201","51","78","42"
"08/29/2017","208","Ozone","Glendora","06-037-0016","AQS","10","208","65","90","46"
"08/30/2017","209","Ozone","Pomona","06-037-1701","AQS","9","209","55","80","66"
"08/31/2017","174","Ozone","Pasadena","06-037-2005","AQS","10","174","50","75","56"
"09/01/2017","206","Ozone","Glendora","06-037-0016","AQS","9","206","52","74","56"
"09/02/2017","156","Ozone","Reseda","06-037-1201","AQS","10","156","44","80","47"
"09/03/2017","77","Ozone","Santa Clarita","06-037-6012","AQS","10","77","51","72","41"
"09/04/2017","68","PM2.5","Reseda","06-037-1201","AQS","5","51","29","68","16"
"09/05/2017","73","PM2.5","Reseda","06-037-1201","AQS","6","67","37","73","33"
"09/06/2017","69","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","61","40","69","34"
"09/07/2017","112","Ozone","Santa Clarita","06-037-6012","AQS","9","112","42","78","43"
"09/08/2017","80","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","80","41","79","35"
"09/09/2017","101","Ozone","Pomona","06-037-1701","AQS","6","101","40","78","25"
"09/10/2017","177","Ozone","Pomona","06-037-1701","AQS","8","177","31","70","31"
"09/11/2017","119","Ozone","Pomona","06-037-1701","AQS","8","119","44","70","43"
"09/12/2017","84","Ozone","Pomona","06-037-1701","AQS","6","84","41","68","41"
"09/13/2017","67","PM2.5","Reseda","06-037-1201","AQS","3","49","31","67","33"
"09/14/2017","62","PM2.5","Reseda","06-037-1201","AQS","6","43","20","62","32"
"09/15/2017","62","PM2.5","Reseda","06-037-1201","AQS","5","50","24","62","29"
"09/16/2017","80","Ozone","Santa Clarita","06-037-6012","AQS","7","80","31","70","25"
"09/17/2017","93","Ozone","Lancaster-Division Street","06-037-9033","AQS","3","93","31","70","21"
"09/18/2017","101","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","101","40","72","46"
"09/19/2017","75","PM2.5","Reseda","06-037-1201","AQS","7","58","39","75","31"
"09/20/2017","71","PM2.5","Reseda","06-037-1201","AQS","9","67","33","71","42"
"09/21/2017","63","PM2.5","Reseda","06-037-1201","AQS","5","38","24","63","29"
"09/22/2017","63","PM2.5","Reseda","06-037-1201","AQS","7","46","29","63","33"
"09/23/2017","64","Ozone","Pomona","06-037-1701","AQS","8","64","27","61","29"
"09/24/2017","84","Ozone","Los Angeles-North Main Street","06-037-1103","AQS","10","84","19","59","40"
"09/25/2017","62","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","17","61","21","59","62"
"09/26/2017","93","Ozone","Pomona","06-037-1701","AQS","15","93","27","66","49"
"09/27/2017","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","77","27","77","55"
"09/28/2017","87","Ozone","Los Angeles-North Main Street","06-037-1103","AQS","13","87","50","75","63"
"09/29/2017","97","Ozone","Azusa","06-037-0002","AQS","15","97","40","70","57"
"09/30/2017","147","Ozone","Lancaster-Division Street","06-037-9033","AQS","11","147","39","93","46"
"10/01/2017","90","Ozone","Santa Clarita","06-037-6012","AQS","5","90","46","81","17"
"10/02/2017","71","PM2.5","Reseda","06-037-1201","AQS","6","71","54","71","42"
"10/03/2017","72","PM2.5","Reseda","06-037-1201","AQS","7","50","36","72","39"
"10/04/2017","71","Ozone","Azusa","06-037-0002","AQS","9","71","44","66","46"
"10/05/2017","101","Ozone","Reseda","06-037-1201","AQS","14","101","45","69","54"
"10/06/2017","129","Ozone","Azusa","06-037-0002","AQS","16","129","31","71","79"
"10/07/2017","126","Ozone","Pomona","06-037-1701","AQS","22","126","23","72","53"
"10/08/2017","119","Ozone","Santa Clarita","06-037-6012","AQS","14","119","34","74","42"
"10/09/2017","70","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","49","51","70","51"
"10/10/2017","70","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","13","58","48","70","55"
"10/11/2017","74","Ozone","Santa Clarita","06-037-6012","AQS","11","74","53","72","47"
"10/12/2017","87","Ozone","Santa Clarita","06-037-6012","AQS","8","87","60","84","42"
"10/13/2017","97","Ozone","Santa Clarita","06-037-6012","AQS","10","97","53","90","42"
"10/14/2017","136","Ozone","Azusa","06-037-0002","AQS","14","136","42","95","48"
"10/15/2017","100","Ozone","Los Angeles-North Main Street","06-037-1103","AQS","18","100","24","73","61"
"10/16/2017","87","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","22","77","42","71","87"
"10/17/2017","88","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","23","61","28","71","88"
"10/18/2017","119","Ozone","Azusa","06-037-0002","AQS","14","119","48","82","54"
"10/19/2017","94","PM2.5","Reseda","06-037-1201","AQS","9","87","56","94","48"
"10/20/2017","69","PM2.5","Reseda","06-037-1201","AQS","5","43","44","69","29"
"10/21/2017","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","54","29","60","45"
"10/22/2017","64","Ozone","Pasadena","06-037-2005","AQS","20","64","30","60","46"
"10/23/2017","73","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","19","58","31","60","73"
"10/24/2017","104","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","33","48","28","71","104"
"10/25/2017","71","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","22","54","37","58","71"
"10/26/2017","76","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","20","71","32","69","76"
"10/27/2017","97","Ozone","Reseda","06-037-1201","AQS","24","97","38","74","74"
"10/28/2017","95","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","90","52","95","42"
"10/29/2017","118","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","105","52","118","25"
"10/30/2017","68","PM2.5","Reseda","06-037-1201","AQS","5","44","32","68","35"
"10/31/2017","67","PM2.5","Reseda","06-037-1201","AQS","5","43","17","67","33"
