"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"03/17/2019","71","Ozone","Reseda","06-037-1201","AQS","19","71","13","57","47"
"03/18/2019","87","Ozone","Reseda","06-037-1201","AQS","11","87","23","61","46"
"03/19/2019","65","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","48","25","65","42"
"03/20/2019","49","Ozone","LAX Hastings","06-037-5005","AQS","5","49","6","46","44"
"03/21/2019","51","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","6","45","6","51","45"
"03/22/2019","50","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","13","48","19","50","43"
"03/23/2019","53","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","45","8","53","27"
"03/24/2019","64","Ozone","Azusa","06-037-0002","AQS","7","64","13","57","30"
"03/25/2019","87","Ozone","Lancaster-Division Street","06-037-9033","AQS","11","87","23","66","47"
"03/26/2019","67","Ozone","Lancaster-Division Street","06-037-9033","AQS","14","67","26","65","53"
"03/27/2019","59","PM2.5","Glendora","06-037-0016","AQS","6","36","17","59","32"
"03/28/2019","45","Ozone","Reseda","06-037-1201","AQS","7","45","33","44","33"
"03/29/2019","57","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","8","49","15","57","37"
"03/30/2019","84","Ozone","Azusa","06-037-0002","AQS","9","84","16","58","38"
"03/31/2019","108","Ozone","Azusa","06-037-0002","AQS","17","108","12","64","44"
"04/01/2019","80","Ozone","Reseda","06-037-1201","AQS","15","80","24","59","48"
"04/02/2019","55","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","51","21","55","38"
"04/03/2019","45","PM2.5","Glendora","06-037-0016","AQS","5","40","15","45","32"
"04/04/2019","46","PM2.5","Glendora","06-037-0016","AQS","5","40","11","46","29"
"04/05/2019","38","Ozone","Reseda","06-037-1201","AQS","6","38","6","34","36"
"04/06/2019","51","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","51","8","48","21"
"04/07/2019","97","Ozone","Azusa","06-037-0002","AQS","7","97","13","58","33"
"04/08/2019","80","Ozone","Glendora","06-037-0016","AQS","15","80","19","63","55"
"04/09/2019","101","PM10","Long Beach (Hudson)","06-037-4006","AQS","8","50","101","58","30"
"04/10/2019","54","Ozone","Azusa","06-037-0002","AQS","5","54","15","48","44"
"04/11/2019","63","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","8","49","19","63","42"
"04/12/2019","59","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","7","48","19","59","34"
"04/13/2019","71","Ozone","Azusa","06-037-0002","AQS","7","71","12","58","29"
"04/14/2019","87","Ozone","Azusa","06-037-0002","AQS","8","87","15","59","28"
"04/15/2019","64","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","64","33","61","37"
"04/16/2019","53","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","3","44","14","53","33"
"04/17/2019","56","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","54","16","56","49"
"04/18/2019","97","Ozone","Azusa","06-037-0002","AQS","10","97","19","67","61"
"04/19/2019","100","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","100","34","73","41"
"04/20/2019","67","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","67","14","59","18"
"04/21/2019","54","PM2.5","Glendora","06-037-0016","AQS","5","51","16","54","19"
"04/22/2019","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","47","24","61","38"
"04/23/2019","72","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","58","34","72","42"
"04/24/2019","93","Ozone","Santa Clarita","06-037-6012","AQS","7","93","35","71","39"
"04/25/2019","97","Ozone","Santa Clarita","06-037-6012","AQS","6","97","37","74","33"
"04/26/2019","87","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","87","34","75","37"
"04/27/2019","76","PM2.5","Glendora","06-037-0016","AQS","5","50","32","76","15"
"04/28/2019","70","PM2.5","Glendora","06-037-0016","AQS","5","51","24","70","18"
"04/29/2019","56","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","5","38","14","56","33"
"04/30/2019","53","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","45","12","53","50"
"05/01/2019","59","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","8","50","24","59","42"
"05/02/2019","84","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","84","30","63","38"
"05/03/2019","105","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","105","41","71","33"
"05/04/2019","100","Ozone","Azusa","06-037-0002","AQS","5","100","31","71","24"
"05/05/2019","64","Ozone","Azusa","06-037-0002","AQS","5","64","27","63","11"
"05/06/2019","55","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","44","13","55","41"
"05/07/2019","47","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","38","20","47","30"
"05/08/2019","51","PM2.5","Glendora","06-037-0016","AQS","5","42","20","51","40"
"05/09/2019","53","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","42","20","53","32"
"05/10/2019","46","PM2.5","Reseda","06-037-1201","AQS","6","40","10","46","28"
"05/11/2019","54","PM2.5","Glendora","06-037-0016","AQS","8","48","10","54","26"
"05/12/2019","74","Ozone","Santa Clarita","06-037-6012","AQS","6","74","16","56","20"
"05/13/2019","77","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","77","24","62","31"
"05/14/2019","97","Ozone","Reseda","06-037-1201","AQS","5","97","33","69","35"
"05/15/2019","68","PM2.5","Glendora","06-037-0016","AQS","5","58","28","68","33"
"05/16/2019","49","PM2.5","Reseda","06-037-1201","AQS","3","48","9","49","41"
"05/17/2019","57","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","7","49","12","57","41"
"05/18/2019","58","Ozone","Azusa","06-037-0002","AQS","6","58","17","56","23"
"05/19/2019","47","Ozone","Azusa","06-037-0002","AQS","3","47","6","39","10"
"05/20/2019","52","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","5","49","6","52","39"
"05/21/2019","52","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","44","48","52","37"
"05/22/2019","50","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","42",".","50","35"
"05/23/2019","56","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","37",".","56","38"
"05/24/2019","56","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","8","48","11","56","41"
"05/25/2019","58","Ozone","Santa Clarita","06-037-6012","AQS","5","58","16","55","24"
"05/26/2019","46","PM2.5","Glendora","06-037-0016","AQS","3","44","7","46","11"
"05/27/2019","48","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","5","48","12","48","24"
"05/28/2019","55","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","44","8","55","37"
"05/29/2019","67","Ozone","Santa Clarita","06-037-6012","AQS","7","67","18","58","38"
"05/30/2019","87","Ozone","Santa Clarita","06-037-6012","AQS","5","87","16","73","30"
"05/31/2019","90","Ozone","Santa Clarita","06-037-6012","AQS","5","90","17","72","25"
"06/01/2019","64","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","64","19","61","17"
"06/02/2019","61","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","61","16","58","13"
"06/03/2019","67","Ozone","Santa Clarita","06-037-6012","AQS","5","67","19","61","46"
"06/04/2019","90","Ozone","Santa Clarita","06-037-6012","AQS","5","90","24","70","32"
"06/05/2019","143","Ozone","Santa Clarita","06-037-6012","AQS","5","143","26","73","28"
"06/06/2019","129","Ozone","Santa Clarita","06-037-6012","AQS","6","129","21","69","30"
"06/07/2019","93","Ozone","Santa Clarita","06-037-6012","AQS","5","93","29","65","24"
"06/08/2019","105","Ozone","Glendora","06-037-0016","AQS","5","105","33","64","20"
"06/09/2019","151","Ozone","Glendora","06-037-0016","AQS","5","151","22","65","25"
"06/10/2019","126","Ozone","Glendora","06-037-0016","AQS","8","126","20","61","52"
"06/11/2019","172","Ozone","Glendora","06-037-0016","AQS","7","172","28","68","43"
"06/12/2019","200","Ozone","Santa Clarita","06-037-6012","AQS","6","200","27","71","29"
"06/13/2019","74","PM2.5","Glendora","06-037-0016","AQS","5","71","26","74","25"
"06/14/2019","65","PM2.5","Santa Clarita","06-037-6012","AQS","5","64","35","65","28"
"06/15/2019","100","Ozone","Santa Clarita","06-037-6012","AQS","5","100","23","67","12"
"06/16/2019","87","Ozone","Glendora","06-037-0016","AQS","5","87","21","70","14"
"06/17/2019","71","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","71","26","54","18"
"06/18/2019","74","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","74","31","61","28"
"06/19/2019","105","Ozone","Santa Clarita","06-037-6012","AQS","5","105","29","65","28"
"06/20/2019","61","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","61","34","59","29"
"06/21/2019","43","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","43","23","37","17"
"06/22/2019","52","PM2.5","Reseda","06-037-1201","AQS","3","51","22","52","20"
"06/23/2019","97","Ozone","Santa Clarita","06-037-6012","AQS","5","97","20","61","16"
"06/24/2019","90","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","90","25","66","42"
"06/25/2019","87","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","87","25","63","28"
"06/26/2019","71","Ozone","Santa Clarita","06-037-6012","AQS","5","71","26","61","28"
"06/27/2019","105","Ozone","Glendora","06-037-0016","AQS","5","105","28","63","30"
"06/28/2019","112","Ozone","Glendora","06-037-0016","AQS","5","112","28","63","35"
"06/29/2019","112","Ozone","Glendora","06-037-0016","AQS","7","112","20","62","28"
"06/30/2019","122","Ozone","Glendora","06-037-0016","AQS","7","122","22","62","25"
"07/01/2019","115","Ozone","Santa Clarita","06-037-6012","AQS","6","115","27","64","36"
"07/02/2019","129","Ozone","Santa Clarita","06-037-6012","AQS","5","129","44","66","31"
"07/03/2019","108","Ozone","Santa Clarita","06-037-6012","AQS","5","108","37","69","28"
"07/04/2019","92","PM2.5","Compton","06-037-1302","AQS","5","80","42","92","15"
"07/05/2019","165","PM2.5","Glendora","06-037-0016","AQS","5","115","72","165","23"
"07/06/2019","133","Ozone","Santa Clarita","06-037-6012","AQS","5","133","35","75","17"
"07/07/2019","87","Ozone","Santa Clarita","06-037-6012","AQS","5","87","26","67","9"
"07/08/2019","67","Ozone","Santa Clarita","06-037-6012","AQS","5","67","33","61","26"
"07/09/2019","93","Ozone","Glendora","06-037-0016","AQS","5","93","30","69","32"
"07/10/2019","122","Ozone","Santa Clarita","06-037-6012","AQS","6","122","33","67","36"
"07/11/2019","136","Ozone","Santa Clarita","06-037-6012","AQS","7","136","40","71","35"
"07/12/2019","201","Ozone","Santa Clarita","06-037-6012","AQS","6","201","40","74","34"
"07/13/2019","179","Ozone","Santa Clarita","06-037-6012","AQS","6","179","37","73","27"
"07/14/2019","166","Ozone","Glendora","06-037-0016","AQS","6","166","35","72","18"
"07/15/2019","177","Ozone","Glendora","06-037-0016","AQS","7","177","39","74","35"
"07/16/2019","140","Ozone","Santa Clarita","06-037-6012","AQS","9","140","36","73","45"
"07/17/2019","90","Ozone","Santa Clarita","06-037-6012","AQS","5","90","31","65","21"
"07/18/2019","62","PM2.5","Glendora","06-037-0016","AQS","5","61","31","62","30"
"07/19/2019","59","PM2.5","Glendora","06-037-0016","AQS","5","51","26","59","21"
"07/20/2019","97","Ozone","Glendora","06-037-0016","AQS","5","97","23","59","16"
"07/21/2019","101","Ozone","Glendora","06-037-0016","AQS","5","101","21","59","19"
"07/22/2019","126","Ozone","Santa Clarita","06-037-6012","AQS","6","126","36","66","33"
"07/23/2019","161","Ozone","Glendora","06-037-0016","AQS","8","161","39","68","42"
"07/24/2019","126","Ozone","Reseda","06-037-1201","AQS","8","126","30","63","45"
"07/25/2019","126","Ozone","Santa Clarita","06-037-6012","AQS","7","126","33","66","39"
"07/26/2019","140","Ozone","Santa Clarita","06-037-6012","AQS","6","140","56","68","37"
"07/27/2019","179","Ozone","Glendora","06-037-0016","AQS","8","179","32","66","34"
"07/28/2019","169","Ozone","Santa Clarita","06-037-6012","AQS","6","169","31","70","25"
"07/29/2019","190","Ozone","Santa Clarita","06-037-6012","AQS","5","190","33","71","31"
"07/30/2019","174","Ozone","Santa Clarita","06-037-6012","AQS","5","174","40","74","33"
"07/31/2019","151","Ozone","Santa Clarita","06-037-6012","AQS","6","151","44","75","28"
"08/01/2019","126","Ozone","Santa Clarita","06-037-6012","AQS","6","126","46","67","34"
"08/02/2019","166","Ozone","Santa Clarita","06-037-6012","AQS","7","166","30","62","43"
"08/03/2019","156","Ozone","Glendora","06-037-0016","AQS","7","156","30","64","39"
"08/04/2019","169","Ozone","Glendora","06-037-0016","AQS","6","169","26","65","26"
"08/05/2019","154","Ozone","Santa Clarita","06-037-6012","AQS","7","154","31","64","42"
"08/06/2019","147","Ozone","Reseda","06-037-1201","AQS","6","147","39","64","42"
"08/07/2019","156","Ozone","Santa Clarita","06-037-6012","AQS","5","156","39","68","28"
"08/08/2019","122","Ozone","Glendora","06-037-0016","AQS","6","122","35","67","35"
"08/09/2019","87","Ozone","Glendora","06-037-0016","AQS","8","87","31","65","32"
"08/10/2019","93","Ozone","Glendora","06-037-0016","AQS","8","93","26","61","33"
"08/11/2019","74","Ozone","Glendora","06-037-0016","AQS","6","74","20","56","20"
"08/12/2019","119","Ozone","Santa Clarita","06-037-6012","AQS","5","119","29","64","29"
"08/13/2019","140","Ozone","Glendora","06-037-0016","AQS","6","140","44","71","44"
"08/14/2019","174","Ozone","Glendora","06-037-0016","AQS","9","174","34","66","51"
"08/15/2019","159","Ozone","Santa Clarita","06-037-6012","AQS","8","159","32","66","49"
"08/16/2019","105","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","105","31","65","28"
"08/17/2019","90","Ozone","Glendora","06-037-0016","AQS","5","90","21","61","16"
"08/18/2019","67","Ozone","Azusa","06-037-0002","AQS","5","67","19","58","17"
"08/19/2019","80","Ozone","Azusa","06-037-0002","AQS","6","80","30","64","29"
"08/20/2019","133","Ozone","Glendora","06-037-0016","AQS","8","133","25","59","34"
"08/21/2019","197","Ozone","Santa Clarita","06-037-6012","AQS","8","197","35","61","53"
"08/22/2019","151","Ozone","Santa Clarita","06-037-6012","AQS","7","151","37","65","48"
"08/23/2019","119","Ozone","Santa Clarita","06-037-6012","AQS","5","119","31","65","25"
"08/24/2019","129","Ozone","Glendora","06-037-0016","AQS","7","129","25","64","30"
"08/25/2019","101","Ozone","Azusa","06-037-0002","AQS","6","101","22","60","28"
"08/26/2019","156","Ozone","Santa Clarita","06-037-6012","AQS","9","156","31","58","39"
"08/27/2019","122","Ozone","Santa Clarita","06-037-6012","AQS","7","122","31","60","32"
"08/28/2019","90","Ozone","Santa Clarita","06-037-6012","AQS","5","90","32","63","23"
"08/29/2019","105","Ozone","Glendora","06-037-0016","AQS","7","105","32","65","32"
"08/30/2019","112","Ozone","Glendora","06-037-0016","AQS","8","112","30","63","42"
"08/31/2019","140","Ozone","Glendora","06-037-0016","AQS","8","140","32","68","28"
"09/01/2019","190","Ozone","Glendora","06-037-0016","AQS","7","190","33","72","31"
"09/02/2019","97","Ozone","Santa Clarita","06-037-6012","AQS","6","97","55","61","24"
"09/03/2019","77","Ozone","Glendora","06-037-0016","AQS","7","77","36","69","39"
"09/04/2019","108","Ozone","Santa Clarita","06-037-6012","AQS","9","108","33","62","42"
"09/05/2019","87","Ozone","Santa Clarita","06-037-6012","AQS","9","87","31","61","51"
"09/06/2019","67","Ozone","Reseda","06-037-1201","AQS","8","67","44","59","41"
"09/07/2019","105","Ozone","Glendora","06-037-0016","AQS","8","105","63","59","30"
"09/08/2019","67","Ozone","Glendora","06-037-0016","AQS","5","67","61","55","23"
"09/09/2019","97","Ozone","Santa Clarita","06-037-6012","AQS","7","97","32","59","30"
"09/10/2019","59","PM2.5","Glendora","06-037-0016","AQS","5","50","32","59","33"
"09/11/2019","105","Ozone","Santa Clarita","06-037-6012","AQS","5","105","31","63","32"
"09/12/2019","115","Ozone","Pasadena","06-037-2005","AQS","9","115","46","67","44"
"09/13/2019","147","Ozone","Pasadena","06-037-2005","AQS","9","147","31","65","55"
"09/14/2019","185","Ozone","Glendora","06-037-0016","AQS","9","185","28","66","44"
"09/15/2019","133","Ozone","Glendora","06-037-0016","AQS","10","133","25","72","40"
"09/16/2019","65","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","58","50","65","39"
"09/17/2019","80","Ozone","Santa Clarita","06-037-6012","AQS","6","80","22","64","37"
"09/18/2019","80","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","80","31","54","36"
"09/19/2019","55","PM2.5","Glendora","06-037-0016","AQS","5","45","25","55","28"
"09/20/2019","57","PM2.5","Glendora","06-037-0016","AQS","7","54","31","57","26"
"09/21/2019","126","Ozone","Glendora","06-037-0016","AQS","8","126","28","58","31"
"09/22/2019","100","Ozone","Pasadena","06-037-2005","AQS","9","100","19","59","35"
"09/23/2019","77","Ozone","Santa Clarita","06-037-6012","AQS","8","77","30","61","37"
"09/24/2019","108","Ozone","Pasadena","06-037-2005","AQS","9","108","44","63","48"
"09/25/2019","129","Ozone","Santa Clarita","06-037-6012","AQS","8","129","34","61","37"
"09/26/2019","59","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","47","31","59","27"
"09/27/2019","53","PM2.5","Glendora","06-037-0016","AQS","5","41","27","53","36"
"09/28/2019","43","PM2.5","Glendora","06-037-0016","AQS","5","33","22","43","19"
"09/29/2019","50","PM2.5","Long Beach (South)","06-037-4004","AQS","5","46","19","50","27"
"09/30/2019","56","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","10","44","28","56","39"
"10/01/2019","56","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","8","51","23","56","52"
"10/02/2019","87","Ozone","Pasadena","06-037-2005","AQS","13","87","31","68","58"
"10/03/2019","105","Ozone","Reseda","06-037-1201","AQS","14","105","34","72","48"
"10/04/2019","100","Ozone","Santa Clarita","06-037-6012","AQS","11","100","33","64","46"
"10/05/2019","164","Ozone","Glendora","06-037-0016","AQS","14","164","33","64","50"
"10/06/2019","192","Ozone","Glendora","06-037-0016","AQS","18","192","36","71","38"
"10/07/2019","133","Ozone","Glendora","06-037-0016","AQS","16","133","28","90","72"
"10/08/2019","87","Ozone","Lancaster-Division Street","06-037-9033","AQS","13","87","33","69","58"
"10/09/2019","74","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","74","64","71","28"
"10/10/2019","72","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","7","67","69","72","52"
"10/11/2019","197","PM2.5","Reseda","06-037-1201","AQS","19","61","19","197","63"
"10/12/2019","101","Ozone","Reseda","06-037-1201","AQS","17","101","40","96","47"
"10/13/2019","115","Ozone","Santa Clarita","06-037-6012","AQS","17","115","35","72","42"
"10/14/2019","87","Ozone","Santa Clarita","06-037-6012","AQS","9","87","39","71","44"
"10/15/2019","71","Ozone","Reseda","06-037-1201","AQS","10","71","45","70","71"
"10/16/2019","89","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","18","50","28","75","89"
"10/17/2019","80","PM10","Lancaster-Division Street","06-037-9033","AQS","8","77","80","65","42"
"10/18/2019","57","PM2.5","Glendora","06-037-0016","AQS","8","48","35","57","42"
"10/19/2019","62","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","10","54","34","62","39"
"10/20/2019","93","Ozone","Glendora","06-037-0016","AQS","10","93","19","58","41"
"10/21/2019","71","Ozone","Pasadena","06-037-2005","AQS","13","71","32","56","64"
"10/22/2019","78","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","16","71","30","59","78"
"10/23/2019","80","Ozone","Reseda","06-037-1201","AQS","19","80","20","62","77"
"10/24/2019","96","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","23","54","55","69","96"
