"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"02/17/2006","52","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","30","37","19","52","45"
"02/18/2006","40","Ozone","West Los Angeles","06-037-0113","AQS","14","40","4","38","30"
"02/19/2006","44","Ozone","Santa Clarita","06-037-6012","AQS","14","44","4","37","36"
"02/20/2006","58","PM2.5","Long Beach (South)","06-037-4004","AQS","19","42","7","58","42"
"02/21/2006","60","PM2.5","Long Beach (South)","06-037-4004","AQS","18","44","9","60","45"
"02/22/2006","82","PM10","Long Beach (South)","06-037-4004","AQS","22","42","82","67","51"
"02/23/2006","77","PM2.5","Long Beach (South)","06-037-4004","AQS","28","38","22","77","66"
"02/24/2006","82","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","35","41","22","82","69"
"02/25/2006","139","PM2.5","Lynwood","06-037-1301","AQS","19","44","20","139","84"
"02/26/2006","113","PM2.5","Long Beach (South)","06-037-4004","AQS","24","50","17","113","62"
"02/27/2006","87","PM2.5","Long Beach (South)","06-037-4004","AQS","20","39","10","87","70"
"02/28/2006","43","Ozone","Santa Clarita","06-037-6012","AQS","14","43","19","41","39"
"03/01/2006","52","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","28","40","7","52","40"
"03/02/2006","52","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","39","10","52","42"
"03/03/2006","58","PM2.5","Burbank","06-037-1002","AQS","17","44","5","58","39"
"03/04/2006","59","PM2.5","Long Beach (North)","06-037-4002","AQS","18","45","7","59","43"
"03/05/2006","73","PM2.5","Long Beach (North)","06-037-4002","AQS","31","64","11","73","47"
"03/06/2006","63","PM2.5","Burbank","06-037-1002","AQS","16","40","30","63","53"
"03/07/2006","50","NO2","Pomona","06-037-1701","AQS","11","44","6","40","50"
"03/08/2006","46","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","45","6","46","42"
"03/09/2006","59","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","38","16","59","38"
"03/10/2006","45","Ozone","Santa Clarita","06-037-6012","AQS","9","45","6","23","37"
"03/11/2006","46","Ozone","West Los Angeles","06-037-0113","AQS","10","46","4","35","35"
"03/12/2006","57","PM2.5","Reseda","06-037-1201","AQS","13","40","13","57","35"
"03/13/2006","55","PM2.5","Long Beach (North)","06-037-4002","AQS","17","43","7","55","46"
"03/14/2006","54","PM2.5","Azusa","06-037-0002","AQS","28","42","14","54","48"
"03/15/2006","53","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","44","11","53","43"
"03/16/2006","58","NO2","LAX Hastings","06-037-5005","AQS","19","41","16","57","58"
"03/17/2006","56","PM2.5","Azusa","06-037-0002","AQS","11","38","9","56","38"
"03/18/2006","45","PM2.5","Burbank","06-037-1002","AQS","11","45","21","45","31"
"03/19/2006","62","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","44","6","62","29"
"03/20/2006","65","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","40","23","65","38"
"03/21/2006","50","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","46","6","50","38"
"03/22/2006","58","NO2","Pomona","06-037-1701","AQS","17","42","12","54","58"
"03/23/2006","62","NO2","Pomona","06-037-1701","AQS","20","50","16","53","62"
"03/24/2006","91","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","31","61","40","91","66"
"03/25/2006","61","PM2.5","Azusa","06-037-0002","AQS","17","46","14","61","47"
"03/26/2006","51","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","49","11","51","42"
"03/27/2006","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","41","19","60","39"
"03/28/2006","43","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","37","5","43","35"
"03/29/2006","42","Ozone","West Los Angeles","06-037-0113","AQS","10","42","6","33","34"
"03/30/2006","54","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","40","23","54","35"
"03/31/2006","51","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","39","7","51","40"
"04/01/2006","46","Ozone","Santa Clarita","06-037-6012","AQS","13","46","8","34","37"
"04/02/2006","74","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","47","17","74","51"
"04/03/2006","69","NO2","Los Angeles-North Main Street","06-037-1103","AQS","17","27","9","62","69"
"04/04/2006","44","Ozone","LAX Hastings","06-037-5005","AQS","13","44","5","31","44"
"04/05/2006","46","Ozone","Santa Clarita","06-037-6012","AQS","11","46","24","35","46"
"04/06/2006","46","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","45","10","46","42"
"04/07/2006","57","PM2.5","Azusa","06-037-0002","AQS","18","48","16","57","54"
"04/08/2006","52","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","48","7","52","49"
"04/09/2006","53","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","51","15","53","30"
"04/10/2006","43","PM2.5","Azusa","06-037-0002","AQS","13","37","7","43","33"
"04/11/2006","55","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","37","17","55","38"
"04/12/2006","101","NO2","Long Beach (North)","06-037-4002","AQS","22","44","16","45","101"
"04/13/2006","53","NO2","Glendora","06-037-0016","AQS","19","44","16","51","53"
"04/14/2006","42","Ozone","Lancaster-Division Street","06-037-9033","AQS","15","42","13","36","39"
"04/15/2006","44","Ozone","Santa Clarita","06-037-6012","AQS","11","44","6","35","41"
"04/16/2006","43","Ozone","Santa Clarita","06-037-6012","AQS","14","43","8","28","30"
"04/17/2006","49","Ozone","Santa Clarita","06-037-6012","AQS","13","49","19","37","42"
"04/18/2006","71","Ozone","Santa Clarita","06-037-6012","AQS","19","71","15","63","62"
"04/19/2006","67","Ozone","Santa Clarita","06-037-6012","AQS","22","67","17","61","62"
"04/20/2006","105","Ozone","Santa Clarita","06-037-6012","AQS","17","105","25","64","57"
"04/21/2006","90","Ozone","Santa Clarita","06-037-6012","AQS","10","90","32","65","57"
"04/22/2006","45","Ozone","Santa Clarita","06-037-6012","AQS","7","45","18","36","42"
"04/23/2006","46","Ozone","Azusa","06-037-0002","AQS","8","46","12","43","26"
"04/24/2006","51","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","42","15","51","33"
"04/25/2006","54","PM2.5","Azusa","06-037-0002","AQS","9","43","24","54","35"
"04/26/2006","51","PM2.5","Reseda","06-037-1201","AQS","7","44","13","51","35"
"04/27/2006","46","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","45","20","46","32"
"04/28/2006","97","Ozone","Lebec","06-037-9034","AQS","9","97","22","75","38"
"04/29/2006","100","Ozone","Lebec","06-037-9034","AQS","8","100","36","73","50"
"04/30/2006","140","Ozone","Santa Clarita","06-037-6012","AQS","10","140","22","88","39"
"05/01/2006","111","PM2.5","Azusa","06-037-0002","AQS","9","93","24","111","46"
"05/02/2006","105","Ozone","Lebec","06-037-9034","AQS","9","105","25","100","46"
"05/03/2006","67","Ozone","Lebec","06-037-9034","AQS","8","67","31","62","40"
"05/04/2006","64","Ozone","Lebec","06-037-9034","AQS","8","64","21","58","39"
"05/05/2006","87","Ozone","Lebec","06-037-9034","AQS","9","87","31","61","41"
"05/06/2006","97","Ozone","Lebec","06-037-9034","AQS","9","97","28","70","31"
"05/07/2006","140","Ozone","Santa Clarita","06-037-6012","AQS","9","140","27","79","40"
"05/08/2006","96","PM2.5","Burbank","06-037-1002","AQS","10","77","33","96","38"
"05/09/2006","100","Ozone","Lebec","06-037-9034","AQS","10","100","28","73","43"
"05/10/2006","126","Ozone","Lebec","06-037-9034","AQS","13","126","32","94","60"
"05/11/2006","154","Ozone","Santa Clarita","06-037-6012","AQS","13","154","59","128","58"
"05/12/2006","154","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","154","39","71","53"
"05/13/2006","164","Ozone","Santa Clarita","06-037-6012","AQS","9","164","34","76","31"
"05/14/2006","209","Ozone","Santa Clarita","06-037-6012","AQS","8","209","26","101","33"
"05/15/2006","126","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","126","35","71","45"
"05/16/2006","119","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","119","42","76","53"
"05/17/2006","114","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","105","57","114","46"
"05/18/2006","115","Ozone","Santa Clarita","06-037-6012","AQS","8","115","32","88","46"
"05/19/2006","143","Ozone","Santa Clarita","06-037-6012","AQS","9","143","34","82","49"
"05/20/2006","93","Ozone","Glendora","06-037-0016","AQS","9","93","19","68","37"
"05/21/2006","68","PM2.5","Azusa","06-037-0002","AQS","9","45","11","68","34"
"05/22/2006","47","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","47","6","31","36"
"05/23/2006","51","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","51","23","51","38"
"05/24/2006","84","Ozone","Lebec","06-037-9034","AQS","14","84","20","58","72"
"05/25/2006","108","Ozone","Santa Clarita","06-037-6012","AQS","9","108","22","67","57"
"05/26/2006","84","Ozone","Reseda","06-037-1201","AQS","8","84","31","72","42"
"05/27/2006","67","Ozone","Pico Rivera #2","06-037-1602","AQS","7","67","19","54","33"
"05/28/2006","97","Ozone","Pico Rivera #2","06-037-1602","AQS","7","97","11","48","41"
"05/29/2006","105","Ozone","Pomona","06-037-1701","AQS","8","105","35","58","39"
"05/30/2006","140","Ozone","Santa Clarita","06-037-6012","AQS","10","140","31","58","83"
"05/31/2006","169","Ozone","Santa Clarita","06-037-6012","AQS","13","169","32","62","87"
"06/01/2006","151","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","151","35","74","57"
"06/02/2006","161","Ozone","Santa Clarita","06-037-6012","AQS","11","161","28","70","69"
"06/03/2006","223","Ozone","Pomona","06-037-1701","AQS","14","223","17","69","72"
"06/04/2006","204","Ozone","Pomona","06-037-1701","AQS","10","204","40","67","46"
"06/05/2006","97","Ozone","Santa Clarita","06-037-6012","AQS","7","97","20","74","35"
"06/06/2006","101","Ozone","Lebec","06-037-9034","AQS","8","101","26","83","45"
"06/07/2006","108","Ozone","Reseda","06-037-1201","AQS","9","108","26","88","60"
"06/08/2006","119","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","119","34","77","38"
"06/09/2006","122","Ozone","Lebec","06-037-9034","AQS","9","122","24","65","41"
"06/10/2006","133","Ozone","Lebec","06-037-9034","AQS","8","133","26","62","36"
"06/11/2006","90","Ozone","Santa Clarita","06-037-6012","AQS","8","90","21","51","25"
"06/12/2006","61","Ozone","Santa Clarita","06-037-6012","AQS","7","61","19","43","48"
"06/13/2006","61","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","61","17","51","37"
"06/14/2006","67","Ozone","Santa Clarita","06-037-6012","AQS","10","67","25","53","52"
"06/15/2006","93","Ozone","Pomona","06-037-1701","AQS","8","93","29","58","44"
"06/16/2006","133","Ozone","Lebec","06-037-9034","AQS","11","133","52","70","74"
"06/17/2006","206","Ozone","Santa Clarita","06-037-6012","AQS","9","206","25","64","45"
"06/18/2006","195","Ozone","Santa Clarita","06-037-6012","AQS","8","195","22","66","27"
"06/19/2006","126","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","126","28","74","48"
"06/20/2006","156","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","156","32","73","51"
"06/21/2006","200","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","200","33","75","55"
"06/22/2006","204","Ozone","Santa Clarita","06-037-6012","AQS","8","204","49","85","53"
"06/23/2006","182","Ozone","Santa Clarita","06-037-6012","AQS","9","182","35","80","64"
"06/24/2006","200","Ozone","Santa Clarita","06-037-6012","AQS","9","200","31","78","46"
"06/25/2006","201","Ozone","Santa Clarita","06-037-6012","AQS","13","201","31","74","47"
"06/26/2006","133","Ozone","Lebec","06-037-9034","AQS","14","133","42","75","77"
"06/27/2006","83","NO2","Pomona","06-037-1701","AQS","13","80","37","64","83"
"06/28/2006","136","Ozone","Reseda","06-037-1201","AQS","15","136","47","70","91"
"06/29/2006","164","Ozone","Santa Clarita","06-037-6012","AQS","13","164","28","63","76"
"06/30/2006","172","Ozone","Santa Clarita","06-037-6012","AQS","11","172","24","63","63"
"07/01/2006","195","Ozone","Pomona","06-037-1701","AQS","9","195","32","69","49"
"07/02/2006","195","Ozone","Santa Clarita","06-037-6012","AQS","9","195","24","67","50"
"07/03/2006","150","Ozone","Santa Clarita","06-037-6012","AQS","9","150","26","66","49"
"07/04/2006","163","PM2.5","Pico Rivera #2","06-037-1602","AQS","7","97","64","163","42"
"07/05/2006","159","Ozone","Santa Clarita","06-037-6012","AQS","8","159","29","110","44"
"07/06/2006","143","Ozone","Santa Clarita","06-037-6012","AQS","8","143","29","69","56"
"07/07/2006","133","Ozone","Lancaster-Division Street","06-037-9033","AQS","13","133","31","69","71"
"07/08/2006","195","Ozone","Santa Clarita","06-037-6012","AQS","10","195","29","67","81"
"07/09/2006","172","Ozone","Glendora","06-037-0016","AQS","8","172","19","65","39"
"07/10/2006","161","Ozone","Lebec","06-037-9034","AQS","8","161","38","75","48"
"07/11/2006","100","Ozone","Santa Clarita","06-037-6012","AQS","9","100","21","67","56"
"07/12/2006","129","Ozone","Santa Clarita","06-037-6012","AQS","13","129","22","58","67"
"07/13/2006","169","Ozone","Santa Clarita","06-037-6012","AQS","13","169","34","58","81"
"07/14/2006","133","Ozone","Pomona","06-037-1701","AQS","11","133","22","62","76"
"07/15/2006","210","Ozone","Santa Clarita","06-037-6012","AQS","11","210","26","71","76"
"07/16/2006","185","Ozone","Santa Clarita","06-037-6012","AQS","6","185","35","61","42"
"07/17/2006","133","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","133","38","63","46"
"07/18/2006","174","Ozone","Santa Clarita","06-037-6012","AQS","10","174","31","66","42"
"07/19/2006","172","Ozone","Santa Clarita","06-037-6012","AQS","8","172","35","61","52"
"07/20/2006","169","Ozone","Santa Clarita","06-037-6012","AQS","8","169","31","62","43"
"07/21/2006","182","Ozone","Santa Clarita","06-037-6012","AQS","10","182","32","70","54"
"07/22/2006","224","Ozone","Burbank","06-037-1002","AQS","13","224","54","84","70"
"07/23/2006","203","Ozone","Reseda","06-037-1201","AQS","8","203","22","71","42"
"07/24/2006","216","Ozone","Santa Clarita","06-037-6012","AQS","10","216","37","80","68"
"07/25/2006","207","Ozone","Santa Clarita","06-037-6012","AQS","9","207","52","76","55"
"07/26/2006","182","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","182","33","88","46"
"07/27/2006","122","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","122","31","71","48"
"07/28/2006","143","Ozone","Lebec","06-037-9034","AQS","8","143","29","91","31"
"07/29/2006","100","Ozone","Lebec","06-037-9034","AQS","7","100","15","48","16"
"07/30/2006","50","Ozone","Lebec","06-037-9034","AQS","6","50","17","46","25"
"07/31/2006","61","Ozone","Lebec","06-037-9034","AQS","7","61","16","53","22"
"08/01/2006","50","PM2.5","Azusa","06-037-0002","AQS","7","49","19","50","33"
"08/02/2006","119","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","119","24","54","39"
"08/03/2006","105","Ozone","Santa Clarita","06-037-6012","AQS","9","105","30","64","40"
"08/04/2006","100","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","100","23","55","36"
"08/05/2006","101","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","101","19","52","31"
"08/06/2006","101","Ozone","Santa Clarita","06-037-6012","AQS","9","101","16","54","24"
"08/07/2006","90","Ozone","Santa Clarita","06-037-6012","AQS","8","90","19","61","38"
"08/08/2006","105","Ozone","Glendora","06-037-0016","AQS","14","105","32","58","63"
"08/09/2006","159","Ozone","Reseda","06-037-1201","AQS","14","159","46","66","76"
"08/10/2006","179","Ozone","Santa Clarita","06-037-6012","AQS","13","179","26","66","54"
"08/11/2006","119","Ozone","Santa Clarita","06-037-6012","AQS","9","119","27","71","40"
"08/12/2006","133","Ozone","Santa Clarita","06-037-6012","AQS","9","133","29","79","34"
"08/13/2006","143","Ozone","Glendora","06-037-0016","AQS","8","143","16","63","29"
"08/14/2006","112","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","112","30","67","51"
"08/15/2006","126","Ozone","Lebec","06-037-9034","AQS","9","126","53","61","48"
"08/16/2006","150","Ozone","Santa Clarita","06-037-6012","AQS","7","150","23","71","50"
"08/17/2006","129","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","129","24","77","55"
"08/18/2006","90","Ozone","Santa Clarita","06-037-6012","AQS","9","90","28","76","52"
"08/19/2006","100","Ozone","Santa Clarita","06-037-6012","AQS","8","100","19","73","41"
"08/20/2006","147","Ozone","Pomona","06-037-1701","AQS","7","147","14","69","34"
"08/21/2006","143","Ozone","Santa Clarita","06-037-6012","AQS","9","143","50","74","53"
"08/22/2006","159","Ozone","Reseda","06-037-1201","AQS","15","159","27","72","83"
"08/23/2006","140","Ozone","Reseda","06-037-1201","AQS","14","140","25","72","81"
"08/24/2006","126","Ozone","Lancaster-Division Street","06-037-9033","AQS","11","126","25","75","65"
"08/25/2006","93","Ozone","Lebec","06-037-9034","AQS","9","93","22","73","47"
"08/26/2006","93","Ozone","Santa Clarita","06-037-6012","AQS","9","93","19","65","52"
"08/27/2006","143","Ozone","Santa Clarita","06-037-6012","AQS","13","143","37","61","42"
"08/28/2006","150","Ozone","Santa Clarita","06-037-6012","AQS","14","150","35","65","78"
"08/29/2006","190","Ozone","Santa Clarita","06-037-6012","AQS","15","190","32","81","93"
"08/30/2006","197","Ozone","Santa Clarita","06-037-6012","AQS","11","197","29","81","65"
"08/31/2006","169","Ozone","Santa Clarita","06-037-6012","AQS","13","169","21","93","80"
"09/01/2006","119","Ozone","Glendora","06-037-0016","AQS","15","119","24","74","91"
"09/02/2006","164","Ozone","Glendora","06-037-0016","AQS","13","164","48","68","67"
"09/03/2006","140","Ozone","Pasadena","06-037-2005","AQS","11","140","21","65","56"
"09/04/2006","179","Ozone","Glendora","06-037-0016","AQS","13","179","19","65","61"
"09/05/2006","90","Ozone","Santa Clarita","06-037-6012","AQS","17","90","24","68","83"
"09/06/2006","150","Ozone","Lebec","06-037-9034","AQS","10","150","37","61","65"
"09/07/2006","108","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","108","38","68","53"
"09/08/2006","100","Ozone","Lebec","06-037-9034","AQS","8","100","47","69","36"
"09/09/2006","108","Ozone","Lebec","06-037-9034","AQS","8","108","25","66","34"
"09/10/2006","159","Ozone","Santa Clarita","06-037-6012","AQS","10","159","26","70","49"
"09/11/2006","77","PM2.5","Azusa","06-037-0002","AQS","15","77","26","77","77"
"09/12/2006","151","Ozone","Lebec","06-037-9034","AQS","15","151","45","78","76"
"09/13/2006","143","Ozone","Lancaster-Division Street","06-037-9033","AQS","13","143","42","74","56"
"09/14/2006","80","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","80","55","70","36"
"09/15/2006","53","PM2.5","Azusa","06-037-0002","AQS","10","45","27","53","37"
"09/16/2006","64","Ozone","Reseda","06-037-1201","AQS","13","64","26","56","47"
"09/17/2006","93","Ozone","Pomona","06-037-1701","AQS","17","93","19","80","57"
"09/18/2006","112","Ozone","West Los Angeles","06-037-0113","AQS","20","112","28","78","72"
"09/19/2006","93","Ozone","Lebec","06-037-9034","AQS","25","93","31","74","78"
"09/20/2006","76","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","71","40","76","57"
"09/21/2006","87","Ozone","Lebec","06-037-9034","AQS","14","87","56","63","53"
"09/22/2006","53","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","50","31","53","28"
"09/23/2006","55","PM2.5","Lynwood","06-037-1301","AQS","9","46","21","55","30"
"09/24/2006","67","Ozone","Santa Clarita","06-037-6012","AQS","16","67","18","54","41"
"09/25/2006","66","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","51","31","66","61"
"09/26/2006","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","77","43","77","50"
"09/27/2006","71","PM2.5","Azusa","06-037-0002","AQS","16","64","32","71","65"
"09/28/2006","101","NO2","Pico Rivera #2","06-037-1602","AQS","19","49","30","73","101"
"09/29/2006","101","NO2","Burbank","06-037-1002","AQS","26","67","31","80","101"
"09/30/2006","95","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","64","19","95","69"
"10/01/2006","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","58","19","77","47"
"10/02/2006","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","32","34","60","51"
"10/03/2006","55","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","32","17","55","37"
"10/04/2006","52","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","35","14","52","45"
"10/05/2006","38","PM2.5","Burbank","06-037-1002","AQS","11","35","10","38","35"
"10/06/2006","46","Ozone","Lebec","06-037-9034","AQS","13","46","14","34","39"
"10/07/2006","57","PM2.5","Azusa","06-037-0002","AQS","9","48","12","57","39"
"10/08/2006","83","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","61","34","83","34"
"10/09/2006","64","PM2.5","Long Beach (North)","06-037-4002","AQS","8","58","29","64","46"
"10/10/2006","64","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","51","22","64","50"
"10/11/2006","71","PM2.5","Azusa","06-037-0002","AQS","23","49","23","71","50"
"10/12/2006","51","PM2.5","Long Beach (South)","06-037-4004","AQS","20","44","23","51","44"
"10/13/2006","39","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","37","17","39","38"
"10/14/2006","53","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","47","20","53","38"
"10/15/2006","47","Ozone","Lebec","06-037-9034","AQS","9","47","12","42","30"
"10/16/2006","56","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","45","16","56","37"
"10/17/2006","77","NO2","Pasadena","06-037-2005","AQS","14","41","15","49","77"
"10/18/2006","56","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","25","42","15","56","53"
"10/19/2006","53","NO2","Pomona","06-037-1701","AQS","25","41","24","52","53"
"10/20/2006","80","NO2","LAX Hastings","06-037-5005","AQS","31","39","56","69","80"
"10/21/2006","90","PM2.5","Long Beach (South)","06-037-4004","AQS","24","44","21","90","76"
"10/22/2006","90","PM2.5","Long Beach (South)","06-037-4004","AQS","22","58","24","90","66"
"10/23/2006","83","NO2","Azusa","06-037-0002","AQS","36","44","36","72","83"
"10/24/2006","91","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","64","31","91","68"
"10/25/2006","117","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","54","46","117","60"
"10/26/2006","80","PM10","Long Beach (South)","06-037-4004","AQS","33","42","80","78","66"
"10/27/2006","63","NO2","Lynwood","06-037-1301","AQS","33","44","25","57","63"
"10/28/2006","71","NO2","Lynwood","06-037-1301","AQS","32","50","24","57","71"
"10/29/2006","84","Ozone","Lancaster-Division Street","06-037-9033","AQS","22","84","25","82","52"
"10/30/2006","82","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","58","31","82","48"
