"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/31/2001","91","PM2.5","Lynwood","06-037-1301","AQS","54","33","44","91","73"
"02/01/2001","81","NO2","Los Angeles-North Main Street","06-037-1103","AQS","65","31","20","76","81"
"02/02/2001","73","PM2.5","Long Beach (North)","06-037-4002","AQS","66","29","19","73","68"
"02/03/2001","94","NO2","","06-037-1601","AQS","60","36","22","82","94"
"02/04/2001","78","CO","Lynwood","06-037-1301","AQS","78","39","19","44","64"
"02/05/2001","86","NO2","Hawthorne","06-037-5001","AQS","67","26","15","52","86"
"02/06/2001","93","PM2.5","","06-037-1601","AQS","50","33","48","93","79"
"02/07/2001","47","NO2","Burbank","06-037-1002","AQS","22","33","16","43","47"
"02/08/2001","78","NO2","Hawthorne","06-037-5001","AQS","28","26","28","66","78"
"02/09/2001","73","PM2.5","Lynwood","06-037-1301","AQS","30","36","21","73","53"
"02/10/2001","66","PM2.5","Long Beach (North)","06-037-4002","AQS","30","34","5","66","47"
"02/11/2001","53","PM2.5","Long Beach (North)","06-037-4002","AQS","33","35","8","53","47"
"02/12/2001","76","PM2.5","","06-037-1601","AQS","14","33","10","76","47"
"02/13/2001","47","NO2","Burbank","06-037-1002","AQS","13","33",".","27","47"
"02/14/2001","52","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","40","31",".","52","51"
"02/15/2001","91","PM2.5","","06-037-1601","AQS","54","31",".","91","76"
"02/16/2001","120","PM2.5","Long Beach (North)","06-037-4002","AQS","47","36","21","120","78"
"02/17/2001","91","PM2.5","Long Beach (North)","06-037-4002","AQS","47","38",".","91","64"
"02/18/2001","96","PM2.5","Long Beach (North)","06-037-4002","AQS","23","38","37","96","63"
"02/19/2001","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","30","6","61","47"
"02/20/2001","70","PM2.5","Long Beach (North)","06-037-4002","AQS","34","34",".","70","60"
"02/21/2001","65","PM2.5","Lynwood","06-037-1301","AQS","36","33",".","65","64"
"02/22/2001","61","PM2.5","Azusa","06-037-0002","AQS","33","37",".","61","60"
"02/23/2001","57","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","25","38",".","57","48"
"02/24/2001","67","PM2.5","Lynwood","06-037-1301","AQS","22","33","19","67","40"
"02/25/2001","47","PM2.5","Long Beach (North)","06-037-4002","AQS","14","35","4","47","38"
"02/26/2001","49","NO2","Los Angeles-North Main Street","06-037-1103","AQS","22","35","3","46","49"
"02/27/2001","80","PM2.5","","06-037-1601","AQS","32","37","4","80","50"
"02/28/2001","57","NO2","Azusa","06-037-0002","AQS","20","30","10","56","57"
"03/01/2001","68","NO2","Long Beach (North)","06-037-4002","AQS","30","67",".","67","68"
"03/02/2001","85","PM2.5","Lynwood","06-037-1301","AQS","36","40","41","85","68"
"03/03/2001","68","PM2.5","Azusa","06-037-0002","AQS","17","45",".","68","49"
"03/04/2001","55","PM2.5","Azusa","06-037-0002","AQS","13","37",".","55","49"
"03/05/2001","49","PM2.5","Reseda","06-037-1201","AQS","16","33",".","49","49"
"03/06/2001","49","NO2","","06-037-6002","AQS","17","38","5","22","49"
"03/07/2001","52","PM2.5","Azusa","06-037-0002","AQS","23","42","9","52","49"
"03/08/2001","88","PM2.5","Burbank","06-037-1002","AQS","34","44","46","88","61"
"03/09/2001","66","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","43","11","66","49"
"03/10/2001","52","PM2.5","Long Beach (North)","06-037-4002","AQS","16","41","8","52","42"
"03/11/2001","60","PM2.5","Reseda","06-037-1201","AQS","19","39","14","60","39"
"03/12/2001","62","NO2","Azusa","06-037-0002","AQS","20","47","8","57","62"
"03/13/2001","68","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","34","48","15","68","66"
"03/14/2001","85","PM2.5","Burbank","06-037-1002","AQS","18","54","48","85","58"
"03/15/2001","108","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","71","22","108","62"
"03/16/2001","94","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","20","45","26","94","52"
"03/17/2001","96","PM2.5","Lynwood","06-037-1301","AQS","32","90","17","96","76"
"03/18/2001","129","Ozone","Glendora","06-037-0016","AQS","49","129","15","95","88"
"03/19/2001","103","NO2","Long Beach (North)","06-037-4002","AQS","50","61","19","67","103"
"03/20/2001","105","PM2.5","","06-037-1601","AQS","35","71","58","105","102"
"03/21/2001","159","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","54","22","159","91"
"03/22/2001","106","PM2.5","Azusa","06-037-0002","AQS","15","44","19","106","48"
"03/23/2001","96","PM2.5","Burbank","06-037-1002","AQS","22","61","22","96","62"
"03/24/2001","109","PM2.5","Azusa","06-037-0002","AQS","15","80","20","109","48"
"03/25/2001","82","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","44","22","82","37"
"03/26/2001","67","PM2.5","Burbank","06-037-1002","AQS","19","47","41","67","57"
"03/27/2001","85","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","43","51","23","85","79"
"03/28/2001","97","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","50","34","97","60"
"03/29/2001","102","PM2.5","Azusa","06-037-0002","AQS","14","49","29","102","89"
"03/30/2001","127","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","67","24","127","71"
"03/31/2001","153","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","108","20","153","68"
"04/01/2001","124","PM2.5","Burbank","06-037-1002","AQS","17","71","47","124","40"
"04/02/2001","58","PM2.5","Azusa","06-037-0002","AQS","15","50","19","58","46"
"04/03/2001","52","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","44","21","52","51"
"04/04/2001","55","PM2.5","Lancaster-Ponderosa St.","06-037-9002","AQS","11","44","19","55","48"
"04/05/2001","58","Ozone","Hawthorne","06-037-5001","AQS","14","58","19","52","50"
"04/06/2001","57","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","22","46","25","57","53"
"04/07/2001","48","Ozone","Hawthorne","06-037-5001","AQS","14","48","16","36","42"
"04/08/2001","49","Ozone","Glendora","06-037-0016","AQS","19","49","6","38","46"
"04/09/2001","49","Ozone","Hawthorne","06-037-5001","AQS","17","49","7","32","43"
"04/10/2001","62","PM2.5","Lynwood","06-037-1301","AQS","20","47","11","62","46"
"04/11/2001","60","PM2.5","Azusa","06-037-0002","AQS","14","46","17","60","43"
"04/12/2001","61","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","19","61","7","56","55"
"04/13/2001","81","NO2","Long Beach (North)","06-037-4002","AQS","35","58","42","71","81"
"04/14/2001","74","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","23","74","41","67","55"
"04/15/2001","119","Ozone","Glendora","06-037-0016","AQS","24","119","49","71","51"
"04/16/2001","85","NO2","Los Angeles-North Main Street","06-037-1103","AQS","32","64","50","74","85"
"04/17/2001","90","NO2","SB25 trailer at Hollenbeck School","06-037-0030","AQS","31","64","44","75","90"
"04/18/2001","103","NO2","Los Angeles-North Main Street","06-037-1103","AQS","38","49","39","84","103"
"04/19/2001","64","PM2.5","Azusa","06-037-0002","AQS","14","41","36","64","42"
"04/20/2001","48","PM2.5","Azusa","06-037-0002","AQS","15","42","19","48","42"
"04/21/2001","47","Ozone","Hawthorne","06-037-5001","AQS","11","47","7","28","43"
"04/22/2001","61","Ozone","Glendora","06-037-0016","AQS","14","61","8","57","52"
"04/23/2001","74","Ozone","Glendora","06-037-0016","AQS","27","74","14","58","66"
"04/24/2001","99","NO2","Hawthorne","06-037-5001","AQS","35","67","19","55","99"
"04/25/2001","108","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","32","108","52","82","96"
"04/26/2001","130","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","93","24","130","70"
"04/27/2001","133","PM2.5","Azusa","06-037-0002","AQS","15","80","24","133","54"
"04/28/2001","147","PM2.5","Burbank","06-037-1002","AQS","15","54","28","147","41"
"04/29/2001","105","Ozone","Glendora","06-037-0016","AQS","15","105","18","93","60"
"04/30/2001","119","PM2.5","Long Beach (North)","06-037-4002","AQS","31","105","29","119","85"
"05/01/2001","161","PM2.5","Burbank","06-037-1002","AQS","18","90","69","161","83"
"05/02/2001","85","PM10","Lancaster-Ponderosa St.","06-037-9002","AQS","13","71","85","82","50"
"05/03/2001","71","Ozone","Glendora","06-037-0016","AQS","20","71","35","54","68"
"05/04/2001","77","Ozone","Hawthorne","06-037-5001","AQS","24","77","26","66","77"
"05/05/2001","136","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","16","136","31","64","63"
"05/06/2001","187","Ozone","Glendora","06-037-0016","AQS","18","187","29","69","67"
"05/07/2001","140","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","30","140","53","80","96"
"05/08/2001","147","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","36","147","35","84","108"
"05/09/2001","159","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","23","159","37","95","104"
"05/10/2001","97","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","17","97","31","93","73"
"05/11/2001","142","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","129","24","142","85"
"05/12/2001","103","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","71","26","103","45"
"05/13/2001","93","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","10","93","31","71","45"
"05/14/2001","80","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","80","28","80","52"
"05/15/2001","120","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","100","30","120","60"
"05/16/2001","147","Ozone","Glendora","06-037-0016","AQS","17","147","29","136","61"
"05/17/2001","151","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","14","151","30","93","60"
"05/18/2001","122","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","13","122","31","77","40"
"05/19/2001","101","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","13","101","40","73","42"
"05/20/2001","115","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","11","115","25","85","43"
"05/21/2001","106","PM2.5","Azusa","06-037-0002","AQS","15","64","28","106","64"
"05/22/2001","147","Ozone","Glendora","06-037-0016","AQS","18","147","29","109","85"
"05/23/2001","182","Ozone","Glendora","06-037-0016","AQS","28","182","38","96","106"
"05/24/2001","140","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","17","140","38","88","54"
"05/25/2001","143","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","14","143","51","89","61"
"05/26/2001","101","Ozone","Santa Clarita","06-037-6012","AQS","15","101","21","97","37"
"05/27/2001","67","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","10","67","25","66","29"
"05/28/2001","58","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","9","58","25","46","32"
"05/29/2001","108","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","22","108","28","58","58"
"05/30/2001","140","Ozone","Glendora","06-037-0016","AQS","20","140","31","76","100"
"05/31/2001","154","Ozone","Glendora","06-037-0016","AQS","20","154","62","94","80"
"06/01/2001","187","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","14","187","45","82","52"
"06/02/2001","108","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","18","108","30","77","37"
"06/03/2001","71","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","10","71","47","55","31"
"06/04/2001","100","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","13","100","30","62","44"
"06/05/2001","80","Ozone","Glendora","06-037-0016","AQS","16","80","54","76","57"
"06/06/2001","147","Ozone","Santa Clarita","06-037-6012","AQS","15","147","62","96","100"
"06/07/2001","169","Ozone","Santa Clarita","06-037-6012","AQS","17","169","29","112","77"
"06/08/2001","208","Ozone","Santa Clarita","06-037-6012","AQS","17","208","26","118","81"
"06/09/2001","230","Ozone","Glendora","06-037-0016","AQS","15","230","29","113","51"
"06/10/2001","204","Ozone","Glendora","06-037-0016","AQS","14","204","26","80","48"
"06/11/2001","122","Ozone","Glendora","06-037-0016","AQS","13","122","45","69","47"
"06/12/2001","67","PM2.5","Azusa","06-037-0002","AQS","11","67","63","67","44"
"06/13/2001","64","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","13","64","36","59","48"
"06/14/2001","97","Ozone","Glendora","06-037-0016","AQS","23","97","32","64","96"
"06/15/2001","174","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","22","174","35","79","102"
"06/16/2001","204","Ozone","Glendora","06-037-0016","AQS","18","204","25","72","83"
"06/17/2001","190","Ozone","Glendora","06-037-0016","AQS","16","190","25","78","60"
"06/18/2001","182","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","24","182","55","80","96"
"06/19/2001","179","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","26","179","27","76","106"
"06/20/2001","98","NO2","Burbank","06-037-1002","AQS","24","90","26","78","98"
"06/21/2001","133","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","31","133","25","77","106"
"06/22/2001","147","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","25","147","33","68","102"
"06/23/2001","119","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","17","119","27","61","57"
"06/24/2001","101","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","15","101","56","65","47"
"06/25/2001","105","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","14","105","24","67","52"
"06/26/2001","76","NO2","Long Beach (North)","06-037-4002","AQS","11","50","22","60","76"
"06/27/2001","56","PM2.5","Azusa","06-037-0002","AQS","16","46","16","56","56"
"06/28/2001","77","NO2","SB25 trailer at Hollenbeck School","06-037-0030","AQS","20","47","22","55","77"
"06/29/2001","101","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","19","101","23","61","68"
"06/30/2001","187","Ozone","Glendora","06-037-0016","AQS","18","187","48","81","71"
"07/01/2001","204","Ozone","Glendora","06-037-0016","AQS","15","204","21","75","58"
"07/02/2001","224","Ozone","Santa Clarita","06-037-6012","AQS","16","224","39","69","79"
"07/03/2001","201","Ozone","Santa Clarita","06-037-6012","AQS","19","201","32","78","86"
"07/04/2001","182","Ozone","Santa Clarita","06-037-6012","AQS","16","182","31","152","58"
"07/05/2001","110","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","71","24","110","87"
"07/06/2001","97","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","15","97","56","91","63"
"07/07/2001","112","Ozone","Glendora","06-037-0016","AQS","14","112","23","69","57"
"07/08/2001","97","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","10","97","15","56","34"
"07/09/2001","73","PM2.5","","06-037-1601","AQS","13","64","22","73","36"
"07/10/2001","87","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","11","87","26","65","42"
"07/11/2001","74","Ozone","Santa Clarita","06-037-6012","AQS","13","74","19","66","56"
"07/12/2001","122","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","19","122","47","62","67"
"07/13/2001","133","Ozone","Santa Clarita","06-037-6012","AQS","22","133","28","73","101"
"07/14/2001","169","Ozone","Glendora","06-037-0016","AQS","15","169","25","81","53"
"07/15/2001","140","Ozone","Glendora","06-037-0016","AQS","9","140","21","71","27"
"07/16/2001","64","Ozone","Hawthorne","06-037-5001","AQS","10","64","25","59","44"
"07/17/2001","64","Ozone","Hawthorne","06-037-5001","AQS","10","64","19",".","45"
"07/18/2001","77","Ozone","Hawthorne","06-037-5001","AQS","18","77","38","67","70"
"07/19/2001","90","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","19","90","19","71","72"
"07/20/2001","74","Ozone","Hawthorne","06-037-5001","AQS","15","74","19","71","63"
"07/21/2001","97","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","14","97","11","64","44"
"07/22/2001","115","Ozone","Glendora","06-037-0016","AQS","15","115","16","59","47"
"07/23/2001","119","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","11","119","23","67","56"
"07/24/2001","129","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","10","129","40","85","50"
"07/25/2001","143","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","11","143","27","74","46"
"07/26/2001","182","Ozone","Santa Clarita","06-037-6012","AQS","15","182",".","76","58"
"07/27/2001","202","Ozone","Santa Clarita","06-037-6012","AQS","16","202",".","88","72"
"07/28/2001","209","Ozone","Glendora","06-037-0016","AQS","15","209","22","108","68"
"07/29/2001","159","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","14","159","24","82","44"
"07/30/2001","136","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","10","136","39","82","45"
"07/31/2001","112","Ozone","Hawthorne","06-037-5001","AQS","10","112","21","61","46"
"08/01/2001","101","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","13","101","19","57","47"
"08/02/2001","119","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","15","119","30","82","68"
"08/03/2001","100","Ozone","Glendora","06-037-0016","AQS","17","100","17","80","65"
"08/04/2001","185","Ozone","Glendora","06-037-0016","AQS","15","185","26","85","69"
"08/05/2001","197","Ozone","Glendora","06-037-0016","AQS","19","197","28","62","84"
"08/06/2001","161","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","23","161","30","65","94"
"08/07/2001","151","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","18","151","29","68","82"
"08/08/2001","119","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","19","119","23","80","67"
"08/09/2001","100","Ozone","Santa Clarita","06-037-6012","AQS","15","100","18","86","73"
"08/10/2001","143","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","15","143","27","83","60"
"08/11/2001","179","Ozone","Santa Clarita","06-037-6012","AQS","17","179","43","70","65"
"08/12/2001","195","Ozone","Santa Clarita","06-037-6012","AQS","13","195","25","60","43"
"08/13/2001","154","Ozone","Santa Clarita","06-037-6012","AQS","18","154","24","56","70"
"08/14/2001","122","Ozone","Reseda","06-037-1201","AQS","23","122","33","71","105"
"08/15/2001","143","Ozone","Glendora","06-037-0016","AQS","23","143","19","74","102"
"08/16/2001","133","Ozone","Glendora","06-037-0016","AQS","22","133","29","71","101"
"08/17/2001","112","Ozone","Glendora","06-037-0016","AQS","22","112","56","74","104"
"08/18/2001","192","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","20","192","31","81","76"
"08/19/2001","129","Ozone","Glendora","06-037-0016","AQS","23","129","17","69","67"
"08/20/2001","77","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","17","77","21","72","66"
"08/21/2001","119","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","15","119","26","67","49"
"08/22/2001","100","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","11","100","28","68","50"
"08/23/2001","129","Ozone","Glendora","06-037-0016","AQS","13","129","49","78","56"
"08/24/2001","174","Ozone","Glendora","06-037-0016","AQS","24","174","40","83","103"
"08/25/2001","207","Ozone","Santa Clarita","06-037-6012","AQS","22","207","33","74","88"
"08/26/2001","230","Ozone","Glendora","06-037-0016","AQS","16","230","51","108","57"
"08/27/2001","190","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","22","190","41","115","104"
"08/28/2001","192","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","16","192","37","85","78"
"08/29/2001","101","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","13","101","43","78","47"
"08/30/2001","93","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","13","93","29","62","42"
"08/31/2001","87","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","14","87","24","55","54"
"09/01/2001","90","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","17","90","19","62","74"
"09/02/2001","74","NO2","","06-037-1601","AQS","16","61","11","62","74"
"09/03/2001","74","NO2","","06-037-1601","AQS","11","48","16","63","74"
"09/04/2001","84","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","15","84","37","71","74"
"09/05/2001","136","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","17","136","41","87","74"
"09/06/2001","108","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","17","108","41","89","74"
"09/07/2001","108","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","17","108","36","74","43"
"09/08/2001","84","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","17","84","35","68","42"
"09/09/2001","147","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","17","147","34","68","42"
"09/10/2001","73","PM2.5","Burbank","06-037-1002","AQS","17","64","42","73","53"
"09/11/2001","71","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","17","71","39","70","55"
"09/12/2001","57","PM2.5","Long Beach (North)","06-037-4002","AQS","26","54","21","57","54"
"09/13/2001","84","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","30","84","28","67","84"
"09/14/2001","104","NO2","","06-037-1601","AQS","28","71","32","72","104"
"09/15/2001","97","Ozone","Glendora","06-037-0016","AQS","22","97","22","78","78"
"09/16/2001","115","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","18","115","28","73","52"
"09/17/2001","126","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","13","126","30","76","53"
"09/18/2001","136","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","17","136","30","109","65"
"09/19/2001","114","PM2.5","Azusa","06-037-0002","AQS","15","64","31","114","64"
"09/20/2001","125","PM2.5","Azusa","06-037-0002","AQS","16","93","29","125","68"
"09/21/2001","126","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","24","126","32","105","95"
"09/22/2001","164","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","24","164","50","106","99"
"09/23/2001","156","Ozone","Glendora","06-037-0016","AQS","24","156","22","94","66"
"09/24/2001","108","NO2","","06-037-1601","AQS","32","71","26","79","108"
"09/25/2001","107","NO2","","06-037-1601","AQS","39","36","34","66","107"
"09/26/2001","112","NO2","SB25 trailer at Hollenbeck School","06-037-0030","AQS","31","61","31","70","112"
"09/27/2001","111","NO2","SB25 trailer at Hollenbeck School","06-037-0030","AQS","35","67","33","82","111"
"09/28/2001","107","NO2","SB25 trailer at Hollenbeck School","06-037-0030","AQS","40","90","59","84","107"
"09/29/2001","161","Ozone","Glendora","06-037-0016","AQS","36","161","38","72","107"
"09/30/2001","129","Ozone","Glendora","06-037-0016","AQS","44","129","38","66","103"
"10/01/2001","90","NO2","Long Beach (North)","06-037-4002","AQS","35","74","48","71","90"
"10/02/2001","105","NO2","SB25 trailer at Hollenbeck School","06-037-0030","AQS","39","61","45","76","105"
"10/03/2001","101","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","19","101","41","87","66"
"10/04/2001","99","PM2.5","Burbank","06-037-1002","AQS","19","67","51","99","62"
"10/05/2001","66","PM2.5","Azusa","06-037-0002","AQS","14","37","28","66","41"
"10/06/2001","64","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","14","64","26","55","37"
"10/07/2001","87","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","13","87","24","63","44"
"10/08/2001","77","PM2.5","Azusa","06-037-0002","AQS","24","67","32","77","50"
"10/09/2001","87","Ozone","Lancaster-Ponderosa St.","06-037-9002","AQS","18","87","44","85","54"
"10/10/2001","94","NO2","SB25 trailer at Hollenbeck School","06-037-0030","AQS","38","46","53","93","94"
"10/11/2001","115","PM2.5","Azusa","06-037-0002","AQS","25","80","64","115","101"
"10/12/2001","103","NO2","SB25 trailer at Hollenbeck School","06-037-0030","AQS","41","67","43","78","103"
"10/13/2001","126","Ozone","Pasadena","06-037-2005","AQS","50","126","54","99","101"
"10/14/2001","169","Ozone","Glendora","06-037-0016","AQS","28","169","28","115","100"
"10/15/2001","157","PM2.5","Azusa","06-037-0002","AQS","38","80","37","157","110"
"10/16/2001","147","PM2.5","Azusa","06-037-0002","AQS","35","115","76","147","110"
"10/17/2001","104","NO2","Pasadena","06-037-2005","AQS","30","44","25","102","104"
"10/18/2001","103","NO2","Burbank","06-037-1002","AQS","42","61","39","75","103"
"10/19/2001","106","NO2","Pasadena","06-037-2005","AQS","33","44","39","94","106"
"10/20/2001","136","PM2.5","Azusa","06-037-0002","AQS","24","44","24","136","80"
"10/21/2001","139","PM2.5","Azusa","06-037-0002","AQS","18","77","18","139","56"
"10/22/2001","154","PM2.5","Reseda","06-037-1201","AQS","17","54","64","154","68"
"10/23/2001","159","PM2.5","Azusa","06-037-0002","AQS","25","54","60","159","102"
"10/24/2001","137","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","22","54","38","137","104"
