"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"01/25/2023","80","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","20","38","56","80","58"
"01/26/2023","75","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","30","39","63","75","57"
"01/27/2023","68","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","19","37","49","68","53"
"01/28/2023","65","PM2.5","Reseda","06-037-1201","AQS","16","40","26","65","35"
"01/29/2023","54","PM2.5","Santa Clarita","06-037-6012","AQS","6","39","20","54","22"
"01/30/2023","49","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","7","35","8","46","49"
"01/31/2023","68","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","16","41","34","68","57"
"02/01/2023","70","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","20","39","51","70","55"
"02/02/2023","66","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","19","32","36","66","45"
"02/03/2023","67","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","15","40","56","67","55"
"02/04/2023","76","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","26","39","36","76","41"
"02/05/2023","64","PM2.5","Compton","06-037-1302","AQS","11","37","31","64","33"
"02/06/2023","52","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","10","37","43","52","46"
"02/07/2023","63","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","18","40","44","63","47"
"02/08/2023","66","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","17","42","49","66","56"
"02/09/2023","70","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","18","44","55","70","66"
"02/10/2023","55","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","14","42","50","55","48"
"02/11/2023","58","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","10","41","39","58","37"
"02/12/2023","63","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","13","39","20","63","31"
"02/13/2023","53","PM2.5","Reseda","06-037-1201","AQS","9","43","19","53","40"
"02/14/2023","84","PM10","Lancaster - Fairgrounds","06-037-9035","AQS","3","38","84","57","35"
"02/15/2023","52","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","7","38","42","52","46"
"02/16/2023","62","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","16","41","44","62","52"
"02/17/2023","62","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","11","41","37","62","47"
"02/18/2023","65","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","15","40","31","65","44"
"02/19/2023","81","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","18","47","34","81","38"
"02/20/2023","73","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","13","46","40","73","42"
"02/21/2023","97","PM10","Long Beach (Hudson)","06-037-4006","AQS","10","43","97","64","45"
"02/22/2023","68","PM10","Long Beach (Hudson)","06-037-4006","AQS","5","40","68","53","26"
"02/23/2023","48","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","7","38","12","48","42"
"02/24/2023","47","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","7","43","16","47","18"
"02/25/2023","49","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","43","8","49","26"
"02/26/2023","59","PM2.5","Reseda","06-037-1201","AQS","7","42","10","59","29"
"02/27/2023","60","PM2.5","Reseda","06-037-1201","AQS","8","36","12","60","39"
"02/28/2023","52","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","6","39","19","52","38"
"03/01/2023","47","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","43","24","47","23"
"03/02/2023","53","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","7","42","19","53","42"
"03/03/2023","63","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","14","44","24","63","38"
"03/04/2023","62","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","16","43","22","62","30"
"03/05/2023","55","PM2.5","Reseda","06-037-1201","AQS","7","43","16","55","26"
"03/06/2023","48","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","6","44","9","48","37"
"03/07/2023","55","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","8","44","15","55","44"
"03/08/2023","55","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","8","42","36","55","40"
"03/09/2023","63","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","9","46","35","63","40"
"03/10/2023","42","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","34","8","42","26"
"03/11/2023","37","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","5","28","7","37","17"
"03/12/2023","40","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","35","10","40","16"
"03/13/2023","53","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","5","38","26","53","26"
"03/14/2023","57","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","28","15","57","25"
"03/15/2023","48","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","2","34","19","48","26"
"03/16/2023","64","Ozone","Santa Clarita","06-037-6012","AQS","3","64","21","53","38"
"03/17/2023","64","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","44","36","64","38"
"03/18/2023","60","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","9","51","32","60","41"
"03/19/2023","58","PM2.5","Compton","06-037-1302","AQS","9","43","19","58","40"
"03/20/2023","44","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","40","17","44","30"
"03/21/2023","47","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","2","45","16","47","39"
"03/22/2023","51","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","44","17","51","40"
"03/23/2023","57","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","6","40","36","57","42"
"03/24/2023","54","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","6","44","40","54","34"
"03/25/2023","55","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","7","47","24","55","33"
"03/26/2023","55","PM2.5","Reseda","06-037-1201","AQS","5","47","28","55","28"
"03/27/2023","59","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","7","51","40","59","51"
"03/28/2023","63","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","10","61","53","63","50"
"03/29/2023","46","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","44","22","46","40"
"03/30/2023","52","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","5","44","15","52","34"
"03/31/2023","57","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","10","45","28","57","38"
"04/01/2023","61","PM2.5","Compton","06-037-1302","AQS","13","50","26","61","32"
"04/02/2023","67","Ozone","Glendora","06-037-0016","AQS","7","67","22","59","23"
"04/03/2023","66","PM10","Long Beach (Hudson)","06-037-4006","AQS","3","44","66","52","28"
"04/04/2023","45","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","42","34","45","26"
"04/05/2023","57","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","7","50","41","57","42"
"04/06/2023","61","Ozone","Glendora","06-037-0016","AQS","9","61","40","60","47"
"04/07/2023","61","Ozone","Glendora","06-037-0016","AQS","8","61","29","59","41"
"04/08/2023","55","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","48","19","55","25"
"04/09/2023","97","Ozone","Glendora","06-037-0016","AQS","6","97","21","66","30"
"04/10/2023","108","Ozone","Santa Clarita","06-037-6012","AQS","8","108","31","80","35"
"04/11/2023","97","Ozone","Santa Clarita","06-037-6012","AQS","6","97","34","91","37"
"04/12/2023","68","PM2.5","Santa Clarita","06-037-6012","AQS","3","47","49","68","25"
"04/13/2023","59","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","44","31","59","39"
"04/14/2023","58","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","3","49","25","58","27"
"04/15/2023","80","Ozone","Santa Clarita","06-037-6012","AQS","8","80","31","60","26"
"04/16/2023","80","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","6","80","28","62","27"
"04/17/2023","68","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","3","50","37","68","40"
"04/18/2023","60","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","49","44","60","40"
"04/19/2023","62","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","5","51","48","62","43"
"04/20/2023","101","Ozone","North Hollywood (NOHO)","06-037-4010","AQS","7","101","52","74","54"
"04/21/2023","108","Ozone","North Hollywood (NOHO)","06-037-4010","AQS","14","108","52","70","53"
"04/22/2023","156","Ozone","Glendora","06-037-0016","AQS","8","156","34","64","37"
"04/23/2023","90","Ozone","Glendora","06-037-0016","AQS","6","90","29","65","24"
"04/24/2023","67","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","3","50","39","67","36"
"04/25/2023","77","Ozone","Santa Clarita","06-037-6012","AQS","3","77","30","69","37"
"04/26/2023","97","Ozone","Glendora","06-037-0016","AQS","6","97","43","72","40"
"04/27/2023","122","Ozone","Santa Clarita","06-037-6012","AQS","7","122","36","82","36"
"04/28/2023","136","Ozone","Santa Clarita","06-037-6012","AQS","6","136","36","80","37"
"04/29/2023","136","Ozone","Pomona","06-037-1701","AQS","6","136","30","75","28"
"04/30/2023","100","Ozone","Santa Clarita","06-037-6012","AQS","5","100","23","72","13"
"05/01/2023","48","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","2","44","21","48","35"
"05/02/2023","42","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","2","40","24","42","37"
"05/03/2023","44","Ozone","Santa Clarita","06-037-6012","AQS","5","44","18","43","40"
"05/04/2023","38","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","2","37","17","38","34"
"05/05/2023","38","Ozone","Glendora","06-037-0016","AQS","3","38","12","36","29"
"05/06/2023","44","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","6","44","15","44","25"
"05/07/2023","46","Ozone","Glendora","06-037-0016","AQS","5","46","15","43","20"
"05/08/2023","52","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","44","27","52","36"
"05/09/2023","53","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","3","39","31","53","24"
"05/10/2023","54","PM2.5","Santa Clarita","06-037-6012","AQS","3","44","20","54","31"
"05/11/2023","67","Ozone","Santa Clarita","06-037-6012","AQS","3","67","29","55","34"
"05/12/2023","87","Ozone","Pomona","06-037-1701","AQS","7","87","35","63","34"
"05/13/2023","136","Ozone","Glendora","06-037-0016","AQS","6","136","37","72","22"
"05/14/2023","119","Ozone","Santa Clarita","06-037-6012","AQS","3","119","29","67","10"
"05/15/2023","105","Ozone","Santa Clarita","06-037-6012","AQS","5","105","31","74","35"
"05/16/2023","101","Ozone","Santa Clarita","06-037-6012","AQS","5","101","31","59","42"
"05/17/2023","122","Ozone","Santa Clarita","06-037-6012","AQS","6","122","31","66","33"
"05/18/2023","100","Ozone","Santa Clarita","06-037-6012","AQS","5","100","29","70","26"
"05/19/2023","87","Ozone","Santa Clarita","06-037-6012","AQS","3","87","30","70","19"
"05/20/2023","112","Ozone","Glendora","06-037-0016","AQS","3","112","31","68","24"
"05/21/2023","115","Ozone","Santa Clarita","06-037-6012","AQS","3","115","25","66","14"
"05/22/2023","80","Ozone","Santa Clarita","06-037-6012","AQS","3","80","28","65","32"
"05/23/2023","54","PM2.5","Santa Clarita","06-037-6012","AQS","3","54","19","54","32"
"05/24/2023","52","PM2.5","Santa Clarita","06-037-6012","AQS","3","47","14","52","21"
"05/25/2023","51","PM2.5","Reseda","06-037-1201","AQS","2","47","20","51","26"
"05/26/2023","49","PM2.5","Santa Clarita","06-037-6012","AQS","3","43","23","49","31"
"05/27/2023","51","Ozone","Glendora","06-037-0016","AQS","3","51","26","49","20"
"05/28/2023","58","PM2.5","Santa Clarita","06-037-6012","AQS","3","46","19","58","14"
"05/29/2023","47","PM2.5","Santa Clarita","06-037-6012","AQS","3","45","14","47","11"
"05/30/2023","52","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","2","39","32","52","34"
"05/31/2023","44","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","2","35","17","44","32"
"06/01/2023","53","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","36","20","53","35"
"06/02/2023","58","Ozone","Santa Clarita","06-037-6012","AQS","3","58","39","57","33"
"06/03/2023","93","Ozone","Glendora","06-037-0016","AQS","6","93","29","62","27"
"06/04/2023","101","Ozone","Glendora","06-037-0016","AQS","3","101","27","67","14"
"06/05/2023","58","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","3","58","26","55","18"
"06/06/2023","52","PM2.5","Santa Clarita","06-037-6012","AQS","2","51","19","52","25"
"06/07/2023","46","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","3","46","14","41","33"
"06/08/2023","49","Ozone","Santa Clarita","06-037-6012","AQS","5","49","25","42","38"
"06/09/2023","53","PM2.5","Santa Clarita","06-037-6012","AQS","3","47","31","53","37"
"06/10/2023","54","PM2.5","Santa Clarita","06-037-6012","AQS","3","48","19","54","20"
"06/11/2023","41","PM2.5","Santa Clarita","06-037-6012","AQS","2","36","15","41","9"
"06/12/2023","61","NO2","Glendora","06-037-0016","AQS","2","40","27","44","61"
"06/13/2023","49","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","3","49","22","48","40"
"06/14/2023","58","PM2.5","Glendora","06-037-0016","AQS","3","50","25","58","39"
"06/15/2023","56","PM2.5","Reseda","06-037-1201","AQS","3","44","18","56","22"
"06/16/2023","56","PM2.5","Santa Clarita","06-037-6012","AQS","3","54","23","56","33"
"06/17/2023","100","Ozone","Glendora","06-037-0016","AQS","3","100","24","58","21"
"06/18/2023","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","3","50","22","60","10"
"06/19/2023","56","PM2.5","Reseda","06-037-1201","AQS","2","47","19","56","24"
"06/20/2023","87","NO2","Glendora","06-037-0016","AQS","6","84","30","58","87"
"06/21/2023","100","Ozone","Glendora","06-037-0016","AQS","7","100","37","61","29"
"06/22/2023","59","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","47","32","59","31"
"06/23/2023","54","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","3","54","28","54","24"
"06/24/2023","80","Ozone","Glendora","06-037-0016","AQS","6","80","22","55","26"
"06/25/2023","80","Ozone","Glendora","06-037-0016","AQS","3","80","24","57","18"
"06/26/2023","80","Ozone","Glendora","06-037-0016","AQS","5","80","29","59","29"
"06/27/2023","93","Ozone","Santa Clarita","06-037-6012","AQS","5","93","32","62","25"
"06/28/2023","77","Ozone","Santa Clarita","06-037-6012","AQS","3","77","29","70","22"
"06/29/2023","115","Ozone","Santa Clarita","06-037-6012","AQS","3","115","33","63","23"
"06/30/2023","192","Ozone","Santa Clarita","06-037-6012","AQS","6","192","39","71","32"
"07/01/2023","207","Ozone","Santa Clarita","06-037-6012","AQS","5","207","31","74","23"
"07/02/2023","174","Ozone","Santa Clarita","06-037-6012","AQS","5","174","29","75","20"
"07/03/2023","166","Ozone","Santa Clarita","06-037-6012","AQS","6","166","35","70","25"
"07/04/2023","136","PM2.5","Glendora","06-037-0016","AQS","3","108","57","136","20"
"07/05/2023","182","PM2.5","Glendora","06-037-0016","AQS","5","112","86","182","21"
"07/06/2023","108","Ozone","Santa Clarita","06-037-6012","AQS","3","108","31","67","24"
"07/07/2023","115","Ozone","Santa Clarita","06-037-6012","AQS","3","115","31","63","24"
"07/08/2023","133","Ozone","Santa Clarita","06-037-6012","AQS","3","133","30","63","21"
"07/09/2023","112","Ozone","Glendora","06-037-0016","AQS","3","112","29","67","18"
"07/10/2023","147","Ozone","Glendora","06-037-0016","AQS","6","147","32","62","36"
"07/11/2023","156","Ozone","Glendora","06-037-0016","AQS","7","156","35","69","38"
"07/12/2023","126","Ozone","Pomona","06-037-1701","AQS","8","126","34","60","46"
"07/13/2023","126","Ozone","Santa Clarita","06-037-6012","AQS","6","126","31","57","42"
"07/14/2023","192","Ozone","Glendora","06-037-0016","AQS","7","192","28","60","46"
"07/15/2023","210","Ozone","Santa Clarita","06-037-6012","AQS","6","210","40","68","33"
"07/16/2023","195","Ozone","Santa Clarita","06-037-6012","AQS","5","195","32","66","26"
"07/17/2023","172","Ozone","Santa Clarita","06-037-6012","AQS","5","172","37","66","29"
"07/18/2023","143","Ozone","Glendora","06-037-0016","AQS","6","143","32","58","38"
"07/19/2023","126","Ozone","Pomona","06-037-1701","AQS","5","126","33","60","33"
"07/20/2023","159","Ozone","Pomona","06-037-1701","AQS","7","159","38","65","37"
"07/21/2023","164","Ozone","Santa Clarita","06-037-6012","AQS","7","164","38","70","42"
"07/22/2023","195","Ozone","Glendora","06-037-0016","AQS","6","195","40","69","30"
"07/23/2023","156","Ozone","Reseda","06-037-1201","AQS","5","156","31","66","20"
"07/24/2023","185","Ozone","Glendora","06-037-0016","AQS","6","185","38","68","37"
"07/25/2023","200","Ozone","Glendora","06-037-0016","AQS","7","200","37","67","45"
"07/26/2023","151","Ozone","Pomona","06-037-1701","AQS","7","151","35","65","41"
"07/27/2023","187","Ozone","Glendora","06-037-0016","AQS","8","187","37","68","38"
"07/28/2023","177","Ozone","Santa Clarita","06-037-6012","AQS","6","177","38","69","25"
"07/29/2023","192","Ozone","Glendora","06-037-0016","AQS","6","192","37","76","30"
"07/30/2023","161","Ozone","Santa Clarita","06-037-6012","AQS","5","161","35","71","29"
"07/31/2023","87","Ozone","Glendora","06-037-0016","AQS","5","87","62","70","33"
"08/01/2023","126","Ozone","Glendora","06-037-0016","AQS","6","126","41","71","34"
"08/02/2023","112","Ozone","Glendora","06-037-0016","AQS","5","112","40","64","35"
"08/03/2023","140","Ozone","Glendora","06-037-0016","AQS","5","140","31","61","36"
"08/04/2023","150","Ozone","Glendora","06-037-0016","AQS","5","150","32","63","27"
"08/05/2023","179","Ozone","Glendora","06-037-0016","AQS","6","179","31","64","29"
"08/06/2023","185","Ozone","Glendora","06-037-0016","AQS","6","185","33","69","25"
"08/07/2023","133","Ozone","Santa Clarita","06-037-6012","AQS","6","133","31","71","33"
"08/08/2023","84","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","5","84","24","59","29"
"08/09/2023","61","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","48","31","61","29"
"08/10/2023","55","PM2.5","Reseda","06-037-1201","AQS","3","50","24","55","19"
"08/11/2023","56","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","48","21","56","30"
"08/12/2023","97","Ozone","Glendora","06-037-0016","AQS","3","97","24","60","19"
"08/13/2023","105","Ozone","Glendora","06-037-0016","AQS","5","105","52","58","24"
"08/14/2023","101","Ozone","Glendora","06-037-0016","AQS","5","101","33","61","30"
"08/15/2023","133","Ozone","Glendora","06-037-0016","AQS","5","133","35","59","30"
"08/16/2023","122","Ozone","Glendora","06-037-0016","AQS","5","122","32","57","31"
"08/17/2023","133","Ozone","Glendora","06-037-0016","AQS","7","133","32","60","32"
"08/18/2023","90","Ozone","Glendora","06-037-0016","AQS","6","90","32","60","31"
"08/19/2023","61","Ozone","Santa Clarita","06-037-6012","AQS","5","61","27","55","26"
"08/20/2023","52","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","6","36","11","52","33"
"08/21/2023","52","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","44","15","52","21"
"08/22/2023","77","Ozone","Pomona","06-037-1701","AQS","6","77","29","57","31"
"08/23/2023","112","Ozone","Pomona","06-037-1701","AQS","7","112","41","65","36"
"08/24/2023","97","Ozone","Santa Clarita","06-037-6012","AQS","5","97","31","65","29"
"08/25/2023","100","Ozone","Glendora","06-037-0016","AQS","7","100","28","61","32"
"08/26/2023","143","Ozone","Glendora","06-037-0016","AQS","6","143","26","63","36"
"08/27/2023","179","Ozone","Glendora","06-037-0016","AQS","8","179","29","70","33"
"08/28/2023","192","Ozone","Glendora","06-037-0016","AQS","10","192","43","75","62"
"08/29/2023","208","Ozone","Pomona","06-037-1701","AQS","8","208","50","80","54"
"08/30/2023","174","Ozone","Glendora","06-037-0016","AQS","9","174","44","74","58"
"08/31/2023","126","Ozone","Santa Clarita","06-037-6012","AQS","7","126","39","72","37"
"09/01/2023","72","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","5","47","33","72","23"
"09/02/2023","54","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","24","15","54","13"
"09/03/2023","56","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","36","19","56","15"
"09/04/2023","57","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","50","21","57","18"
"09/05/2023","61","Ozone","Santa Clarita","06-037-6012","AQS","5","61","27","60","32"
"09/06/2023","93","Ozone","Glendora","06-037-0016","AQS","3","93","31","59","38"
"09/07/2023","164","Ozone","Glendora","06-037-0016","AQS","7","164","36","65","40"
"09/08/2023","129","Ozone","Pomona","06-037-1701","AQS","8","129","39","68","50"
"09/09/2023","143","Ozone","Glendora","06-037-0016","AQS","8","143","26","60","40"
"09/10/2023","108","Ozone","Pasadena","06-037-2005","AQS","5","108","31","64","24"
"09/11/2023","93","Ozone","Santa Clarita","06-037-6012","AQS","9","93","42","71","44"
"09/12/2023","105","Ozone","Santa Clarita","06-037-6012","AQS","7","105","32","63","34"
"09/13/2023","80","Ozone","Santa Clarita","06-037-6012","AQS","3","80","33","61","37"
"09/14/2023","97","Ozone","Santa Clarita","06-037-6012","AQS","3","97","32","61","32"
"09/15/2023","74","Ozone","Lancaster - Fairgrounds","06-037-9035","AQS","5","74","34","62","31"
"09/16/2023","67","PM2.5","Glendora","06-037-0016","AQS","5","67","31","67","24"
"09/17/2023","57","PM2.5","Signal Hill (LBSH)","06-037-4009","AQS","5","49","19","57","19"
"09/18/2023","90","Ozone","Santa Clarita","06-037-6012","AQS","5","90","22","57","33"
"09/19/2023","84","Ozone","Santa Clarita","06-037-6012","AQS","6","84","23","59","33"
"09/20/2023","63","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","3","50","30","63","29"
"09/21/2023","79","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","5","51","39","79","37"
"09/22/2023","92","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","10","64","46","92","38"
"09/23/2023","119","Ozone","Glendora","06-037-0016","AQS","7","119","40","88","31"
"09/24/2023","122","Ozone","Glendora","06-037-0016","AQS","8","122","37","84","25"
"09/25/2023","90","Ozone","Glendora","06-037-0016","AQS","9","90","38","77","35"
"09/26/2023","97","Ozone","Glendora","06-037-0016","AQS","9","97","58","61","40"
"09/27/2023","140","Ozone","Santa Clarita","06-037-6012","AQS","9","140","45","63","41"
"09/28/2023","112","Ozone","Santa Clarita","06-037-6012","AQS","5","112","38","68","32"
"09/29/2023","61","PM2.5","Reseda","06-037-1201","AQS","3","61","28","61","25"
"09/30/2023","49","PM2.5","Reseda","06-037-1201","AQS","2","39","19","49","22"
"10/01/2023","47","PM2.5","Reseda","06-037-1201","AQS","3","42","15","47","24"
"10/02/2023","53","PM2.5","Reseda","06-037-1201","AQS","10","41","24","53","33"
"10/03/2023","59","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","58","37","59","43"
"10/04/2023","66","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","11","58","60","66","53"
"10/05/2023","67","Ozone","Glendora","06-037-0016","AQS","10","67","38","60","58"
"10/06/2023","80","Ozone","Glendora","06-037-0016","AQS","13","80","37","62","69"
"10/07/2023","169","Ozone","Glendora","06-037-0016","AQS","9","169","31","64","38"
"10/08/2023","172","Ozone","Glendora","06-037-0016","AQS","9","172","28","66","37"
"10/09/2023","97","Ozone","Santa Clarita","06-037-6012","AQS","8","97","35","78","41"
"10/10/2023","60","PM2.5","Reseda","06-037-1201","AQS","6","50","32","60","32"
"10/11/2023","76","PM10","Lancaster - Fairgrounds","06-037-9035","AQS","5","44","76","55","36"
"10/12/2023","64","Ozone","Glendora","06-037-0016","AQS","7","64","44","59","42"
"10/13/2023","62","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","9","51","43","62","43"
"10/14/2023","90","Ozone","Glendora","06-037-0016","AQS","11","90","41","64","39"
"10/15/2023","136","Ozone","Glendora","06-037-0016","AQS","15","136","39","64","40"
"10/16/2023","122","Ozone","Reseda","06-037-1201","AQS","11","122","40","61","50"
"10/17/2023","172","Ozone","Santa Clarita","06-037-6012","AQS","9","172","43","70","48"
"10/18/2023","159","Ozone","North Hollywood (NOHO)","06-037-4010","AQS","10","159","44","75","57"
"10/19/2023","119","Ozone","Santa Clarita","06-037-6012","AQS","11","119","37","69","53"
