"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"11/23/2012","101","PM2.5","Long Beach (South)","06-037-4004","AQS","24","44","38","101","76"
"11/24/2012","62","PM2.5","Burbank","06-037-1002","AQS","20","39","26","62","53"
"11/25/2012","90","PM2.5","Burbank","06-037-1002","AQS","19","42","28","90","35"
"11/26/2012","115","PM2.5","Burbank","06-037-1002","AQS","11","39","44","115","45"
"11/27/2012","101","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","42","44","101","50"
"11/28/2012","101","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","29","45","101","42"
"11/29/2012","73","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","31","20","73","31"
"11/30/2012","57","PM2.5","Burbank","06-037-1002","AQS","11","27","25","57","25"
"12/01/2012","54","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","33","19","54","25"
"12/02/2012","46","PM2.5","Burbank","06-037-1002","AQS","8","34","13","46","25"
"12/03/2012","54","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","35","13","54","31"
"12/04/2012","88","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","20","23","34","88","38"
"12/05/2012","107","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","22","31","42","107","58"
"12/06/2012","123","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","30","48","123","44"
"12/07/2012","144","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","25","35","56","144","64"
"12/08/2012","154","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","26","34","58","154","50"
"12/09/2012","167","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","27","36","60","167","44"
"12/10/2012","108","PM2.5","Long Beach (South)","06-037-4004","AQS","30","39","56","108","54"
"12/11/2012","87","PM2.5","Pico Rivera #2","06-037-1602","AQS","25","34","49","87","51"
"12/12/2012","75","PM2.5","Burbank","06-037-1002","AQS","20","35","29","75","40"
"12/13/2012","53","PM2.5","Burbank","06-037-1002","AQS","16","39","12","53","33"
"12/14/2012","62","PM2.5","Long Beach (South)","06-037-4004","AQS","16","32","22","62","41"
"12/15/2012","58","PM2.5","Burbank","06-037-1002","AQS","17","38","13","58","32"
"12/16/2012","58","PM2.5","Burbank","06-037-1002","AQS","18","37","14","58","26"
"12/17/2012","64","PM2.5","Burbank","06-037-1002","AQS","18","38","21","64","37"
"12/18/2012","41","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","37","17","41","29"
"12/19/2012","53","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","40","24","53","50"
"12/20/2012","58","PM2.5","Burbank","06-037-1002","AQS","18","36","29","58","54"
"12/21/2012","74","PM2.5","Reseda","06-037-1201","AQS","24","31","32","74","52"
"12/22/2012","82","PM2.5","Burbank","06-037-1002","AQS","34","31","37","82","42"
"12/23/2012","70","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","40","21","70","24"
"12/24/2012","62","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","36","17","62","32"
"12/25/2012","114","PM2.5","Long Beach (North)","06-037-4002","AQS","27","31","47","114","34"
"12/26/2012","77","PM2.5","Reseda","06-037-1201","AQS","30","39","27","77","36"
"12/27/2012","48","NO2","Long Beach (Hudson)","06-037-4006","AQS","13","37","14","41","48"
"12/28/2012","67","PM2.5","Burbank","06-037-1002","AQS","19","33","26","67","46"
"12/29/2012","77","PM2.5","Burbank","06-037-1002","AQS","24","31","25","77","39"
"12/30/2012","77","PM2.5","Long Beach (North)","06-037-4002","AQS","22","34","27","77","37"
"12/31/2012","102","PM2.5","Long Beach (North)","06-037-4002","AQS","24","35","41","102","40"
