"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"02/18/2013","76","PM2.5","Burbank","06-037-1002","AQS","14","48","30","76","39"
"02/19/2013","52","PM10","Lancaster-Division Street","06-037-9033","AQS","14","45","52","51","33"
"02/20/2013","44","Ozone","LAX Hastings","06-037-5005","AQS","13","44","13","26","37"
"02/21/2013","56","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","43","29","56","43"
"02/22/2013","63","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","41","31","63","43"
"02/23/2013","68","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","48","47","68","40"
"02/24/2013","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","45","30","61","38"
"02/25/2013","58","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","45","31","58","49"
"02/26/2013","69","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","48","41","69","52"
"02/27/2013","63","NO2","Long Beach (Hudson)","06-037-4006","AQS","16","49","36","56","63"
"02/28/2013","62","NO2","Long Beach (Hudson)","06-037-4006","AQS","22","44","34","55","62"
"03/01/2013","64","NO2","Long Beach (Hudson)","06-037-4006","AQS","15","50","36","61","64"
"03/02/2013","62","PM2.5","Burbank","06-037-1002","AQS","22","61","28","62","56"
"03/03/2013","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","47","26","77","47"
"03/04/2013","74","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","42","33","74","32"
"03/05/2013","103","PM2.5","Burbank","06-037-1002","AQS","9","45","43","103","31"
"03/06/2013","53","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","42","19","53","34"
"03/07/2013","53","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","43","12","53","31"
"03/08/2013","47","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","44","11","47","35"
"03/09/2013","64","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","44","24","64","37"
"03/10/2013","67","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","54","30","67","43"
"03/11/2013","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","24","50","35","77","55"
"03/12/2013","89","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","22","67","40","89","71"
"03/13/2013","78","NO2","Pico Rivera #2","06-037-1602","AQS","15","64","31","69","78"
"03/14/2013","97","Ozone","Santa Clarita","06-037-6012","AQS","16","97","30","85","89"
"03/15/2013","132","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","84","36","132","55"
"03/16/2013","122","PM2.5","Burbank","06-037-1002","AQS","9","58","49","122","34"
"03/17/2013","97","PM2.5","Burbank","06-037-1002","AQS","7","80","43","97","23"
"03/18/2013","93","PM2.5","Burbank","06-037-1002","AQS","6","58","42","93","32"
"03/19/2013","108","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","49","48","108","40"
"03/20/2013","93","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","54","52","93","48"
"03/21/2013","69","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","49","32","69","38"
"03/22/2013","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","64","51","77","40"
"03/23/2013","87","Ozone","Santa Clarita","06-037-6012","AQS","7","87","40","81","33"
"03/24/2013","119","Ozone","Glendora","06-037-0016","AQS","8","119","40","100","45"
"03/25/2013","106","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","93","42","106","51"
"03/26/2013","106","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","101","49","106","40"
"03/27/2013","78","PM2.5","Burbank","06-037-1002","AQS","6","58","40","78","30"
"03/28/2013","87","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","44","34","87","37"
"03/29/2013","93","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","43","35","93","36"
"03/30/2013","76","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","51","26","76","31"
"03/31/2013","58","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","33","16","58","21"
"04/01/2013","55","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","41","18","55","25"
"04/02/2013","69","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","49","26","69","33"
"04/03/2013","88","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","74","41","88","34"
"04/04/2013","94","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","47","40","94","28"
"04/05/2013","66","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","44","25","66","26"
"04/06/2013","69","PM2.5","Burbank","06-037-1002","AQS","7","50","31","69","27"
"04/07/2013","71","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","50","29","71","28"
"04/08/2013","57","PM2.5","Long Beach (South)","06-037-4004","AQS","6","48","50","57","20"
"04/09/2013","56","PM2.5","Burbank","06-037-1002","AQS","7","54","32","56","40"
"04/10/2013","64","Ozone","Santa Clarita","06-037-6012","AQS","11","64","45","60","50"
"04/11/2013","90","Ozone","Lancaster-Division Street","06-037-9033","AQS","13","90","30","68","40"
"04/12/2013","81","PM2.5","Burbank","06-037-1002","AQS","7","74","42","81","30"
"04/13/2013","88","PM2.5","Burbank","06-037-1002","AQS","6","87","44","88","23"
"04/14/2013","57","PM2.5","Burbank","06-037-1002","AQS","3","49","33","57","12"
"04/15/2013","59","PM2.5","Burbank","06-037-1002","AQS","5","48","21","59","25"
"04/16/2013","54","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","46","40","54","28"
"04/17/2013","50","Ozone","Santa Clarita","06-037-6012","AQS","7","50","24","36","42"
"04/18/2013","58","Ozone","Santa Clarita","06-037-6012","AQS","13","58","38","52","50"
"04/19/2013","80","Ozone","Reseda","06-037-1201","AQS","14","80","32","56","50"
"04/20/2013","105","Ozone","Glendora","06-037-0016","AQS","8","105","36","75","44"
"04/21/2013","154","Ozone","Santa Clarita","06-037-6012","AQS","8","154","35","81","35"
"04/22/2013","122","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","122","42","88","30"
"04/23/2013","75","PM2.5","Burbank","06-037-1002","AQS","5","74","44","75","30"
"04/24/2013","87","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","87","41","76","25"
"04/25/2013","74","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","74","29","60","27"
"04/26/2013","93","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","93","28","63","36"
"04/27/2013","112","Ozone","Santa Clarita","06-037-6012","AQS","9","112","38","76","36"
"04/28/2013","169","Ozone","Santa Clarita","06-037-6012","AQS","7","169","48","90","28"
"04/29/2013","133","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","133","51","85","30"
"04/30/2013","93","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","93","38","72","22"
"05/01/2013","93","Ozone","Santa Clarita","06-037-6012","AQS","5","93","31","67","29"
"05/02/2013","115","Ozone","Glendora","06-037-0016","AQS","10","115","57","68","63"
"05/03/2013","169","Ozone","Santa Clarita","06-037-6012","AQS","11","169","31","78","62"
"05/04/2013","156","Ozone","Lancaster-Division Street","06-037-9033","AQS","11","156","44","78","55"
"05/05/2013","67","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","67","31","67","14"
"05/06/2013","58","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","46","15","58","26"
"05/07/2013","58","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","49","19","58","27"
"05/08/2013","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","58","27","60","28"
"05/09/2013","68","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","67","31","68","31"
"05/10/2013","84","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","84","36","82","33"
"05/11/2013","140","Ozone","Glendora","06-037-0016","AQS","9","140","44","96","40"
"05/12/2013","172","Ozone","Glendora","06-037-0016","AQS","10","172","25","88","50"
"05/13/2013","147","Ozone","Glendora","06-037-0016","AQS","13","147","28","76","79"
"05/14/2013","100","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","100","35","70","35"
"05/15/2013","87","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","87","46","76","25"
"05/16/2013","79","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","71","43","79","23"
"05/17/2013","67","PM2.5","Burbank","06-037-1002","AQS","5","67","39","67","24"
"05/18/2013","97","Ozone","Santa Clarita","06-037-6012","AQS","5","97","32","61","25"
"05/19/2013","115","Ozone","Santa Clarita","06-037-6012","AQS","7","115","35","64","27"
"05/20/2013","112","Ozone","Santa Clarita","06-037-6012","AQS","7","112","44","69","43"
"05/21/2013","161","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","161","52","82","34"
"05/22/2013","97","Ozone","Santa Clarita","06-037-6012","AQS","5","97","46","84","17"
"05/23/2013","87","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","87","43","75","30"
"05/24/2013","119","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","119","44","79","32"
"05/25/2013","105","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","105","40","74","22"
"05/26/2013","84","Ozone","Santa Clarita","06-037-6012","AQS","6","84","34","71","21"
"05/27/2013","71","Ozone","Santa Clarita","06-037-6012","AQS","6","71","32","63","20"
"05/28/2013","63","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","54","32","63","24"
"05/29/2013","77","Ozone","Santa Clarita","06-037-6012","AQS","5","77","33","66","28"
"05/30/2013","126","Ozone","Santa Clarita","06-037-6012","AQS","6","126","42","79","25"
"05/31/2013","112","Ozone","Santa Clarita","06-037-6012","AQS","5","112","51","84","33"
"06/01/2013","187","Ozone","Glendora","06-037-0016","AQS","7","187","54","98","28"
"06/02/2013","150","Ozone","Lancaster-Division Street","06-037-9033","AQS","14","150","73","84","14"
"06/03/2013","93","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","93","40","69","26"
"06/04/2013","101","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","101","33","64","24"
"06/05/2013","143","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","143","35","66","28"
"06/06/2013","100","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","100","40","74","36"
"06/07/2013","119","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","119","43","77","41"
"06/08/2013","136","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","136","35","82","20"
"06/09/2013","122","Ozone","Santa Clarita","06-037-6012","AQS","5","122","29","72","15"
"06/10/2013","71","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","71","27","58","25"
"06/11/2013","112","Ozone","Santa Clarita","06-037-6012","AQS","6","112","29","56","36"
"06/12/2013","93","Ozone","Santa Clarita","06-037-6012","AQS","5","93","37","71","37"
"06/13/2013","119","Ozone","Santa Clarita","06-037-6012","AQS","6","119","39","77","29"
"06/14/2013","161","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","161","40","74","28"
"06/15/2013","150","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","150","43","76","23"
"06/16/2013","140","Ozone","Glendora","06-037-0016","AQS","5","140","42","75","24"
"06/17/2013","119","Ozone","Glendora","06-037-0016","AQS","7","119","44","80","28"
"06/18/2013","100","Ozone","Glendora","06-037-0016","AQS","7","100","43","74","29"
"06/19/2013","64","Ozone","Santa Clarita","06-037-6012","AQS","5","64","54","63","34"
"06/20/2013","101","Ozone","Santa Clarita","06-037-6012","AQS","7","101","42","70","40"
"06/21/2013","126","Ozone","Santa Clarita","06-037-6012","AQS","6","126","44","73","38"
"06/22/2013","140","Ozone","Santa Clarita","06-037-6012","AQS","5","140","44","72","34"
"06/23/2013","90","Ozone","Santa Clarita","06-037-6012","AQS","5","90","40","72","14"
"06/24/2013","59","PM2.5","Burbank","06-037-1002","AQS","5","45","31","59","21"
"06/25/2013","61","PM2.5","Burbank","06-037-1002","AQS","6","61","31","61","26"
"06/26/2013","143","Ozone","Santa Clarita","06-037-6012","AQS","7","143","35","61","36"
"06/27/2013","69","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","67","44","69","39"
"06/28/2013","154","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","154","32","72","49"
"06/29/2013","197","Ozone","Santa Clarita","06-037-6012","AQS","11","197","35","70","39"
"06/30/2013","190","Ozone","Santa Clarita","06-037-6012","AQS","9","190","35","77","39"
"07/01/2013","90","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","90","38","76","45"
"07/02/2013","100","Ozone","Santa Clarita","06-037-6012","AQS","9","100","39","80","38"
"07/03/2013","129","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","129","35","65","32"
"07/04/2013","129","Ozone","Santa Clarita","06-037-6012","AQS","7","129","50","93","26"
"07/05/2013","167","PM2.5","Glendora","06-037-0016","AQS","6","108","73","167","22"
"07/06/2013","119","Ozone","Santa Clarita","06-037-6012","AQS","6","119","30","70","19"
"07/07/2013","150","Ozone","Glendora","06-037-0016","AQS","6","150","38","79","22"
"07/08/2013","129","Ozone","Glendora","06-037-0016","AQS","9","129","43","72","37"
"07/09/2013","166","Ozone","Santa Clarita","06-037-6012","AQS","9","166","52","77","54"
"07/10/2013","80","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","80","40","74","38"
"07/11/2013","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","49","39","77","36"
"07/12/2013","80","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","77","35","80","31"
"07/13/2013","115","Ozone","Glendora","06-037-0016","AQS","7","115","37","87","28"
"07/14/2013","166","Ozone","Santa Clarita","06-037-6012","AQS","6","166","38","77","28"
"07/15/2013","74","Ozone","Pomona","06-037-1701","AQS","6","74","44","71","28"
"07/16/2013","101","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","101","28","59","37"
"07/17/2013","119","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","119","27","57","45"
"07/18/2013","169","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","169","34","67","43"
"07/19/2013","169","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","169","49","77","39"
"07/20/2013","150","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","150","45","83","26"
"07/21/2013","78","PM2.5","Burbank","06-037-1002","AQS","6","71","33","78","27"
"07/22/2013","90","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","90","35","77","30"
"07/23/2013","108","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","108","31","58","26"
"07/24/2013","108","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","108","29","59","27"
"07/25/2013","136","Ozone","Santa Clarita","06-037-6012","AQS","6","136","36","62","26"
"07/26/2013","119","Ozone","Santa Clarita","06-037-6012","AQS","7","119","41","71","37"
"07/27/2013","161","Ozone","Santa Clarita","06-037-6012","AQS","7","161","40","65","33"
"07/28/2013","93","Ozone","Santa Clarita","06-037-6012","AQS","6","93","31","72","16"
"07/29/2013","77","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","77","30","71","25"
"07/30/2013","71","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","71","30","63","28"
"07/31/2013","105","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","105","33","70","24"
"08/01/2013","93","Ozone","Santa Clarita","06-037-6012","AQS","6","93","37","74","34"
"08/02/2013","150","Ozone","Santa Clarita","06-037-6012","AQS","6","150","40","78","35"
"08/03/2013","140","Ozone","Santa Clarita","06-037-6012","AQS","6","140","43","84","21"
"08/04/2013","136","Ozone","Glendora","06-037-0016","AQS","6","136","36","79","24"
"08/05/2013","87","Ozone","Santa Clarita","06-037-6012","AQS","7","87","34","79","34"
"08/06/2013","74","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","71","67","74","31"
"08/07/2013","74","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","74","39","71","33"
"08/08/2013","67","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","67","38","57","36"
"08/09/2013","77","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","77","28","66","31"
"08/10/2013","101","Ozone","Santa Clarita","06-037-6012","AQS","6","101","31","73","23"
"08/11/2013","115","Ozone","Santa Clarita","06-037-6012","AQS","6","115","31","70","28"
"08/12/2013","151","Ozone","Santa Clarita","06-037-6012","AQS","8","151","38","73","30"
"08/13/2013","169","Ozone","Santa Clarita","06-037-6012","AQS","6","169","44","88","38"
"08/14/2013","166","Ozone","Reseda","06-037-1201","AQS","8","166","51","103","37"
"08/15/2013","172","Ozone","Santa Clarita","06-037-6012","AQS","8","172","47","96","38"
"08/16/2013","172","Ozone","Santa Clarita","06-037-6012","AQS","11","172","37","93","40"
"08/17/2013","100","Ozone","Glendora","06-037-0016","AQS","8","100","31","77","42"
"08/18/2013","129","Ozone","Santa Clarita","06-037-6012","AQS","7","129","57","79","29"
"08/19/2013","100","Ozone","Santa Clarita","06-037-6012","AQS","6","100","43","81","30"
"08/20/2013","105","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","105","45","74","32"
"08/21/2013","80","Ozone","Santa Clarita","06-037-6012","AQS","9","80","32","63","42"
"08/22/2013","71","Ozone","Santa Clarita","06-037-6012","AQS","8","71","27","56","46"
"08/23/2013","97","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","97","28","65","43"
"08/24/2013","108","Ozone","Glendora","06-037-0016","AQS","8","108","31","73","39"
"08/25/2013","133","Ozone","Pomona","06-037-1701","AQS","9","133","35","82","45"
"08/26/2013","63","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","51","40","63","50"
"08/27/2013","74","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","74","35","62","49"
"08/28/2013","67","Ozone","Glendora","06-037-0016","AQS","11","67","31","64","43"
"08/29/2013","77","Ozone","Pomona","06-037-1701","AQS","13","77","28","62","47"
"08/30/2013","105","Ozone","Lancaster-Division Street","06-037-9033","AQS","11","105","28","61","45"
"08/31/2013","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","41","21","61","45"
"09/01/2013","55","PM2.5","Burbank","06-037-1002","AQS","7","38","15","55","27"
"09/02/2013","59","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","50","19","59","19"
"09/03/2013","62","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","48","22","62","37"
"09/04/2013","62","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","58","32","62","55"
"09/05/2013","93","Ozone","Pomona","06-037-1701","AQS","15","93","51","73","67"
"09/06/2013","69","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","67","39","69","61"
"09/07/2013","112","Ozone","Pomona","06-037-1701","AQS","11","112","34","68","48"
"09/08/2013","119","Ozone","Pomona","06-037-1701","AQS","15","119","30","69","34"
"09/09/2013","84","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","84","36","64","38"
"09/10/2013","72","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","64","35","72","32"
"09/11/2013","65","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","48","37","65","31"
"09/12/2013","84","Ozone","Santa Clarita","06-037-6012","AQS","10","84","28","67","40"
"09/13/2013","119","Ozone","Santa Clarita","06-037-6012","AQS","13","119","51","66","52"
"09/14/2013","166","Ozone","Santa Clarita","06-037-6012","AQS","14","166","34","73","51"
"09/15/2013","159","Ozone","Reseda","06-037-1201","AQS","9","159","32","74","39"
"09/16/2013","97","Ozone","Reseda","06-037-1201","AQS","13","97","38","74","45"
"09/17/2013","87","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","87","43","85","34"
"09/18/2013","93","Ozone","Santa Clarita","06-037-6012","AQS","6","93","42","79","37"
"09/19/2013","105","Ozone","Santa Clarita","06-037-6012","AQS","9","105","46","86","40"
"09/20/2013","154","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","154","49","86","27"
"09/21/2013","84","Ozone","Glendora","06-037-0016","AQS","6","84","40","67","22"
"09/22/2013","51","PM2.5","Burbank","06-037-1002","AQS","7","51","27","51","34"
"09/23/2013","80","Ozone","Glendora","06-037-0016","AQS","15","80","31","56","49"
"09/24/2013","87","Ozone","Reseda","06-037-1201","AQS","14","87","32","60","65"
"09/25/2013","62","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","58","37","62","39"
"09/26/2013","56","PM2.5","Long Beach (South)","06-037-4004","AQS","7","43","39","56","33"
"09/27/2013","57","PM2.5","Long Beach (South)","06-037-4004","AQS","11","45","37","57","47"
"09/28/2013","67","Ozone","Burbank","06-037-1002","AQS","17","67","31","57","47"
"09/29/2013","105","Ozone","Reseda","06-037-1201","AQS","15","105","30","59","48"
"09/30/2013","73","PM2.5","Long Beach (South)","06-037-4004","AQS","14","64","34","73","49"
"10/01/2013","93","Ozone","Lancaster-Division Street","06-037-9033","AQS","11","93","36","67","42"
"10/02/2013","74","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","74","36","68","29"
"10/03/2013","71","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","64","69","71","33"
"10/04/2013","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","67","57","77","49"
"10/05/2013","67","Ozone","Burbank","06-037-1002","AQS","19","67","26","53","58"
"10/06/2013","90","Ozone","Burbank","06-037-1002","AQS","17","90","18","55","55"
"10/07/2013","80","Ozone","Lancaster-Division Street","06-037-9033","AQS","20","80","43","65","57"
"10/08/2013","71","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","46","31","71","37"
"10/09/2013","55","PM2.5","Burbank","06-037-1002","AQS","6","40","20","55","28"
"10/10/2013","63","PM2.5","Burbank","06-037-1002","AQS","9","43","25","63","35"
"10/11/2013","70","PM2.5","Burbank","06-037-1002","AQS","14","50","32","70","42"
"10/12/2013","80","Ozone","Lancaster-Division Street","06-037-9033","AQS","13","80","30","71","39"
"10/13/2013","69","PM2.5","Burbank","06-037-1002","AQS","8","51","28","69","28"
"10/14/2013","70","PM2.5","Long Beach (South)","06-037-4004","AQS","13","51","24","70","51"
"10/15/2013","60","PM2.5","Long Beach (South)","06-037-4004","AQS","18","49","27","60","56"
"10/16/2013","60","PM2.5","Long Beach (South)","06-037-4004","AQS","19","47","24","60","57"
"10/17/2013","87","Ozone","Lancaster-Division Street","06-037-9033","AQS","22","87","31","62","58"
"10/18/2013","77","Ozone","Reseda","06-037-1201","AQS","19","77","37","69","67"
"10/19/2013","76","PM2.5","Long Beach (South)","06-037-4004","AQS","20","74","33","76","61"
"10/20/2013","105","Ozone","Reseda","06-037-1201","AQS","15","105","34","89","40"
"10/21/2013","118","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","80","46","118","53"
"10/22/2013","89","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","58","51","89","62"
