"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"02/20/2009","53","PM2.5","Burbank","06-037-1002","AQS","16","39","32","53","52"
"02/21/2009","75","PM2.5","Compton","06-037-1302","AQS","26","36","38","75","61"
"02/22/2009","83","PM2.5","Burbank","06-037-1002","AQS","20","22","37","83","52"
"02/23/2009","77","PM2.5","Burbank","06-037-1002","AQS","24","30","41","77","57"
"02/24/2009","67","PM2.5","Pico Rivera #2","06-037-1602","AQS","15","37","32","67","50"
"02/25/2009","63","PM2.5","Glendora","06-037-0016","AQS","7","42","23","63","35"
"02/26/2009","67","PM2.5","Glendora","06-037-0016","AQS","18","43","41","67","52"
"02/27/2009","79","PM2.5","Burbank","06-037-1002","AQS","10","44","39","79","49"
"02/28/2009","65","PM2.5","Burbank","06-037-1002","AQS","15","45","29","65","58"
"03/01/2009","67","Ozone","Burbank","06-037-1002","AQS","28","67","36","61","52"
"03/02/2009","66","PM2.5","Pico Rivera #2","06-037-1602","AQS","24","32","43","66","58"
"03/03/2009","49","PM2.5","Santa Clarita","06-037-6012","AQS","13","46","28","49","40"
"03/04/2009","57","PM2.5","Reseda","06-037-1201","AQS","10","41","21","57","34"
"03/05/2009","53","PM2.5","Reseda","06-037-1201","AQS","16","44","21","53","38"
"03/06/2009","58","PM2.5","Reseda","06-037-1201","AQS","11","44","37","58","40"
"03/07/2009","63","PM2.5","Reseda","06-037-1201","AQS","9","49","28","63","36"
"03/08/2009","70","PM2.5","Reseda","06-037-1201","AQS","13","61","28","70","36"
"03/09/2009","59","PM2.5","Reseda","06-037-1201","AQS","7","45","28","59","47"
"03/10/2009","58","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","51","33","58","44"
"03/11/2009","68","PM2.5","Reseda","06-037-1201","AQS","14","50","34","68","45"
"03/12/2009","67","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","67","30","60","60"
"03/13/2009","73","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","58","44","73","44"
"03/14/2009","94","PM2.5","Burbank","06-037-1002","AQS","9","61","43","94","35"
"03/15/2009","68","PM2.5","Reseda","06-037-1201","AQS","9","48","33","68","40"
"03/16/2009","74","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","47","44","74","51"
"03/17/2009","82","PM2.5","Pico Rivera #2","06-037-1602","AQS","22","49","50","82","68"
"03/18/2009","85","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","54","54","85","76"
"03/19/2009","153","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","100","60","153","70"
"03/20/2009","148","PM2.5","Reseda","06-037-1201","AQS","14","90","56","148","51"
"03/21/2009","85","PM2.5","Santa Clarita","06-037-6012","AQS","7","49","27","85","25"
"03/22/2009","50","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","50","17","36","25"
"03/23/2009","61","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","61","19","53","53"
"03/24/2009","61","NO2","Los Angeles-North Main Street","06-037-1103","AQS","19","49","41","60","61"
"03/25/2009","71","Ozone","Lancaster-Division Street","06-037-9033","AQS","24","71","39","65","57"
"03/26/2009","94","PM2.5","Santa Clarita","06-037-6012","AQS","10","46","49","94","48"
"03/27/2009","71","PM2.5","Burbank","06-037-1002","AQS","10","61","47","71","55"
"03/28/2009","93","Ozone","Burbank","06-037-1002","AQS","14","93","46","63","57"
"03/29/2009","79","PM2.5","Reseda","06-037-1201","AQS","10","71","48","79","53"
"03/30/2009","67","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","67","44","63","48"
"03/31/2009","80","Ozone","Lancaster-Division Street","06-037-9033","AQS","13","80","54","70","49"
"04/01/2009","79","PM2.5","Burbank","06-037-1002","AQS","9","54","51","79","42"
"04/02/2009","79","PM2.5","Burbank","06-037-1002","AQS","8","77","49","79","41"
"04/03/2009","67","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","67","45","65","35"
"04/04/2009","77","Ozone","Glendora","06-037-0016","AQS","10","77","43","64","50"
"04/05/2009","87","Ozone","Burbank","06-037-1002","AQS","13","87","41","55","54"
"04/06/2009","67","Ozone","Glendora","06-037-0016","AQS","16","67","41","58","55"
"04/07/2009","62","PM2.5","Burbank","06-037-1002","AQS","13","61","52","62","47"
"04/08/2009","47","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","47","13","46","31"
"04/09/2009","59","PM2.5","Reseda","06-037-1201","AQS","8","50","9","59","34"
"04/10/2009","61","PM2.5","Santa Clarita","06-037-6012","AQS","7","54","8","61","34"
"04/11/2009","60","PM2.5","Burbank","06-037-1002","AQS","9","50","34","60","47"
"04/12/2009","67","Ozone","Glendora","06-037-0016","AQS","11","67","35","66","37"
"04/13/2009","74","Ozone","Lancaster-Division Street","06-037-9033","AQS","14","74","44","70","55"
"04/14/2009","71","PM2.5","Burbank","06-037-1002","AQS","10","58","47","71","44"
"04/15/2009","52","PM2.5","Long Beach (North)","06-037-4002","AQS","8","49","42","52","38"
"04/16/2009","64","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","64","47","60","41"
"04/17/2009","93","Ozone","Lancaster-Division Street","06-037-9033","AQS","13","93","41","66","56"
"04/18/2009","129","Ozone","Glendora","06-037-0016","AQS","16","129","50","69","66"
"04/19/2009","119","Ozone","Burbank","06-037-1002","AQS","17","119","38","61","57"
"04/20/2009","112","Ozone","Glendora","06-037-0016","AQS","22","112","38","56","57"
"04/21/2009","122","Ozone","Glendora","06-037-0016","AQS","19","122","44","65","65"
"04/22/2009","119","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","119","51","82","46"
"04/23/2009","87","PM2.5","Santa Clarita","06-037-6012","AQS","7","87","31","87","27"
"04/24/2009","72","PM2.5","Santa Clarita","06-037-6012","AQS","7","48","27","72","27"
"04/25/2009","71","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","71","48","56","27"
"04/26/2009","90","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","90","44","67","29"
"04/27/2009","77","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","77","46","73","31"
"04/28/2009","71","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","71","41","69","34"
"04/29/2009","93","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","93","44","75","41"
"04/30/2009","105","Ozone","Lancaster-Division Street","06-037-9033","AQS","11","105","44","77","100"
"05/01/2009","76","PM2.5","Glendora","06-037-0016","AQS","13","64","51","76","46"
"05/02/2009","57","PM2.5","Glendora","06-037-0016","AQS","8","48","24","57","25"
"05/03/2009","69","PM2.5","Glendora","06-037-0016","AQS","7","50","33","69","28"
"05/04/2009","93","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","93","36","63","39"
"05/05/2009","64","PM2.5","Burbank","06-037-1002","AQS","10","47","46","64","44"
"05/06/2009","93","PM2.5","Santa Clarita","06-037-6012","AQS","9","54","44","93","44"
"05/07/2009","129","Ozone","Glendora","06-037-0016","AQS","11","129","52","69","50"
"05/08/2009","126","Ozone","Santa Clarita","06-037-6012","AQS","10","126","58","77","50"
"05/09/2009","151","Ozone","Santa Clarita","06-037-6012","AQS","8","151","60","96","37"
"05/10/2009","169","Ozone","Santa Clarita","06-037-6012","AQS","7","169","31","96","21"
"05/11/2009","129","Ozone","Santa Clarita","06-037-6012","AQS","8","129","55","108","30"
"05/12/2009","122","Ozone","Santa Clarita","06-037-6012","AQS","8","122","42","95","42"
"05/13/2009","115","Ozone","Glendora","06-037-0016","AQS","8","115","52","88","47"
"05/14/2009","108","Ozone","Glendora","06-037-0016","AQS","14","108","54","91","42"
"05/15/2009","115","Ozone","Santa Clarita","06-037-6012","AQS","14","115","37","95","38"
"05/16/2009","172","Ozone","Santa Clarita","06-037-6012","AQS","9","172","54","108","42"
"05/17/2009","195","Ozone","Santa Clarita","06-037-6012","AQS","7","195","46","105","42"
"05/18/2009","143","Ozone","Santa Clarita","06-037-6012","AQS","7","143","37","85","43"
"05/19/2009","80","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","80","44","72","45"
"05/20/2009","75","PM2.5","Burbank","06-037-1002","AQS","8","74","42","75","43"
"05/21/2009","80","PM2.5","Burbank","06-037-1002","AQS","6","51","53","80","39"
"05/22/2009","100","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","100","52","82","26"
"05/23/2009","147","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","147","42","82","20"
"05/24/2009","119","Ozone","Lancaster-Division Street","06-037-9033","AQS","3","119","34","77","21"
"05/25/2009","112","Ozone","Lancaster-Division Street","06-037-9033","AQS","3","112","33","78","17"
"05/26/2009","119","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","119","44","86","33"
"05/27/2009","133","Ozone","Santa Clarita","06-037-6012","AQS","7","133","48","89","45"
"05/28/2009","129","Ozone","Santa Clarita","06-037-6012","AQS","6","129","40","91","47"
"05/29/2009","96","PM2.5","Santa Clarita","06-037-6012","AQS","6","77","31","96","42"
"05/30/2009","97","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","97","38","79","25"
"05/31/2009","119","Ozone","Santa Clarita","06-037-6012","AQS","6","119","48","85","24"
"06/01/2009","95","PM2.5","Santa Clarita","06-037-6012","AQS","6","93","54","95","30"
"06/02/2009","83","PM2.5","Burbank","06-037-1002","AQS","6","58","42","83","32"
"06/03/2009","87","PM2.5","Azusa","06-037-0002","AQS","9","38","31","87","46"
"06/04/2009","63","PM2.5","Burbank","06-037-1002","AQS","6","49","26","63","32"
"06/05/2009","39","PM2.5","Burbank","06-037-1002","AQS","3","33","17","39","21"
"06/06/2009","43","PM2.5","Burbank","06-037-1002","AQS","5","36","20","43","21"
"06/07/2009","50","Ozone","Lancaster-Division Street","06-037-9033","AQS","3","50","19","47","20"
"06/08/2009","60","PM2.5","Burbank","06-037-1002","AQS","5","48","26","60","25"
"06/09/2009","68","PM2.5","Santa Clarita","06-037-6012","AQS","3","44","25","68","27"
"06/10/2009","63","PM2.5","Santa Clarita","06-037-6012","AQS","5","44","27","63","35"
"06/11/2009","62","PM2.5","Burbank","06-037-1002","AQS","3","45","23","62","28"
"06/12/2009","67","PM2.5","Santa Clarita","06-037-6012","AQS","5","45","25","67","27"
"06/13/2009","63","PM2.5","Santa Clarita","06-037-6012","AQS","5","48","24","63","25"
"06/14/2009","57","PM2.5","Santa Clarita","06-037-6012","AQS","5","48","27","57","27"
"06/15/2009","57","PM2.5","Santa Clarita","06-037-6012","AQS","6","44","26","57","25"
"06/16/2009","90","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","90","44","59","35"
"06/17/2009","93","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","93","34","66","34"
"06/18/2009","129","Ozone","Santa Clarita","06-037-6012","AQS","5","129","43","82","39"
"06/19/2009","156","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","156","52","84","39"
"06/20/2009","77","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","77","38","65","21"
"06/21/2009","80","Ozone","Glendora","06-037-0016","AQS","5","80","33","61","31"
"06/22/2009","140","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","140","47","69","32"
"06/23/2009","182","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","182","46","77","49"
"06/24/2009","164","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","164","49","80","43"
"06/25/2009","122","Ozone","Santa Clarita","06-037-6012","AQS","6","122","41","74","63"
"06/26/2009","136","Ozone","Santa Clarita","06-037-6012","AQS","7","136","44","85","44"
"06/27/2009","197","Ozone","Santa Clarita","06-037-6012","AQS","8","197","51","85","40"
"06/28/2009","187","Ozone","Glendora","06-037-0016","AQS","8","187","56","81","44"
"06/29/2009","136","Ozone","Santa Clarita","06-037-6012","AQS","7","136","41","79","41"
"06/30/2009","150","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","150","49","78","42"
"07/01/2009","93","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","93","41","74","41"
"07/02/2009","73","PM2.5","Burbank","06-037-1002","AQS","6","71","44","73","39"
"07/03/2009","80","Ozone","Glendora","06-037-0016","AQS","6","80","44","75","30"
"07/04/2009","92","PM2.5","Glendora","06-037-0016","AQS","7","90","53","92","36"
"07/05/2009","165","PM2.5","Glendora","06-037-0016","AQS","6","74","61","165","28"
"07/06/2009","129","Ozone","Santa Clarita","06-037-6012","AQS","7","129","44","68","46"
"07/07/2009","143","Ozone","Santa Clarita","06-037-6012","AQS","5","143","51","77","39"
"07/08/2009","122","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","122","44","80","32"
"07/09/2009","100","Ozone","Santa Clarita","06-037-6012","AQS","7","100","51","83","39"
"07/10/2009","119","Ozone","Santa Clarita","06-037-6012","AQS","10","119","52","81","66"
"07/11/2009","156","Ozone","Santa Clarita","06-037-6012","AQS","8","156","41","68","53"
"07/12/2009","164","Ozone","Glendora","06-037-0016","AQS","8","164","44","71","44"
"07/13/2009","100","Ozone","Glendora","06-037-0016","AQS","7","100","51","69","46"
"07/14/2009","73","PM2.5","Burbank","06-037-1002","AQS","7","71","51","73","46"
"07/15/2009","97","Ozone","Glendora","06-037-0016","AQS","7","97","37","76","36"
"07/16/2009","80","Ozone","Glendora","06-037-0016","AQS","8","80","36","71","46"
"07/17/2009","164","Ozone","Santa Clarita","06-037-6012","AQS","8","164","37","65","42"
"07/18/2009","218","Ozone","Santa Clarita","06-037-6012","AQS","8","218","42","80","40"
"07/19/2009","204","Ozone","Glendora","06-037-0016","AQS","7","204","43","80","32"
"07/20/2009","143","Ozone","Santa Clarita","06-037-6012","AQS","9","143","51","80","53"
"07/21/2009","154","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","154","46","79","48"
"07/22/2009","156","Ozone","Santa Clarita","06-037-6012","AQS","8","156","51","82","46"
"07/23/2009","119","Ozone","Santa Clarita","06-037-6012","AQS","6","119","52","82","40"
"07/24/2009","159","Ozone","Santa Clarita","06-037-6012","AQS","6","159","45","86","38"
"07/25/2009","166","Ozone","Santa Clarita","06-037-6012","AQS","6","166","39","80","31"
"07/26/2009","143","Ozone","Glendora","06-037-0016","AQS","6","143","34","78","31"
"07/27/2009","154","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","154","34","73","40"
"07/28/2009","156","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","156","37","76","34"
"07/29/2009","140","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","140","35","77","38"
"07/30/2009","143","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","143","32","77","29"
"07/31/2009","140","Ozone","Santa Clarita","06-037-6012","AQS","5","140","35","78","26"
"08/01/2009","164","Ozone","Santa Clarita","06-037-6012","AQS","5","164","31","81","33"
"08/02/2009","151","Ozone","Glendora","06-037-0016","AQS","5","151","33","76","34"
"08/03/2009","56","PM2.5","Glendora","06-037-0016","AQS","10","54","38","56","48"
"08/04/2009","73","NO2","Los Angeles-North Main Street","06-037-1103","AQS","13","61","42","55","73"
"08/05/2009","64","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","48","39","64","46"
"08/06/2009","53","PM2.5","Santa Clarita","06-037-6012","AQS","5","44","26","53","27"
"08/07/2009","56","PM2.5","Glendora","06-037-0016","AQS","5","44","29","56","28"
"08/08/2009","122","Ozone","Santa Clarita","06-037-6012","AQS","6","122","36","67","30"
"08/09/2009","159","Ozone","Santa Clarita","06-037-6012","AQS","7","159","44","80","32"
"08/10/2009","147","Ozone","Santa Clarita","06-037-6012","AQS","7","147","45","89","50"
"08/11/2009","177","Ozone","Santa Clarita","06-037-6012","AQS","7","177","54","85","38"
"08/12/2009","172","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","172","43","96","48"
"08/13/2009","106","PM2.5","Burbank","06-037-1002","AQS","8","74","42","106","57"
"08/14/2009","151","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","151","36","87","29"
"08/15/2009","147","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","147","37","90","24"
"08/16/2009","172","Ozone","Santa Clarita","06-037-6012","AQS","6","172","44","105","25"
"08/17/2009","192","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","192","45","116","56"
"08/18/2009","150","Ozone","Santa Clarita","06-037-6012","AQS","7","150","45","119","51"
"08/19/2009","150","Ozone","Santa Clarita","06-037-6012","AQS","7","150","48","110","49"
"08/20/2009","126","Ozone","Santa Clarita","06-037-6012","AQS","7","126","33","86","42"
"08/21/2009","82","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","80","44","82","55"
"08/22/2009","133","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","133","42","82","61"
"08/23/2009","112","Ozone","Glendora","06-037-0016","AQS","6","112","32","82","25"
"08/24/2009","84","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","84","37","73","48"
"08/25/2009","90","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","90","42","64","60"
"08/26/2009","174","Ozone","Pasadena","06-037-2005","AQS","19","174","70","170","87"
"08/27/2009","159","PM2.5","Glendora","06-037-0016","AQS","24","159","56","159","70"
"08/28/2009","177","Ozone","Santa Clarita","06-037-6012","AQS","14","177","54","84","67"
"08/29/2009","197","Ozone","Glendora","06-037-0016","AQS","13","197","52","80","66"
"08/30/2009","214","Ozone","Glendora","06-037-0016","AQS","20","214","59","115","52"
"08/31/2009","203","Ozone","Glendora","06-037-0016","AQS","24","203","59","158","87"
"09/01/2009","88","PM2.5","Santa Clarita","06-037-6012","AQS","16","50","50","88","56"
"09/02/2009","169","Ozone","Reseda","06-037-1201","AQS","13","169","50","105","60"
"09/03/2009","192","Ozone","Santa Clarita","06-037-6012","AQS","13","192","47","104","65"
"09/04/2009","154","Ozone","Santa Clarita","06-037-6012","AQS","10","154","53","88","53"
"09/05/2009","140","Ozone","Glendora","06-037-0016","AQS","7","140","44","85","42"
"09/06/2009","150","Ozone","Santa Clarita","06-037-6012","AQS","9","150","48","82","37"
"09/07/2009","129","Ozone","Santa Clarita","06-037-6012","AQS","7","129","37","74","36"
"09/08/2009","105","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","105","39","71","31"
"09/09/2009","108","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","108","44","83","45"
"09/10/2009","83","PM2.5","Glendora","06-037-0016","AQS","10","77","50","83","61"
"09/11/2009","74","Ozone","Lancaster-Division Street","06-037-9033","AQS","11","74","42","72","57"
"09/12/2009","105","Ozone","Glendora","06-037-0016","AQS","7","105","38","78","35"
"09/13/2009","72","PM2.5","Santa Clarita","06-037-6012","AQS","5","50","28","72","42"
"09/14/2009","58","PM2.5","Santa Clarita","06-037-6012","AQS","3","36","22","58","36"
"09/15/2009","58","PM2.5","Santa Clarita","06-037-6012","AQS","9","50","37","58","33"
"09/16/2009","129","Ozone","Santa Clarita","06-037-6012","AQS","10","129","40","71","49"
"09/17/2009","154","Ozone","Santa Clarita","06-037-6012","AQS","11","154","44","74","57"
"09/18/2009","164","Ozone","Santa Clarita","06-037-6012","AQS","14","164","50","87","80"
"09/19/2009","156","Ozone","Glendora","06-037-0016","AQS","7","156","37","99","34"
"09/20/2009","151","Ozone","Santa Clarita","06-037-6012","AQS","7","151","38","90","44"
"09/21/2009","93","Ozone","Santa Clarita","06-037-6012","AQS","10","93","38","82","56"
"09/22/2009","79","NO2","Pico Rivera #2","06-037-1602","AQS","15","71","61","73","79"
"09/23/2009","96","NO2","Pico Rivera #2","06-037-1602","AQS","16","67","53","61","96"
"09/24/2009","84","NO2","Los Angeles-North Main Street","06-037-1103","AQS","19","80","51","69","84"
"09/25/2009","100","Ozone","Santa Clarita","06-037-6012","AQS","18","100","55","76","88"
"09/26/2009","164","Ozone","Glendora","06-037-0016","AQS","17","164","52","83","101"
"09/27/2009","200","Ozone","Glendora","06-037-0016","AQS","14","200","39","94","63"
"09/28/2009","126","PM2.5","Burbank","06-037-1002","AQS","9","97","51","126","42"
"09/29/2009","90","PM2.5","Burbank","06-037-1002","AQS","7","51","51","90","42"
"09/30/2009","65","PM2.5","Burbank","06-037-1002","AQS","9","61","54","65","55"
"10/01/2009","68","NO2","Los Angeles-North Main Street","06-037-1103","AQS","16","61","62","57","68"
"10/02/2009","87","Ozone","Lancaster-Division Street","06-037-9033","AQS","15","87","55","59","62"
"10/03/2009","119","Ozone","Glendora","06-037-0016","AQS","13","119","43","61","49"
"10/04/2009","57","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","45","44","57","23"
"10/05/2009","58","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","44","40","58","42"
"10/06/2009","64","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","44","43","64","39"
"10/07/2009","64","PM2.5","Glendora","06-037-0016","AQS","11","48","35","64","61"
"10/08/2009","75","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","64","48","75","45"
"10/09/2009","86","PM2.5","Burbank","06-037-1002","AQS","9","74","46","86","40"
"10/10/2009","97","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","97","38","83","32"
"10/11/2009","70","PM2.5","Santa Clarita","06-037-6012","AQS","5","67","27","70","33"
"10/12/2009","60","PM2.5","Glendora","06-037-0016","AQS","8","41","24","60","37"
"10/13/2009","49","PM2.5","Burbank","06-037-1002","AQS","6","28","18","49","26"
"10/14/2009","51","PM2.5","Burbank","06-037-1002","AQS","8","30","16","51","28"
"10/15/2009","85","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","43","38","85","63"
"10/16/2009","82","NO2","Pomona","06-037-1701","AQS","30","45","38","69","82"
"10/17/2009","77","Ozone","Pomona","06-037-1701","AQS","23","77","24","69","57"
"10/18/2009","119","Ozone","Lancaster-Division Street","06-037-9033","AQS","15","119","22","96","43"
"10/19/2009","76","PM2.5","Santa Clarita","06-037-6012","AQS","5","46","17","76","33"
"10/20/2009","56","PM2.5","Burbank","06-037-1002","AQS","10","45","22","56","40"
"10/21/2009","60","PM2.5","Burbank","06-037-1002","AQS","22","42","42","60","57"
"10/22/2009","70","PM2.5","Burbank","06-037-1002","AQS","22","46","48","70","68"
"10/23/2009","89","NO2","Compton","06-037-1302","AQS","22","45","47","79","89"
"10/24/2009","97","Ozone","Glendora","06-037-0016","AQS","15","97","48","95","60"
"10/25/2009","136","Ozone","Glendora","06-037-0016","AQS","15","136","44","125","74"
"10/26/2009","58","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","22","47","47","58","57"
"10/27/2009","123","PM10","Lancaster-Division Street","06-037-9033","AQS","17","44","123","68","43"
"10/28/2009","67","PM10","Los Angeles-North Main Street","06-037-1103","AQS","5","42","67","51","29"
"10/29/2009","56","PM10","Los Angeles-North Main Street","06-037-1103","AQS","15","38","56","55","48"
"10/30/2009","68","PM2.5","Burbank","06-037-1002","AQS","20","35","51","68","54"
"10/31/2009","71","PM2.5","Long Beach (North)","06-037-4002","AQS","30","40","45","71","65"
"11/01/2009","69","PM2.5","Long Beach (North)","06-037-4002","AQS","31","58","39","69","63"
"11/02/2009","103","NO2","Long Beach (North)","06-037-4002","AQS","33","44","48","80","103"
