"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"02/02/2003","72","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","32","44","59","72","54"
"02/03/2003","70","NO2","Lynwood","06-037-1301","AQS","44","43","32","61","70"
"02/04/2003","76","PM2.5","Long Beach (North)","06-037-4002","AQS","44","30","29","76","67"
"02/05/2003","79","NO2","","06-037-1601","AQS","32","43","58","76","79"
"02/06/2003","66","PM2.5","Long Beach (North)","06-037-4002","AQS","31","34","19","66","64"
"02/07/2003","56","PM2.5","Long Beach (North)","06-037-4002","AQS","26","37","18","56","54"
"02/08/2003","70","PM2.5","Burbank","06-037-1002","AQS","28","43","24","70","46"
"02/09/2003","75","PM2.5","Long Beach (North)","06-037-4002","AQS","33","44","18","75","60"
"02/10/2003","58","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","30","32","16","58","58"
"02/11/2003","53","PM2.5","Burbank","06-037-1002","AQS","24","37","11","53","52"
"02/12/2003","40","NO2","Hawthorne","06-037-5001","AQS","11","27","4","38","40"
"02/13/2003","55","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","23","7","55","38"
"02/14/2003","64","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","27","31","20","64","44"
"02/15/2003","71","PM2.5","Azusa","06-037-0002","AQS","19","32","10","71","41"
"02/16/2003","68","PM2.5","Azusa","06-037-0002","AQS","14","41","6","68","39"
"02/17/2003","72","PM2.5","Azusa","06-037-0002","AQS","24","34","22","72","60"
"02/18/2003","74","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","27","34","12","74","51"
"02/19/2003","76","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","47","44","20","76","61"
"02/20/2003","53","NO2","","06-037-1601","AQS","19","44","19","48","53"
"02/21/2003","64","NO2","Burbank","06-037-1002","AQS","35","31","15","62","64"
"02/22/2003","73","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","30","44","17","73","49"
"02/23/2003","79","PM2.5","Burbank","06-037-1002","AQS","13","43","25","79","37"
"02/24/2003","45","PM2.5","Azusa","06-037-0002","AQS","9","39","19","45","38"
"02/25/2003","41","NO2","","06-037-1601","AQS","14","38",".","21","41"
"02/26/2003","55","PM2.5","Reseda","06-037-1201","AQS","24","40","20","55","41"
"02/27/2003","44","NO2","Lynwood","06-037-1301","AQS","15","39","8","38","44"
"02/28/2003","54","PM2.5","Long Beach (North)","06-037-4002","AQS","27","42","9","54","45"
"03/01/2003","63","PM2.5","Reseda","06-037-1201","AQS","24","43","11","63","42"
"03/02/2003","57","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","46","9","57","45"
"03/03/2003","59","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","22","35","19","59","48"
"03/04/2003","97","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","20","36","23","97","41"
"03/05/2003","63","PM2.5","Long Beach (North)","06-037-4002","AQS","33","40","14","63","47"
"03/06/2003","66","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","38","39","16","66","50"
"03/07/2003","88","PM2.5","Lynwood","06-037-1301","AQS","34","45","19","88","65"
"03/08/2003","108","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","23","64","28","108","66"
"03/09/2003","93","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","39","93","12","93","66"
"03/10/2003","97","PM2.5","Lynwood","06-037-1301","AQS","44","48","46","97","90"
"03/11/2003","125","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","27","46","23","125","87"
"03/12/2003","124","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","22","77","23","124","69"
"03/13/2003","143","PM2.5","Burbank","06-037-1002","AQS","22","108","35","143","76"
"03/14/2003","108","PM2.5","Azusa","06-037-0002","AQS","14","35","12","108","38"
"03/15/2003","54","PM2.5","Azusa","06-037-0002","AQS","13","33","3","54","32"
"03/16/2003","45","Ozone","Santa Clarita","06-037-6012","AQS","10","45","19","40","34"
"03/17/2003","44","Ozone","Azusa","06-037-0002","AQS","14","44","15","29","42"
"03/18/2003","44","Ozone","Santa Clarita","06-037-6012","AQS","11","44","12","29","42"
"03/19/2003","59","PM2.5","Lynwood","06-037-1301","AQS","19","44","11","59","51"
"03/20/2003","67","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","44","19","67","55"
"03/21/2003","68","PM2.5","Azusa","06-037-0002","AQS","20","46","12","68","65"
"03/22/2003","79","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","40","64","37","79","68"
"03/23/2003","87","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","25","74","11","87","53"
"03/24/2003","82","PM2.5","Azusa","06-037-0002","AQS","15","39","12","82","43"
"03/25/2003","76","PM2.5","Azusa","06-037-0002","AQS","19","44","18","76","64"
"03/26/2003","81","NO2","Los Angeles-North Main Street","06-037-1103","AQS","32","43","17","58","81"
"03/27/2003","58","NO2","Pomona","06-037-1701","AQS","15","49","17","55","58"
"03/28/2003","63","NO2","Lynwood","06-037-1301","AQS","30","51","55","55","63"
"03/29/2003","67","Ozone","Santa Clarita","06-037-6012","AQS","41","67","14","52","58"
"03/30/2003","90","Ozone","West Los Angeles","06-037-0113","AQS","28","90","13","53","62"
"03/31/2003","87","Ozone","Santa Clarita","06-037-6012","AQS","23","87","19","63","80"
"04/01/2003","64","NO2","Hawthorne","06-037-5001","AQS","18","58","25","54","64"
"04/02/2003","47","Ozone","Santa Clarita","06-037-6012","AQS","10","47","10","38","37"
"04/03/2003","54","PM2.5","Lynwood","06-037-1301","AQS","14","48","21","54","47"
"04/04/2003","46","Ozone","West Los Angeles","06-037-0113","AQS","13","46","12","43","45"
"04/05/2003","51","Ozone","Santa Clarita","06-037-6012","AQS","11","51","8","32","40"
"04/06/2003","54","Ozone","Santa Clarita","06-037-6012","AQS","14","54","9","53","44"
"04/07/2003","67","NO2","Pomona","06-037-1701","AQS","22","61","14","59","67"
"04/08/2003","80","Ozone","Reseda","06-037-1201","AQS","28","80","17","56","73"
"04/09/2003","119","Ozone","Santa Clarita","06-037-6012","AQS","34","119","36","69","91"
"04/10/2003","87","Ozone","Lancaster-Division Street","06-037-9033","AQS","16","87","25","75","58"
"04/11/2003","77","PM2.5","Azusa","06-037-0002","AQS","13","37","19","77","38"
"04/12/2003","45","Ozone","Santa Clarita","06-037-6012","AQS","10","45","9","33","30"
"04/13/2003","42","Ozone","Glendora","06-037-0016","AQS","9","42","6","24","26"
"04/14/2003","46","NO2","Lynwood","06-037-1301","AQS","16","40","3","33","46"
"04/15/2003","48","Ozone","West Los Angeles","06-037-0113","AQS","14","48","16","44","43"
"04/16/2003","58","Ozone","Lancaster-Division Street","06-037-9033","AQS","24","58","13","53","44"
"04/17/2003","51","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","41","9","51","46"
"04/18/2003","52","PM2.5","Azusa","06-037-0002","AQS","11","49","13","52","47"
"04/19/2003","77","Ozone","Santa Clarita","06-037-6012","AQS","14","77","11","61","53"
"04/20/2003","105","Ozone","Santa Clarita","06-037-6012","AQS","20","105","11","68","52"
"04/21/2003","55","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","50","27","55","41"
"04/22/2003","48","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","48","8","37","45"
"04/23/2003","52","PM2.5","Azusa","06-037-0002","AQS","10","51","16","52","45"
"04/24/2003","53","PM2.5","Burbank","06-037-1002","AQS","16","48","20","53","47"
"04/25/2003","45","NO2","","06-037-1601","AQS","9","44","8","40","45"
"04/26/2003","71","Ozone","Santa Clarita","06-037-6012","AQS","13","71","12","49","43"
"04/27/2003","80","Ozone","Glendora","06-037-0016","AQS","11","80","24","73","39"
"04/28/2003","43","NO2","","06-037-1601","AQS","14","42","9","41","43"
"04/29/2003","51","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","44","13","51","44"
"04/30/2003","52","PM2.5","Burbank","06-037-1002","AQS","11","50","15","52","47"
"05/01/2003","61","Ozone","Reseda","06-037-1201","AQS","17","61","25","57","48"
"05/02/2003","53","PM2.5","Azusa","06-037-0002","AQS","10","44","19","53","48"
"05/03/2003","41","Ozone","West Los Angeles","06-037-0113","AQS","9","41","16","35","28"
"05/04/2003","50","Ozone","Santa Clarita","06-037-6012","AQS","8","50","7","39","38"
"05/05/2003","59","PM2.5","Azusa","06-037-0002","AQS","11","58","9","59","52"
"05/06/2003","77","Ozone","Reseda","06-037-1201","AQS","13","77","25","65","45"
"05/07/2003","49","PM2.5","Azusa","06-037-0002","AQS","11","40","10","49","34"
"05/08/2003","53","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","46","10","53","42"
"05/09/2003","49","Ozone","Santa Clarita","06-037-6012","AQS","14","49","25","48","49"
"05/10/2003","74","Ozone","Glendora","06-037-0016","AQS","16","74","14","56","54"
"05/11/2003","159","Ozone","Santa Clarita","06-037-6012","AQS","17","159","19","58","54"
"05/12/2003","159","Ozone","Reseda","06-037-1201","AQS","18","159","24","68","83"
"05/13/2003","89","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","71","26","89","69"
"05/14/2003","81","PM2.5","Azusa","06-037-0002","AQS","13","54","39","81","53"
"05/15/2003","84","Ozone","Lancaster-Division Street","06-037-9033","AQS","13","84","38","78","55"
"05/16/2003","156","Ozone","Lancaster-Division Street","06-037-9033","AQS","18","156","34","86","72"
"05/17/2003","166","Ozone","Santa Clarita","06-037-6012","AQS","15","166","31","86","60"
"05/18/2003","179","Ozone","Santa Clarita","06-037-6012","AQS","13","179","19","86","49"
"05/19/2003","185","Ozone","Santa Clarita","06-037-6012","AQS","18","185","37","108","91"
"05/20/2003","185","Ozone","Glendora","06-037-0016","AQS","24","185","32","122","103"
"05/21/2003","197","Ozone","Glendora","06-037-0016","AQS","24","197","55","85","109"
"05/22/2003","179","Ozone","Lancaster-Division Street","06-037-9033","AQS","16","179","36","99","77"
"05/23/2003","136","Ozone","Lancaster-Division Street","06-037-9033","AQS","13","136","52","104","65"
"05/24/2003","129","Ozone","Lancaster-Division Street","06-037-9033","AQS","11","129","19","87","35"
"05/25/2003","87","Ozone","Santa Clarita","06-037-6012","AQS","10","87","19","74","42"
"05/26/2003","174","Ozone","Glendora","06-037-0016","AQS","13","174","18","76","49"
"05/27/2003","179","Ozone","Reseda","06-037-1201","AQS","18","179","60","111","84"
"05/28/2003","205","Ozone","Glendora","06-037-0016","AQS","22","205","32","98","101"
"05/29/2003","150","Ozone","Santa Clarita","06-037-6012","AQS","11","150","36","89","56"
"05/30/2003","108","Ozone","Santa Clarita","06-037-6012","AQS","11","108","32","85","52"
"05/31/2003","169","Ozone","Santa Clarita","06-037-6012","AQS","10","169","25","80","41"
"06/01/2003","221","Ozone","Santa Clarita","06-037-6012","AQS","10","221","23","98","55"
"06/02/2003","147","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","147","52","116","50"
"06/03/2003","150","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","150","36","80","42"
"06/04/2003","166","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","166","32","63","40"
"06/05/2003","147","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","147","36","80","42"
"06/06/2003","143","Ozone","Lancaster-Division Street","06-037-9033","AQS","11","143","32","56","38"
"06/07/2003","140","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","140","29","69","40"
"06/08/2003","161","Ozone","Santa Clarita","06-037-6012","AQS","11","161","35","96","31"
"06/09/2003","101","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","101","25","63","42"
"06/10/2003","56","PM2.5","Azusa","06-037-0002","AQS","10","42","29","56","35"
"06/11/2003","64","Ozone","Reseda","06-037-1201","AQS","9","64","17","60","42"
"06/12/2003","74","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","74","21","64","43"
"06/13/2003","119","Ozone","Santa Clarita","06-037-6012","AQS","11","119","23","67","48"
"06/14/2003","197","Ozone","Santa Clarita","06-037-6012","AQS","15","197","41","74","52"
"06/15/2003","213","Ozone","Santa Clarita","06-037-6012","AQS","11","213","23","74","42"
"06/16/2003","195","Ozone","Lancaster-Division Street","06-037-9033","AQS","13","195","35","105","53"
"06/17/2003","208","Ozone","Santa Clarita","06-037-6012","AQS","11","208","38","104","55"
"06/18/2003","185","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","185","36","97","44"
"06/19/2003","93","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","93","30","69","42"
"06/20/2003","61","PM2.5","Pasadena","06-037-2005","AQS","13","47","29","61","37"
"06/21/2003","59","PM2.5","Azusa","06-037-0002","AQS","11","51","22","59","32"
"06/22/2003","64","PM2.5","Azusa","06-037-0002","AQS","10","64","19","64","25"
"06/23/2003","71","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","71","24","63","33"
"06/24/2003","71","Ozone","Santa Clarita","06-037-6012","AQS","9","71","22","61","54"
"06/25/2003","119","Ozone","Santa Clarita","06-037-6012","AQS","18","119","25","68","82"
"06/26/2003","154","Ozone","Santa Clarita","06-037-6012","AQS","18","154","66","75","73"
"06/27/2003","206","Ozone","Santa Clarita","06-037-6012","AQS","15","206","29","77","67"
"06/28/2003","220","Ozone","Santa Clarita","06-037-6012","AQS","13","220","24","93","44"
"06/29/2003","205","Ozone","Santa Clarita","06-037-6012","AQS","11","205","20","89","44"
"06/30/2003","169","Ozone","Pasadena","06-037-2005","AQS","16","169","19","87","91"
"07/01/2003","203","Ozone","Santa Clarita","06-037-6012","AQS","16","203","22","68","86"
"07/02/2003","200","Ozone","Santa Clarita","06-037-6012","AQS","16","200","63","82","81"
"07/03/2003","93","Ozone","Glendora","06-037-0016","AQS","17","93","23","68","83"
"07/04/2003","209","Ozone","Santa Clarita","06-037-6012","AQS","14","209","23","161","60"
"07/05/2003","222","Ozone","Santa Clarita","06-037-6012","AQS","15","222","18","197","64"
"07/06/2003","203","Ozone","Santa Clarita","06-037-6012","AQS","10","203","19","71","40"
"07/07/2003","133","Ozone","Reseda","06-037-1201","AQS","10","133","23","73","45"
"07/08/2003","197","Ozone","Santa Clarita","06-037-6012","AQS","13","197","56","87","72"
"07/09/2003","234","Ozone","Santa Clarita","06-037-6012","AQS","15","234","36","113","62"
"07/10/2003","237","Ozone","Santa Clarita","06-037-6012","AQS","17","237","51","99","95"
"07/11/2003","237","Ozone","Santa Clarita","06-037-6012","AQS","15","237","43","76","67"
"07/12/2003","202","Ozone","Santa Clarita","06-037-6012","AQS","16","202","33","78","56"
"07/13/2003","230","Ozone","Glendora","06-037-0016","AQS","15","230","25","82","60"
"07/14/2003","249","Ozone","Santa Clarita","06-037-6012","AQS","15","249","62","85","64"
"07/15/2003","215","Ozone","Santa Clarita","06-037-6012","AQS","16","215","39","73","85"
"07/16/2003","197","Ozone","Santa Clarita","06-037-6012","AQS","23","197","44","72","100"
"07/17/2003","229","Ozone","Santa Clarita","06-037-6012","AQS","16","229","46","84","87"
"07/18/2003","133","Ozone","Lancaster-Division Street","06-037-9033","AQS","17","133","48","77","55"
"07/19/2003","192","Ozone","Lancaster-Division Street","06-037-9033","AQS","18","192","32","72","49"
"07/20/2003","192","Ozone","Glendora","06-037-0016","AQS","14","192","39","69","35"
"07/21/2003","201","Ozone","Santa Clarita","06-037-6012","AQS","14","201","35","65","54"
"07/22/2003","182","Ozone","Lancaster-Division Street","06-037-9033","AQS","15","182","40","62","54"
"07/23/2003","187","Ozone","Lancaster-Division Street","06-037-9033","AQS","15","187","38","84","54"
"07/24/2003","159","Ozone","Santa Clarita","06-037-6012","AQS","14","159","51","82","45"
"07/25/2003","122","Ozone","Santa Clarita","06-037-6012","AQS","14","122","29","74","47"
"07/26/2003","182","Ozone","Santa Clarita","06-037-6012","AQS","15","182","51","68","37"
"07/27/2003","119","Ozone","Pomona","06-037-1701","AQS","13","119","27","61","32"
"07/28/2003","154","Ozone","Lancaster-Division Street","06-037-9033","AQS","15","154","35","66","45"
"07/29/2003","129","Ozone","Lancaster-Division Street","06-037-9033","AQS","16","129","72","74","53"
"07/30/2003","108","Ozone","Lancaster-Division Street","06-037-9033","AQS","15","108","26","66","58"
"07/31/2003","126","Ozone","Santa Clarita","06-037-6012","AQS","17","126","20","64","54"
"08/01/2003","84","Ozone","Lancaster-Division Street","06-037-9033","AQS","14","84","50","54","33"
"08/02/2003","67","Ozone","Santa Clarita","06-037-6012","AQS","14","67","14","53","29"
"08/03/2003","87","Ozone","Glendora","06-037-0016","AQS","13","87","15","56","32"
"08/04/2003","74","Ozone","Lancaster-Division Street","06-037-9033","AQS","15","74","20","60","61"
"08/05/2003","59","PM2.5","Azusa","06-037-0002","AQS","15","54","16","59","46"
"08/06/2003","77","Ozone","Lancaster-Division Street","06-037-9033","AQS","15","77","20","61","48"
"08/07/2003","159","Ozone","Santa Clarita","06-037-6012","AQS","17","159","52","61","76"
"08/08/2003","143","Ozone","Santa Clarita","06-037-6012","AQS","19","143","25","63","90"
"08/09/2003","192","Ozone","Pomona","06-037-1701","AQS","17","192","24","62","83"
"08/10/2003","190","Ozone","Pomona","06-037-1701","AQS","19","190","16","63","56"
"08/11/2003","154","Ozone","Lancaster-Division Street","06-037-9033","AQS","19","154","25","68","91"
"08/12/2003","159","Ozone","Santa Clarita","06-037-6012","AQS","25","159","30","76","106"
"08/13/2003","151","Ozone","Reseda","06-037-1201","AQS","19","151","68","76","97"
"08/14/2003","169","Ozone","Pasadena","06-037-2005","AQS","22","169","28","70","107"
"08/15/2003","197","Ozone","Lancaster-Division Street","06-037-9033","AQS","24","197","36","71","88"
"08/16/2003","182","Ozone","Santa Clarita","06-037-6012","AQS","20","182","22","67","67"
"08/17/2003","221","Ozone","Santa Clarita","06-037-6012","AQS","18","221","18","64","66"
"08/18/2003","182","Ozone","Santa Clarita","06-037-6012","AQS","16","182","30","65","69"
"08/19/2003","108","Ozone","Lancaster-Division Street","06-037-9033","AQS","15","108","51","68","47"
"08/20/2003","100","Ozone","Lancaster-Division Street","06-037-9033","AQS","16","100","30","73","51"
"08/21/2003","77","Ozone","Lancaster-Division Street","06-037-9033","AQS","13","77","23","63","43"
"08/22/2003","53","PM2.5","Azusa","06-037-0002","AQS","10","51","17","53","31"
"08/23/2003","97","Ozone","Lancaster-Division Street","06-037-9033","AQS","14","97","20","52","41"
"08/24/2003","140","Ozone","Reseda","06-037-1201","AQS","13","140","24","56","45"
"08/25/2003","108","Ozone","Lancaster-Division Street","06-037-9033","AQS","14","108","64","67","58"
"08/26/2003","108","Ozone","Lancaster-Division Street","06-037-9033","AQS","14","108","22","68","63"
"08/27/2003","161","Ozone","Lancaster-Division Street","06-037-9033","AQS","17","161","29","73","77"
"08/28/2003","108","Ozone","Santa Clarita","06-037-6012","AQS","16","108","27","73","70"
"08/29/2003","151","Ozone","Santa Clarita","06-037-6012","AQS","19","151","34","71","78"
"08/30/2003","207","Ozone","Santa Clarita","06-037-6012","AQS","17","207","24","72","65"
"08/31/2003","232","Ozone","Santa Clarita","06-037-6012","AQS","13","232","37","76","47"
"09/01/2003","202","Ozone","Glendora","06-037-0016","AQS","13","202",".","75","48"
"09/02/2003","174","Ozone","Santa Clarita","06-037-6012","AQS","14","174",".","78","60"
"09/03/2003","101","Ozone","Santa Clarita","06-037-6012","AQS","14","101",".","64","63"
"09/04/2003","122","Ozone","Reseda","06-037-1201","AQS","20","122",".","71","90"
"09/05/2003","112","Ozone","Santa Clarita","06-037-6012","AQS","24","112","20","76","102"
"09/06/2003","159","Ozone","Glendora","06-037-0016","AQS","17","159","49","70","64"
"09/07/2003","150","Ozone","Glendora","06-037-0016","AQS","13","150","19","66","48"
"09/08/2003","65","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","61",".","65","48"
"09/09/2003","84","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","84","25","59","46"
"09/10/2003","71","PM2.5","Azusa","06-037-0002","AQS","13","58","21","71","53"
"09/11/2003","108","Ozone","Reseda","06-037-1201","AQS","20","108","32","85","82"
"09/12/2003","150","Ozone","Santa Clarita","06-037-6012","AQS","17","150","57","104","71"
"09/13/2003","206","Ozone","Santa Clarita","06-037-6012","AQS","15","206","31","93","52"
"09/14/2003","216","Ozone","Santa Clarita","06-037-6012","AQS","15","216","30","97","42"
"09/15/2003","172","Ozone","Santa Clarita","06-037-6012","AQS","15","172","27","110","66"
"09/16/2003","117","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","100","27","117","70"
"09/17/2003","90","Ozone","Lancaster-Division Street","06-037-9033","AQS","16","90","36","84","58"
"09/18/2003","126","Ozone","Reseda","06-037-1201","AQS","17","126","56","86","69"
"09/19/2003","150","Ozone","Reseda","06-037-1201","AQS","24","150","38","86","103"
"09/20/2003","215","Ozone","Santa Clarita","06-037-6012","AQS","20","215","35","114","93"
"09/21/2003","219","Ozone","Glendora","06-037-0016","AQS","23","219","26","98","63"
"09/22/2003","154","Ozone","Santa Clarita","06-037-6012","AQS","26","154","31","111","103"
"09/23/2003","115","Ozone","Lancaster-Division Street","06-037-9033","AQS","24","115","35","92","102"
"09/24/2003","156","Ozone","Lancaster-Division Street","06-037-9033","AQS","14","156","53","109","55"
"09/25/2003","143","Ozone","Santa Clarita","06-037-6012","AQS","17","143","45","91","62"
"09/26/2003","88","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","87","42","88","71"
"09/27/2003","215","Ozone","Santa Clarita","06-037-6012","AQS","18","215","46","147","69"
"09/28/2003","222","Ozone","Santa Clarita","06-037-6012","AQS","17","222","25","158","41"
"09/29/2003","182","Ozone","Santa Clarita","06-037-6012","AQS","17","182","37","151","67"
"09/30/2003","140","PM2.5","Burbank","06-037-1002","AQS","16","87","59","140","55"
"10/01/2003","64","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","51","27","64","53"
"10/02/2003","108","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","90","45","108","57"
"10/03/2003","73","PM2.5","Burbank","06-037-1002","AQS","17","54","33","73","46"
"10/04/2003","101","Ozone","Santa Clarita","06-037-6012","AQS","22","101","33","77","45"
"10/05/2003","122","Ozone","Santa Clarita","06-037-6012","AQS","14","122","31","90","44"
"10/06/2003","150","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","74","62","150","79"
"10/07/2003","163","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","20","119","39","163","66"
"10/08/2003","169","Ozone","Reseda","06-037-1201","AQS","22","169","44","153","81"
"10/09/2003","154","PM2.5","Burbank","06-037-1002","AQS","27","71",".","154","89"
"10/10/2003","76","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","25","47",".","76","64"
"10/11/2003","105","Ozone","Santa Clarita","06-037-6012","AQS","30","105",".","69","55"
"10/12/2003","150","Ozone","Glendora","06-037-0016","AQS","19","150","42","69","57"
"10/13/2003","105","Ozone","Reseda","06-037-1201","AQS","40","105",".","85","99"
"10/14/2003","119","Ozone","Santa Clarita","06-037-6012","AQS","25","119","45","95","87"
"10/15/2003","105","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","54","40","105","60"
"10/16/2003","131","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","23","101","52","131","86"
"10/17/2003","132","PM2.5","Long Beach (North)","06-037-4002","AQS","33","64","53","132","109"
"10/18/2003","101","NO2","Los Angeles-North Main Street","06-037-1103","AQS","40","74","48","77","101"
"10/19/2003","150","Ozone","Glendora","06-037-0016","AQS","24","150","28","85","100"
"10/20/2003","107","NO2","Long Beach (North)","06-037-4002","AQS","64","48","30","74","107"
"10/21/2003","107","NO2","Long Beach (North)","06-037-4002","AQS","73","50","43","77","107"
"10/22/2003","107","NO2","","06-037-1601","AQS","47","80","46","75","107"
"10/23/2003","108","NO2","Pasadena","06-037-2005","AQS","59","71","45","72","108"
"10/24/2003","131","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","40","46","83","131","104"
"10/25/2003","147","Ozone","Glendora","06-037-0016","AQS","40","147","33","145","104"
"10/26/2003","197","Ozone","West Los Angeles","06-037-0113","AQS","57","197","17","193","103"
"10/27/2003","187","PM2.5","Long Beach (South)","06-037-4004","AQS","64","119","35","187","106"
"10/28/2003","179","PM2.5","Long Beach (South)","06-037-4004","AQS","58","44","51","179","107"
"10/29/2003","161","PM2.5","Azusa","06-037-0002","AQS","47","108",".","161","86"
"10/30/2003","55","PM2.5","Lynwood","06-037-1301","AQS","14","44","36","55","44"
"10/31/2003","52","PM2.5","Azusa","06-037-0002","AQS","13","40",".","52","42"
"11/01/2003","53","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","24","42","6","53","44"
