"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"10/31/2000","52","PM2.5","Azusa","06-037-0002","AQS","40","33","8","52","49"
"11/01/2000","67","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","44","30","14","67","66"
"11/02/2000","103","PM2.5","Lynwood","06-037-1301","AQS","47","34","47","103","73"
"11/03/2000","73","NO2","","06-037-1601","AQS","59","39","18","63","73"
"11/04/2000","78","CO","Lynwood","06-037-1301","AQS","78","43","14","63","65"
"11/05/2000","88","PM2.5","Reseda","06-037-1201","AQS","33","45","29","88","54"
"11/06/2000","83","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","36","41","22","83","51"
"11/07/2000","68","NO2","Los Angeles-North Main Street","06-037-1103","AQS","64","34","15","67","68"
"11/08/2000","70","PM2.5","Long Beach (North)","06-037-4002","AQS","47","26","44","70","57"
"11/09/2000","65","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","35","33","17","65","47"
"11/10/2000","50","NO2","Lynwood","06-037-1301","AQS","40","31","12","45","50"
"11/11/2000","64","PM2.5","Long Beach (North)","06-037-4002","AQS","34","35","9","64","41"
"11/12/2000","67","PM2.5","Long Beach (North)","06-037-4002","AQS","39","37","16","67","46"
"11/13/2000","76","PM2.5","Long Beach (North)","06-037-4002","AQS","40","31","25","76","57"
"11/14/2000","99","PM2.5","","06-037-1601","AQS","40","37","45","99","69"
"11/15/2000","94","PM2.5","Long Beach (North)","06-037-4002","AQS","44","35","11","94","64"
"11/16/2000","93","PM2.5","Long Beach (North)","06-037-4002","AQS","47","33","19","93","66"
"11/17/2000","86","NO2","Los Angeles-North Main Street","06-037-1103","AQS","60","32","24","77","86"
"11/18/2000","75","PM2.5","Long Beach (North)","06-037-4002","AQS","61","33","27","75","68"
"11/19/2000","71","NO2","Los Angeles-North Main Street","06-037-1103","AQS","67","34","30","68","71"
"11/20/2000","109","NO2","Burbank","06-037-1002","AQS","70","31","69","88","109"
"11/21/2000","97","NO2","West Los Angeles","06-037-0113","AQS","62","36","42","75","97"
"11/22/2000","80","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","30","34","34","80","57"
"11/23/2000","109","PM2.5","Long Beach (North)","06-037-4002","AQS","51","38","14","109","56"
"11/24/2000","157","PM2.5","Long Beach (North)","06-037-4002","AQS","70","32","21","157","94"
"11/25/2000","157","PM2.5","Long Beach (North)","06-037-4002","AQS","78","35","31","157","106"
"11/26/2000","149","PM2.5","","06-037-1601","AQS","50","29","52","149","98"
"11/27/2000","165","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","64","29","26","165","107"
"11/28/2000","159","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","66","29","33","159","113"
"11/29/2000","162","PM2.5","","06-037-1601","AQS","40","38","56","162","91"
"11/30/2000","165","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","53","32","33","165","101"
"12/01/2000","174","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","98","24","40","174","112"
"12/02/2000","175","PM2.5","","06-037-1601","AQS","106","31","76","175","111"
"12/03/2000","159","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","52","31","31","159","102"
"12/04/2000","98","NO2","Burbank","06-037-1002","AQS","74","31","45","82","98"
"12/05/2000","112","PM2.5","Long Beach (North)","06-037-4002","AQS","96","28","45","112","101"
"12/06/2000","100","CO","Lynwood","06-037-1301","AQS","100","22","45","78","98"
"12/07/2000","98","NO2","Pomona","06-037-1701","AQS","54","18","31","69","98"
"12/08/2000","78","PM2.5","Azusa","06-037-0002","AQS","31","19","36","78","43"
"12/09/2000","69","PM2.5","Azusa","06-037-0002","AQS","24","27","14","69","43"
"12/10/2000","64","PM2.5","Azusa","06-037-0002","AQS","36","33","29","64","39"
"12/11/2000","102","PM2.5","Lancaster-Ponderosa St.","06-037-9002","AQS","69","23","28","102","55"
"12/12/2000","63","PM2.5","Azusa","06-037-0002","AQS","31","30","27","63","44"
"12/13/2000","64","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","39","25","24","64","55"
"12/14/2000","91","PM2.5","Burbank","06-037-1002","AQS","41","33","53","91","50"
"12/15/2000","114","PM2.5","Azusa","06-037-0002","AQS","48","33","52","114","77"
"12/16/2000","84","PM2.5","Long Beach (North)","06-037-4002","AQS","61","32","25","84","67"
"12/17/2000","80","NO2","Los Angeles-North Main Street","06-037-1103","AQS","56","36","25","74","80"
"12/18/2000","113","NO2","Burbank","06-037-1002","AQS","66","36","32","63","113"
"12/19/2000","98","NO2","Los Angeles-North Main Street","06-037-1103","AQS","53","24","34","51","98"
"12/20/2000","113","PM2.5","Lynwood","06-037-1301","AQS","65","19","63","113","96"
"12/21/2000","115","NO2","Pasadena","06-037-2005","AQS","78","14","31",".","115"
"12/22/2000","109","NO2","West Los Angeles","06-037-0113","AQS","68","25","36",".","109"
"12/23/2000","170","PM2.5","Burbank","06-037-1002","AQS","66","24","31","170","110"
"12/24/2000","169","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","93","33","19","169","107"
"12/25/2000","152","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","66","39","27","152","84"
"12/26/2000","151","PM2.5","","06-037-1601","AQS","76","30","64","151","108"
"12/27/2000","80","NO2","Los Angeles-North Main Street","06-037-1103","AQS","65","28","34","71","80"
"12/28/2000","112","PM2.5","Long Beach (North)","06-037-4002","AQS","70","25","38","112","102"
"12/29/2000","146","PM2.5","Long Beach (North)","06-037-4002","AQS","99","23","42","146","108"
"12/30/2000","151","PM2.5","Long Beach (North)","06-037-4002","AQS","84","23","44","151","105"
"12/31/2000","161","PM2.5","Long Beach (North)","06-037-4002","AQS","63","21","39","161","101"
