"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"02/19/2008","88","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","42","32","88","46"
"02/20/2008","64","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","35","17","64","43"
"02/21/2008","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","36","25","60","36"
"02/22/2008","53","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","41","17","53","45"
"02/23/2008","56","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","36","19","56","41"
"02/24/2008","60","PM2.5","Burbank","06-037-1002","AQS","11","40","17","60","41"
"02/25/2008","69","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","39","30","69","49"
"02/26/2008","70","NO2","Pico Rivera #2","06-037-1602","AQS","30","44","27","56","70"
"02/27/2008","57","NO2","Pomona","06-037-1701","AQS","22","44","25","56","57"
"02/28/2008","76","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","43","34","76","63"
"02/29/2008","94","PM2.5","Burbank","06-037-1002","AQS","14","48","32","94","50"
"03/01/2008","86","PM2.5","Burbank","06-037-1002","AQS","11","49","39","86","40"
"03/02/2008","86","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","23","51","27","86","55"
"03/03/2008","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","38","44","31","60","57"
"03/04/2008","68","PM2.5","Burbank","06-037-1002","AQS","25","35","33","68","58"
"03/05/2008","84","NO2","Pico Rivera #2","06-037-1602","AQS","16","47","33","77","84"
"03/06/2008","72","NO2","Pico Rivera #2","06-037-1602","AQS","18","50","30","68","72"
"03/07/2008","77","NO2","Pico Rivera #2","06-037-1602","AQS","22","48","44","71","77"
"03/08/2008","76","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","67","34","76","56"
"03/09/2008","77","Ozone","Glendora","06-037-0016","AQS","13","77","26","69","62"
"03/10/2008","74","NO2","Pico Rivera #2","06-037-1602","AQS","18","58","26","56","74"
"03/11/2008","80","NO2","Pico Rivera #2","06-037-1602","AQS","26","61","33","75","80"
"03/12/2008","94","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","20","47","43","94","80"
"03/13/2008","90","PM2.5","Burbank","06-037-1002","AQS","15","40","46","90","67"
"03/14/2008","68","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","47","30","68","42"
"03/15/2008","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","44","25","60","39"
"03/16/2008","46","NO2","Pico Rivera #2","06-037-1602","AQS","8","42","13","34","46"
"03/17/2008","55","NO2","Lynwood","06-037-1301","AQS","22","44","24","54","55"
"03/18/2008","65","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","40","32","65","55"
"03/19/2008","93","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","48","41","93","56"
"03/20/2008","99","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","44","34","99","54"
"03/21/2008","80","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","22","45","46","80","67"
"03/22/2008","78","NO2","Pico Rivera #2","06-037-1602","AQS","17","51","32","63","78"
"03/23/2008","76","NO2","Pico Rivera #2","06-037-1602","AQS","19","67","38","56","76"
"03/24/2008","68","NO2","Pomona","06-037-1701","AQS","23","67","40","65","68"
"03/25/2008","96","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","48","51","96","66"
"03/26/2008","95","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","44","36","95","51"
"03/27/2008","66","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","50","31","66","44"
"03/28/2008","73","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","54","35","73","52"
"03/29/2008","70","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","51","30","70","46"
"03/30/2008","58","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","44","20","58","39"
"03/31/2008","67","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","49","36","67","51"
"04/01/2008","76","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","47","31","76","39"
"04/02/2008","71","PM2.5","Burbank","06-037-1002","AQS","7","44","31","71","37"
"04/03/2008","54","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","44","13","54","35"
"04/04/2008","90","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","48","28","90","40"
"04/05/2008","83","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","45","28","83","29"
"04/06/2008","71","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","61","27","71","29"
"04/07/2008","71","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","54","27","71","40"
"04/08/2008","67","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","49","31","67","42"
"04/09/2008","63","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","51","31","63","42"
"04/10/2008","71","Ozone","Santa Clarita","06-037-6012","AQS","10","71","38","68","60"
"04/11/2008","80","Ozone","West Los Angeles","06-037-0113","AQS","22","80","44","68","70"
"04/12/2008","87","Ozone","West Los Angeles","06-037-0113","AQS","15","87","55","60","58"
"04/13/2008","93","Ozone","Burbank","06-037-1002","AQS","16","93","27","54","55"
"04/14/2008","87","Ozone","Santa Clarita","06-037-6012","AQS","22","87","40","69","58"
"04/15/2008","74","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","67","52","74","40"
"04/16/2008","80","Ozone","Santa Clarita","06-037-6012","AQS","8","80","41","76","56"
"04/17/2008","90","Ozone","West Los Angeles","06-037-0113","AQS","20","90","41","75","72"
"04/18/2008","108","Ozone","Santa Clarita","06-037-6012","AQS","24","108","50","80","81"
"04/19/2008","77","Ozone","Glendora","06-037-0016","AQS","7","77","43","70","29"
"04/20/2008","90","Ozone","Glendora","06-037-0016","AQS","7","90","46","73","34"
"04/21/2008","97","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","97","38","79","50"
"04/22/2008","108","Ozone","Santa Clarita","06-037-6012","AQS","11","108","54","70","46"
"04/23/2008","67","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","64","47","67","42"
"04/24/2008","77","Ozone","Santa Clarita","06-037-6012","AQS","7","77","41","65","52"
"04/25/2008","93","Ozone","Santa Clarita","06-037-6012","AQS","16","93","52","68","65"
"04/26/2008","108","Ozone","Azusa","06-037-0002","AQS","16","108","47","63","62"
"04/27/2008","122","Ozone","Azusa","06-037-0002","AQS","18","122","50","66","66"
"04/28/2008","140","Ozone","West Los Angeles","06-037-0113","AQS","15","140","55","76","76"
"04/29/2008","122","Ozone","Santa Clarita","06-037-6012","AQS","9","122","59","76","66"
"04/30/2008","84","Ozone","Santa Clarita","06-037-6012","AQS","6","84","60","72","36"
"05/01/2008","80","Ozone","Santa Clarita","06-037-6012","AQS","8","80","58","70","58"
"05/02/2008","129","Ozone","Santa Clarita","06-037-6012","AQS","14","129","42","70","68"
"05/03/2008","143","Ozone","Santa Clarita","06-037-6012","AQS","10","143","55","77","65"
"05/04/2008","108","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","108","42","72","36"
"05/05/2008","67","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","67","32","61","29"
"05/06/2008","75","PM2.5","Burbank","06-037-1002","AQS","7","67","39","75","45"
"05/07/2008","66","PM2.5","Burbank","06-037-1002","AQS","7","47","36","66","38"
"05/08/2008","77","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","77","39","76","50"
"05/09/2008","81","PM2.5","Burbank","06-037-1002","AQS","8","64","42","81","40"
"05/10/2008","101","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","101","44","86","40"
"05/11/2008","133","Ozone","Santa Clarita","06-037-6012","AQS","7","133","50","86","34"
"05/12/2008","79","PM2.5","Lancaster-Division Street","06-037-9033","AQS","7","71","46","79","39"
"05/13/2008","90","Ozone","Santa Clarita","06-037-6012","AQS","9","90","51","68","50"
"05/14/2008","115","Ozone","Santa Clarita","06-037-6012","AQS","11","115","57","83","63"
"05/15/2008","82","NO2","Pico Rivera #2","06-037-1602","AQS","14","77","63","80","82"
"05/16/2008","84","Ozone","Pomona","06-037-1701","AQS","10","84","32","66","74"
"05/17/2008","164","Ozone","Glendora","06-037-0016","AQS","11","164","49","63","68"
"05/18/2008","214","Ozone","Glendora","06-037-0016","AQS","9","214","40","77","61"
"05/19/2008","187","Ozone","Santa Clarita","06-037-6012","AQS","13","187","57","80","65"
"05/20/2008","129","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","129","55","79","43"
"05/21/2008","99","PM10","Lancaster-Division Street","06-037-9033","AQS","7","67","99","74","35"
"05/22/2008","74","PM2.5","Burbank","06-037-1002","AQS","6","50","58","74","34"
"05/23/2008","67","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","40","50","67","29"
"05/24/2008","47","Ozone","Glendora","06-037-0016","AQS","6","47","22","46","36"
"05/25/2008","52","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","51","22","52","42"
"05/26/2008","51","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","45","21","51","33"
"05/27/2008","53","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","50","23","53","35"
"05/28/2008","53","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","46","28","53","37"
"05/29/2008","58","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","58","31","53","35"
"05/30/2008","98","PM2.5","Burbank","06-037-1002","AQS","8","84","36","98","39"
"05/31/2008","93","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","93","33","69","36"
"06/01/2008","147","Ozone","Santa Clarita","06-037-6012","AQS","7","147","34","65","37"
"06/02/2008","75","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","67","50","75","35"
"06/03/2008","85","PM2.5","Burbank","06-037-1002","AQS","7","77","72","85","34"
"06/04/2008","87","Ozone","Santa Clarita","06-037-6012","AQS","8","87","54","75","33"
"06/05/2008","100","Ozone","Santa Clarita","06-037-6012","AQS","9","100","54","81","45"
"06/06/2008","154","Ozone","Santa Clarita","06-037-6012","AQS","8","154","53","75","48"
"06/07/2008","147","Ozone","Santa Clarita","06-037-6012","AQS","8","147","35","76","47"
"06/08/2008","174","Ozone","Santa Clarita","06-037-6012","AQS","7","174","53","88","42"
"06/09/2008","190","Ozone","Santa Clarita","06-037-6012","AQS","9","190","45","104","45"
"06/10/2008","115","Ozone","Santa Clarita","06-037-6012","AQS","8","115","61","107","40"
"06/11/2008","115","Ozone","Santa Clarita","06-037-6012","AQS","7","115","65","82","33"
"06/12/2008","136","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","136","48","85","42"
"06/13/2008","151","Ozone","Santa Clarita","06-037-6012","AQS","10","151","52","87","45"
"06/14/2008","187","Ozone","Santa Clarita","06-037-6012","AQS","9","187","42","81","43"
"06/15/2008","214","Ozone","Glendora","06-037-0016","AQS","13","214","50","95","43"
"06/16/2008","185","Ozone","Santa Clarita","06-037-6012","AQS","11","185","44","91","60"
"06/17/2008","174","Ozone","Glendora","06-037-0016","AQS","13","174","57","89","73"
"06/18/2008","187","Ozone","Pomona","06-037-1701","AQS","11","187","48","88","77"
"06/19/2008","195","Ozone","Glendora","06-037-0016","AQS","13","195","61","88","81"
"06/20/2008","205","Ozone","Glendora","06-037-0016","AQS","11","205","54","86","94"
"06/21/2008","213","Ozone","Glendora","06-037-0016","AQS","11","213","45","80","58"
"06/22/2008","206","Ozone","Glendora","06-037-0016","AQS","9","206","39","78","42"
"06/23/2008","192","Ozone","Santa Clarita","06-037-6012","AQS","10","192","52","85","45"
"06/24/2008","174","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","174","55","89","38"
"06/25/2008","172","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","172","54","101","33"
"06/26/2008","112","Ozone","Santa Clarita","06-037-6012","AQS","9","112","60","100","44"
"06/27/2008","151","Ozone","Santa Clarita","06-037-6012","AQS","11","151","53","102","51"
"06/28/2008","166","Ozone","Glendora","06-037-0016","AQS","10","166","44","92","36"
"06/29/2008","154","Ozone","Glendora","06-037-0016","AQS","10","154","41","82","39"
"06/30/2008","93","Ozone","Glendora","06-037-0016","AQS","13","93","44","81","44"
"07/01/2008","112","Ozone","Santa Clarita","06-037-6012","AQS","10","112","44","74","49"
"07/02/2008","190","Ozone","Santa Clarita","06-037-6012","AQS","14","190","48","85","57"
"07/03/2008","203","Ozone","Santa Clarita","06-037-6012","AQS","15","203","58","107","62"
"07/04/2008","207","Ozone","Glendora","06-037-0016","AQS","14","207","69","148","57"
"07/05/2008","197","Ozone","Glendora","06-037-0016","AQS","11","197","72","166","39"
"07/06/2008","185","Ozone","Glendora","06-037-0016","AQS","13","185","54","113","34"
"07/07/2008","166","Ozone","Reseda","06-037-1201","AQS","13","166","55","127","51"
"07/08/2008","192","Ozone","Santa Clarita","06-037-6012","AQS","13","192","46","107","44"
"07/09/2008","174","Ozone","Lancaster-Division Street","06-037-9033","AQS","14","174","51","91","53"
"07/10/2008","164","Ozone","Lancaster-Division Street","06-037-9033","AQS","13","164","47","90","42"
"07/11/2008","83","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","77","38","83","40"
"07/12/2008","101","Ozone","Glendora","06-037-0016","AQS","13","101","33","72","29"
"07/13/2008","100","Ozone","Lancaster-Division Street","06-037-9033","AQS","11","100","31","71","31"
"07/14/2008","100","Ozone","Lancaster-Division Street","06-037-9033","AQS","11","100","38","75","41"
"07/15/2008","122","Ozone","Lancaster-Division Street","06-037-9033","AQS","11","122","40","74","42"
"07/16/2008","140","Ozone","Santa Clarita","06-037-6012","AQS","14","140","44","80","42"
"07/17/2008","179","Ozone","Santa Clarita","06-037-6012","AQS","14","179","52","92","48"
"07/18/2008","187","Ozone","Santa Clarita","06-037-6012","AQS","10","187","52","124","40"
"07/19/2008","159","Ozone","Santa Clarita","06-037-6012","AQS","9","159","39","96","35"
"07/20/2008","108","Ozone","Santa Clarita","06-037-6012","AQS","7","108","35","79","23"
"07/21/2008","87","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","87","37","80","40"
"07/22/2008","101","Ozone","Glendora","06-037-0016","AQS","9","101","48","90","47"
"07/23/2008","115","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","115","45","96","45"
"07/24/2008","192","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","192","49","95","50"
"07/25/2008","161","Ozone","Santa Clarita","06-037-6012","AQS","11","161","60","100","63"
"07/26/2008","122","Ozone","Santa Clarita","06-037-6012","AQS","13","122","53","99","48"
"07/27/2008","112","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","112","38","84","21"
"07/28/2008","100","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","100","40","89","31"
"07/29/2008","115","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","115","39","88","39"
"07/30/2008","150","Ozone","Lancaster-Division Street","06-037-9033","AQS","11","150","44","91","42"
"07/31/2008","177","Ozone","Santa Clarita","06-037-6012","AQS","10","177","52","108","41"
"08/01/2008","192","Ozone","Santa Clarita","06-037-6012","AQS","10","192","52","96","44"
"08/02/2008","227","Ozone","Santa Clarita","06-037-6012","AQS","10","227","52","85","47"
"08/03/2008","177","Ozone","Santa Clarita","06-037-6012","AQS","9","177","43","68","37"
"08/04/2008","84","Ozone","Santa Clarita","06-037-6012","AQS","13","84","48","72","48"
"08/05/2008","100","Ozone","Santa Clarita","06-037-6012","AQS","11","100","44","61","39"
"08/06/2008","71","Ozone","Santa Clarita","06-037-6012","AQS","11","71","40","62","40"
"08/07/2008","80","Ozone","Glendora","06-037-0016","AQS","8","80","47","62","50"
"08/08/2008","60","PM2.5","Azusa","06-037-0002","AQS","10","51","43","60","43"
"08/09/2008","67","Ozone","Pomona","06-037-1701","AQS","11","67","35","60","39"
"08/10/2008","119","Ozone","Glendora","06-037-0016","AQS","11","119","32","61","35"
"08/11/2008","119","Ozone","Santa Clarita","06-037-6012","AQS","11","119","47","71","37"
"08/12/2008","177","Ozone","Santa Clarita","06-037-6012","AQS","11","177","47","77","48"
"08/13/2008","169","Ozone","Reseda","06-037-1201","AQS","13","169","49","79","54"
"08/14/2008","190","Ozone","Santa Clarita","06-037-6012","AQS","11","190","45","77","48"
"08/15/2008","174","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","174","40","71","48"
"08/16/2008","147","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","147","34","68","37"
"08/17/2008","133","Ozone","Glendora","06-037-0016","AQS","9","133","33","74","35"
"08/18/2008","74","Ozone","Santa Clarita","06-037-6012","AQS","9","74","34","67","38"
"08/19/2008","65","PM2.5","Glendora","06-037-0016","AQS","10","54","33","65","35"
"08/20/2008","112","Ozone","Santa Clarita","06-037-6012","AQS","9","112","39","64","40"
"08/21/2008","140","Ozone","Santa Clarita","06-037-6012","AQS","9","140","41","66","43"
"08/22/2008","101","Ozone","Santa Clarita","06-037-6012","AQS","9","101","38","64","35"
"08/23/2008","126","Ozone","Glendora","06-037-0016","AQS","8","126","34","76","37"
"08/24/2008","200","Ozone","Glendora","06-037-0016","AQS","8","200","37","71","42"
"08/25/2008","151","Ozone","Santa Clarita","06-037-6012","AQS","11","151","42","68","65"
"08/26/2008","90","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","90","51","67","52"
"08/27/2008","136","Ozone","Santa Clarita","06-037-6012","AQS","7","136","49","91","46"
"08/28/2008","150","Ozone","Santa Clarita","06-037-6012","AQS","8","150","56","94","58"
"08/29/2008","101","Ozone","Santa Clarita","06-037-6012","AQS","9","101","54","77","58"
"08/30/2008","143","Ozone","Santa Clarita","06-037-6012","AQS","10","143","47","79","49"
"08/31/2008","58","PM2.5","Glendora","06-037-0016","AQS","7","58","31","58","28"
"09/01/2008","87","Ozone","Santa Clarita","06-037-6012","AQS","7","87","30","62","25"
"09/02/2008","84","Ozone","Glendora","06-037-0016","AQS","8","84","38","62","51"
"09/03/2008","87","Ozone","Santa Clarita","06-037-6012","AQS","11","87","52","65","63"
"09/04/2008","80","Ozone","Glendora","06-037-0016","AQS","11","80","44","65","62"
"09/05/2008","105","Ozone","Santa Clarita","06-037-6012","AQS","11","105","47","71","51"
"09/06/2008","172","Ozone","Santa Clarita","06-037-6012","AQS","10","172","46","72","55"
"09/07/2008","195","Ozone","Santa Clarita","06-037-6012","AQS","9","195","45","79","42"
"09/08/2008","100","Ozone","Santa Clarita","06-037-6012","AQS","7","100","51","78","40"
"09/09/2008","80","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","80","46","70","43"
"09/10/2008","75","PM2.5","Glendora","06-037-0016","AQS","6","58","36","75","33"
"09/11/2008","73","PM2.5","Glendora","06-037-0016","AQS","7","54","37","73","34"
"09/12/2008","91","PM2.5","Glendora","06-037-0016","AQS","8","80","41","91","48"
"09/13/2008","164","Ozone","Santa Clarita","06-037-6012","AQS","7","164","44","102","31"
"09/14/2008","177","Ozone","Glendora","06-037-0016","AQS","8","177","43","97","51"
"09/15/2008","115","Ozone","Glendora","06-037-0016","AQS","18","115","58","77","86"
"09/16/2008","93","Ozone","Lancaster-Division Street","06-037-9033","AQS","14","93","53","70","71"
"09/17/2008","77","PM2.5","Glendora","06-037-0016","AQS","8","67","47","77","54"
"09/18/2008","84","Ozone","Santa Clarita","06-037-6012","AQS","10","84","49","76","54"
"09/19/2008","60","PM2.5","Glendora","06-037-0016","AQS","11","40","42","60","54"
"09/20/2008","52","PM2.5","Glendora","06-037-0016","AQS","7","48","36","52","35"
"09/21/2008","80","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","80","30","58","29"
"09/22/2008","74","Ozone","Santa Clarita","06-037-6012","AQS","8","74","40","71","45"
"09/23/2008","79","PM2.5","Azusa","06-037-0002","AQS","15","77","54","79","69"
"09/24/2008","81","NO2","Los Angeles-North Main Street","06-037-1103","AQS","16","67","51","72","81"
"09/25/2008","71","NO2","Lynwood","06-037-1301","AQS","17","44","47","60","71"
"09/26/2008","65","NO2","Los Angeles-North Main Street","06-037-1103","AQS","14","44","51","63","65"
"09/27/2008","93","Ozone","Glendora","06-037-0016","AQS","13","93","44","70","47"
"09/28/2008","101","Ozone","Glendora","06-037-0016","AQS","11","101","38","75","42"
"09/29/2008","83","NO2","Pomona","06-037-1701","AQS","15","45","54","66","83"
"09/30/2008","101","NO2","Lynwood","06-037-1301","AQS","28","84","49","61","101"
"10/01/2008","108","Ozone","West Los Angeles","06-037-0113","AQS","27","108","49","63","86"
"10/02/2008","64","NO2","Pomona","06-037-1701","AQS","11","58","44","63","64"
"10/03/2008","57","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","31","34","57","40"
"10/04/2008","39","NO2","Pomona","06-037-1701","AQS","6","31","19","34","39"
"10/05/2008","55","PM2.5","Glendora","06-037-0016","AQS","8","54","33","55","30"
"10/06/2008","62","PM2.5","Lynwood","06-037-1301","AQS","18","58","47","62","55"
"10/07/2008","69","NO2","West Los Angeles","06-037-0113","AQS","26","58","40","58","69"
"10/08/2008","87","NO2","Burbank","06-037-1002","AQS","27","61","49","63","87"
"10/09/2008","97","Ozone","Santa Clarita","06-037-6012","AQS","15","97","69","75","67"
"10/10/2008","65","PM2.5","Glendora","06-037-0016","AQS","11","50","55","65","42"
"10/11/2008","42","NO2","Pico Rivera #2","06-037-1602","AQS","6","38","31","32","42"
"10/12/2008","52","PM2.5","Lynwood","06-037-1301","AQS","13","44","34","52","43"
"10/13/2008","85","PM10","Long Beach (North)","06-037-4002","AQS","26","36","85","66","52"
"10/14/2008","79","NO2","Burbank","06-037-1002","AQS","28","50","60","73","79"
"10/15/2008","65","PM2.5","Lynwood","06-037-1301","AQS","26","43","55","65","64"
"10/16/2008","72","NO2","Lynwood","06-037-1301","AQS","31","51","49","63","72"
"10/17/2008","91","NO2","Long Beach (North)","06-037-4002","AQS","32","51","53","65","91"
"10/18/2008","71","Ozone","Santa Clarita","06-037-6012","AQS","14","71","41","66","64"
"10/19/2008","66","PM2.5","Azusa","06-037-0002","AQS","13","54","42","66","36"
"10/20/2008","92","PM2.5","Glendora","06-037-0016","AQS","10","45","48","92","62"
"10/21/2008","99","NO2","Pomona","06-037-1701","AQS","27","54","59","88","99"
"10/22/2008","104","NO2","Lynwood","06-037-1301","AQS","33","46","55","59","104"
"10/23/2008","58","NO2","Burbank","06-037-1002","AQS","22","41","46","55","58"
"10/24/2008","80","NO2","West Los Angeles","06-037-0113","AQS","32","41","55","65","80"
"10/25/2008","100","Ozone","Santa Clarita","06-037-6012","AQS","33","100","55","75","87"
"10/26/2008","151","Ozone","Reseda","06-037-1201","AQS","20","151","53","84","77"
"10/27/2008","100","NO2","Long Beach (North)","06-037-4002","AQS","34","87","58","81","100"
"10/28/2008","101","NO2","Lynwood","06-037-1301","AQS","35","50","55","68","101"
