"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"02/12/2016","91","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","40","80","51","91","73"
"02/13/2016","113","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","77","33","113","64"
"02/14/2016","96","PM2.5","Long Beach (South)","06-037-4004","AQS","18","58","17","96","67"
"02/15/2016","81","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","36","49","22","81","80"
"02/16/2016","64","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","25","58","19","64","63"
"02/17/2016","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","19","40","25","60","49"
"02/18/2016","49","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","44","24","49","39"
"02/19/2016","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","43","21","61","42"
"02/20/2016","65","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","19","45","24","65","36"
"02/21/2016","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","23","61","26","77","42"
"02/22/2016","73","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","18","50","19","73","60"
"02/23/2016","70","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","24","44","20","70","67"
"02/24/2016","55","NO2","Pico Rivera #2","06-037-1602","AQS","15","49","41","53","55"
"02/25/2016","67","Ozone","Reseda","06-037-1201","AQS","17","67","23","65","64"
"02/26/2016","74","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","24","58","28","74","61"
"02/27/2016","90","Ozone","Glendora","06-037-0016","AQS","14","90","34","86","48"
"02/28/2016","115","Ozone","Glendora","06-037-0016","AQS","16","115","38","101","35"
"02/29/2016","109","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","84","39","109","51"
"03/01/2016","134","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","90","52","134","58"
"03/02/2016","124","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","74","44","124","55"
"03/03/2016","87","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","49","48","87","42"
"03/04/2016","86","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","47","42","86","39"
"03/05/2016","67","PM2.5","Glendora","06-037-0016","AQS","9","36","33","67","28"
"03/06/2016","54","PM2.5","Reseda","06-037-1201","AQS","7","45","15","54","24"
"03/07/2016","44","PM2.5","Reseda","06-037-1201","AQS","7","44","25","44","36"
"03/08/2016","53","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","13","44","10","53","40"
"03/09/2016","58","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","43","21","58","48"
"03/10/2016","66","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","17","38","21","66","45"
"03/11/2016","54","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","43","19","54","29"
"03/12/2016","56","PM2.5","Reseda","06-037-1201","AQS","10","42","16","56","29"
"03/13/2016","59","PM2.5","Reseda","06-037-1201","AQS","10","43","19","59","26"
"03/14/2016","52","PM2.5","Reseda","06-037-1201","AQS","7","43","17","52","36"
"03/15/2016","59","PM2.5","Reseda","06-037-1201","AQS","15","46","25","59","42"
"03/16/2016","77","Ozone","LAX Hastings","06-037-5005","AQS","20","77","23","62","66"
"03/17/2016","100","Ozone","Lancaster-Division Street","06-037-9033","AQS","16","100","29","71","45"
"03/18/2016","88","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","77","42","88","33"
"03/19/2016","101","Ozone","Santa Clarita","06-037-6012","AQS","8","101","46","98","27"
"03/20/2016","113","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","97","46","113","25"
"03/21/2016","83","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","44","30","83","29"
"03/22/2016","61","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","11","46","24","61","38"
"03/23/2016","57","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","17","44","18","57","48"
"03/24/2016","66","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","18","47","18","66","54"
"03/25/2016","58","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","15","58","33","58","42"
"03/26/2016","87","Ozone","Azusa","06-037-0002","AQS","9","87","28","78","30"
"03/27/2016","108","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","108","39","82","22"
"03/28/2016","64","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","7","45","27","64","33"
"03/29/2016","54","PM2.5","Reseda","06-037-1201","AQS","11","43","14","54","42"
"03/30/2016","58","PM2.5","Reseda","06-037-1201","AQS","9","45","18","58","36"
"03/31/2016","56","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","46","35","56","42"
"04/01/2016","68","PM2.5","Reseda","06-037-1201","AQS","10","48","30","68","37"
"04/02/2016","101","Ozone","Azusa","06-037-0002","AQS","10","101","32","74","37"
"04/03/2016","87","Ozone","Azusa","06-037-0002","AQS","9","87","19","67","35"
"04/04/2016","64","Ozone","Reseda","06-037-1201","AQS","10","64","22","62","46"
"04/05/2016","105","Ozone","Glendora","06-037-0016","AQS","10","105","27","66","47"
"04/06/2016","74","Ozone","Reseda","06-037-1201","AQS","14","74","52","68","55"
"04/07/2016","71","PM2.5","Reseda","06-037-1201","AQS","10","47","38","71","45"
"04/08/2016","71","PM2.5","Glendora","06-037-0016","AQS","8","38","37","71","31"
"04/09/2016","59","PM2.5","Reseda","06-037-1201","AQS","9","33","12","59","25"
"04/10/2016","56","PM2.5","Reseda","06-037-1201","AQS","9","41","15","56","26"
"04/11/2016","59","PM2.5","Reseda","06-037-1201","AQS","10","45","15","59","33"
"04/12/2016","59","PM2.5","Reseda","06-037-1201","AQS","11","51","23","59","29"
"04/13/2016","63","PM2.5","Reseda","06-037-1201","AQS","7","48","27","63","31"
"04/14/2016","71","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","71","44","67","34"
"04/15/2016","61","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","9","50","36","61","41"
"04/16/2016","62","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","18","61","21","62","44"
"04/17/2016","97","Ozone","Azusa","06-037-0002","AQS","17","97","19","60","40"
"04/18/2016","108","Ozone","Santa Clarita","06-037-6012","AQS","18","108","29","64","55"
"04/19/2016","115","Ozone","LAX Hastings","06-037-5005","AQS","18","115","23","68","60"
"04/20/2016","108","Ozone","Lancaster-Division Street","06-037-9033","AQS","15","108","19","68","64"
"04/21/2016","112","Ozone","Lancaster-Division Street","06-037-9033","AQS","11","112","31","54","47"
"04/22/2016","53","PM2.5","Reseda","06-037-1201","AQS","7","50","31","53","31"
"04/23/2016","67","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","67","23","52","30"
"04/24/2016","77","Ozone","Azusa","06-037-0002","AQS","7","77","28","59","25"
"04/25/2016","68","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","6","50","47","68","43"
"04/26/2016","64","Ozone","West Los Angeles","06-037-0113","AQS","8","64","30","59","38"
"04/27/2016","69","PM2.5","Reseda","06-037-1201","AQS","9","64","31","69","33"
"04/28/2016","59","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","6","50","28","59","30"
"04/29/2016","63","PM2.5","Reseda","06-037-1201","AQS","7","58","29","63","28"
"04/30/2016","60","PM2.5","Reseda","06-037-1201","AQS","6","51","23","60","19"
"05/01/2016","80","Ozone","Santa Clarita","06-037-6012","AQS","7","80","29","68","21"
"05/02/2016","70","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","67","39","70","39"
"05/03/2016","84","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","84","38","71","40"
"05/04/2016","77","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","77","39","71","48"
"05/05/2016","53","PM2.5","Glendora","06-037-0016","AQS","6","41","19","53","32"
"05/06/2016","47","PM2.5","Reseda","06-037-1201","AQS","8","44","11","47","29"
"05/07/2016","51","PM2.5","Glendora","06-037-0016","AQS","10","46","13","51","25"
"05/08/2016","45","PM2.5","Reseda","06-037-1201","AQS","7","44","13","45","24"
"05/09/2016","56","PM2.5","Glendora","06-037-0016","AQS","8","50","20","56","37"
"05/10/2016","77","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","77","25","63","33"
"05/11/2016","101","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","101","35","69","40"
"05/12/2016","105","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","105","71","72","34"
"05/13/2016","115","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","115","38","88","36"
"05/14/2016","79","PM2.5","Lancaster-Division Street","06-037-9033","AQS","6","77","29","79","15"
"05/15/2016","58","PM2.5","Reseda","06-037-1201","AQS","5","45","19","58","15"
"05/16/2016","64","PM2.5","Reseda","06-037-1201","AQS","5","49","25","64","27"
"05/17/2016","64","Ozone","Santa Clarita","06-037-6012","AQS","5","64","34","62","37"
"05/18/2016","67","PM2.5","Reseda","06-037-1201","AQS","6","58","36","67","44"
"05/19/2016","76","PM2.5","Reseda","06-037-1201","AQS","5","74","38","76","23"
"05/20/2016","59","PM2.5","Reseda","06-037-1201","AQS","5","54","34","59","22"
"05/21/2016","52","PM2.5","Glendora","06-037-0016","AQS","6","48","18","52","24"
"05/22/2016","53","PM2.5","Lancaster-Division Street","06-037-9033","AQS","6","48","19","53","21"
"05/23/2016","52","PM2.5","Reseda","06-037-1201","AQS","7","49","21","52","28"
"05/24/2016","55","PM2.5","Reseda","06-037-1201","AQS","6","44","23","55","28"
"05/25/2016","51","PM2.5","Reseda","06-037-1201","AQS","6","42","18","51","26"
"05/26/2016","58","PM2.5","Reseda","06-037-1201","AQS","7","46","22","58","33"
"05/27/2016","87","Ozone","Santa Clarita","06-037-6012","AQS","6","87","34","62","29"
"05/28/2016","108","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","108","38","77","23"
"05/29/2016","90","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","90","29","61","13"
"05/30/2016","101","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","101","26","61","15"
"05/31/2016","100","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","100","35","81","26"
"06/01/2016","100","Ozone","Santa Clarita","06-037-6012","AQS","6","100","40","84","34"
"06/02/2016","190","Ozone","Santa Clarita","06-037-6012","AQS","7","190","42","89","43"
"06/03/2016","166","Ozone","Santa Clarita","06-037-6012","AQS","7","166","47","103","46"
"06/04/2016","209","Ozone","Glendora","06-037-0016","AQS","8","209","38","93","36"
"06/05/2016","140","Ozone","Santa Clarita","06-037-6012","AQS","6","140","31","68","24"
"06/06/2016","108","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","108","30","71","25"
"06/07/2016","84","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","84","31","72","33"
"06/08/2016","164","Ozone","Santa Clarita","06-037-6012","AQS","5","164","38","78","30"
"06/09/2016","133","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","133","43","82","30"
"06/10/2016","105","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","105","38","74","20"
"06/11/2016","59","PM2.5","Lancaster-Division Street","06-037-9033","AQS","9","50","29","59","16"
"06/12/2016","53","PM2.5","Lancaster-Division Street","06-037-9033","AQS","5","49","17","53","14"
"06/13/2016","61","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","61","25","54","31"
"06/14/2016","97","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","97","37","93","26"
"06/15/2016","71","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","71","34","66","26"
"06/16/2016","97","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","97","36","77","35"
"06/17/2016","169","Ozone","Santa Clarita","06-037-6012","AQS","10","169","55","99","53"
"06/18/2016","119","Ozone","Azusa","06-037-0002","AQS","9","119","29","77","42"
"06/19/2016","143","Ozone","Glendora","06-037-0016","AQS","9","143","20","64","44"
"06/20/2016","126","Ozone","Glendora","06-037-0016","AQS","14","126","30","80","80"
"06/21/2016","126","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","126","49","82","30"
"06/22/2016","119","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","119","47","74","29"
"06/23/2016","151","Ozone","Santa Clarita","06-037-6012","AQS","6","151","48","86","30"
"06/24/2016","122","Ozone","Santa Clarita","06-037-6012","AQS","6","122","47","85","24"
"06/25/2016","187","Ozone","Santa Clarita","06-037-6012","AQS","6","187","46","91","21"
"06/26/2016","195","Ozone","Glendora","06-037-0016","AQS","7","195","44","83","25"
"06/27/2016","177","Ozone","Santa Clarita","06-037-6012","AQS","8","177","52","93","37"
"06/28/2016","133","Ozone","Glendora","06-037-0016","AQS","7","133","51","96","36"
"06/29/2016","210","Ozone","Santa Clarita","06-037-6012","AQS","7","210","52","82","36"
"06/30/2016","166","Ozone","Santa Clarita","06-037-6012","AQS","6","166","50","90","36"
"07/01/2016","105","Ozone","Santa Clarita","06-037-6012","AQS","5","105","48","90","21"
"07/02/2016","122","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","122","33","73","16"
"07/03/2016","84","Ozone","Glendora","06-037-0016","AQS","5","84","27","73","13"
"07/04/2016","90","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","90","42","82","16"
"07/05/2016","129","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","129","58","122","26"
"07/06/2016","136","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","136","35","73","27"
"07/07/2016","126","Ozone","Lancaster-Division Street","06-037-9033","AQS","3","126","38","77","25"
"07/08/2016","126","Ozone","Santa Clarita","06-037-6012","AQS","5","126","41","79","26"
"07/09/2016","133","Ozone","Glendora","06-037-0016","AQS","5","133","37","73","27"
"07/10/2016","87","Ozone","Azusa","06-037-0002","AQS","5","87","40","73","24"
"07/11/2016","108","Ozone","Lancaster-Division Street","06-037-9033","AQS","3","108","45","76","27"
"07/12/2016","133","Ozone","Santa Clarita","06-037-6012","AQS","3","133","47","84","28"
"07/13/2016","156","Ozone","Santa Clarita","06-037-6012","AQS","5","156","48","70","30"
"07/14/2016","156","Ozone","Glendora","06-037-0016","AQS","5","156","46","70","40"
"07/15/2016","126","Ozone","Santa Clarita","06-037-6012","AQS","5","126","44","78","29"
"07/16/2016","143","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","143","44","74","22"
"07/17/2016","133","Ozone","Lancaster-Division Street","06-037-9033","AQS","3","133","31","69","21"
"07/18/2016","115","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","115","33","71","34"
"07/19/2016","115","Ozone","Glendora","06-037-0016","AQS","6","115","36","64","40"
"07/20/2016","105","Ozone","Glendora","06-037-0016","AQS","8","105","31","71","49"
"07/21/2016","105","Ozone","Santa Clarita","06-037-6012","AQS","8","105","33","77","52"
"07/22/2016","169","Ozone","Glendora","06-037-0016","AQS","9","169","43","72","58"
"07/23/2016","226","PM2.5","Lebec","06-037-9034","AQS","9","182","60","226","44"
"07/24/2016","158","PM2.5","Lancaster-Division Street","06-037-9033","AQS","15","93","87","158","33"
"07/25/2016","134","PM2.5","Lancaster-Division Street","06-037-9033","AQS","17","90","65","134","30"
"07/26/2016","133","Ozone","Santa Clarita","06-037-6012","AQS","8","133","40","70","31"
"07/27/2016","112","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","112","42","69","36"
"07/28/2016","172","Ozone","Santa Clarita","06-037-6012","AQS","6","172","44","74","31"
"07/29/2016","206","Ozone","Santa Clarita","06-037-6012","AQS","7","206","55","79","40"
"07/30/2016","122","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","122","95","92","24"
"07/31/2016","101","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","101","52","69","17"
"08/01/2016","105","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","105","32","69","30"
"08/02/2016","119","Ozone","Santa Clarita","06-037-6012","AQS","5","119","34","66","30"
"08/03/2016","122","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","122","36","69","27"
"08/04/2016","147","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","147","37","77","28"
"08/05/2016","136","Ozone","Santa Clarita","06-037-6012","AQS","5","136","44","84","38"
"08/06/2016","140","Ozone","Santa Clarita","06-037-6012","AQS","5","140","35","74","21"
"08/07/2016","136","Ozone","Glendora","06-037-0016","AQS","5","136","34","77","16"
"08/08/2016","156","Ozone","Santa Clarita","06-037-6012","AQS","5","156","41","88","31"
"08/09/2016","129","Ozone","Santa Clarita","06-037-6012","AQS","5","129","37","84","27"
"08/10/2016","119","Ozone","Glendora","06-037-0016","AQS","5","119","41","77","30"
"08/11/2016","129","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","129","38","74","40"
"08/12/2016","77","Ozone","Glendora","06-037-0016","AQS","5","77","35","70","35"
"08/13/2016","136","Ozone","Glendora","06-037-0016","AQS","5","136","30","70","26"
"08/14/2016","172","Ozone","Glendora","06-037-0016","AQS","6","172","32","69","35"
"08/15/2016","112","Ozone","Pomona","06-037-1701","AQS","8","112","31","69","45"
"08/16/2016","97","Ozone","Santa Clarita","06-037-6012","AQS","8","97","55","67","50"
"08/17/2016","115","Ozone","Glendora","06-037-0016","AQS","9","115","31","72","53"
"08/18/2016","84","Ozone","Glendora","06-037-0016","AQS","9","84","40","70","41"
"08/19/2016","100","Ozone","Santa Clarita","06-037-6012","AQS","6","100","35","77","36"
"08/20/2016","75","PM2.5","Reseda","06-037-1201","AQS","6","51","30","75","25"
"08/21/2016","77","Ozone","Azusa","06-037-0002","AQS","6","77","31","73","26"
"08/22/2016","80","PM2.5","Reseda","06-037-1201","AQS","7","58","43","80","34"
"08/23/2016","122","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","122","41","78","42"
"08/24/2016","129","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","129","44","80","36"
"08/25/2016","140","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","140","44","83","30"
"08/26/2016","97","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","97","38","84","19"
"08/27/2016","108","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","108","38","83","24"
"08/28/2016","126","Ozone","Glendora","06-037-0016","AQS","6","126","35","80","22"
"08/29/2016","161","Ozone","Glendora","06-037-0016","AQS","9","161","47","86","45"
"08/30/2016","187","Ozone","Glendora","06-037-0016","AQS","8","187","51","86","42"
"08/31/2016","151","Ozone","Glendora","06-037-0016","AQS","7","151","51","83","40"
"09/01/2016","80","Ozone","Glendora","06-037-0016","AQS","9","80","51","76","35"
"09/02/2016","84","Ozone","Santa Clarita","06-037-6012","AQS","5","84","46","81","25"
"09/03/2016","87","Ozone","Lancaster-Division Street","06-037-9033","AQS","3","87","32","71","14"
"09/04/2016","68","PM2.5","Reseda","06-037-1201","AQS","3","49","28","68","17"
"09/05/2016","73","PM2.5","Reseda","06-037-1201","AQS","5","67","33","73","18"
"09/06/2016","93","Ozone","Santa Clarita","06-037-6012","AQS","7","93","44","74","34"
"09/07/2016","129","Ozone","Santa Clarita","06-037-6012","AQS","7","129","45","82","38"
"09/08/2016","97","Ozone","Santa Clarita","06-037-6012","AQS","5","97","38","83","33"
"09/09/2016","87","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","87","43","82","38"
"09/10/2016","108","Ozone","Glendora","06-037-0016","AQS","8","108","37","79","33"
"09/11/2016","72","PM2.5","Reseda","06-037-1201","AQS","6","64","30","72","28"
"09/12/2016","77","PM2.5","Reseda","06-037-1201","AQS","5","46","32","77","25"
"09/13/2016","60","PM2.5","Reseda","06-037-1201","AQS","5","43","20","60","36"
"09/14/2016","74","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","74","22","63","38"
"09/15/2016","84","Ozone","Santa Clarita","06-037-6012","AQS","11","84","36","69","38"
"09/16/2016","112","Ozone","Santa Clarita","06-037-6012","AQS","8","112","42","72","44"
"09/17/2016","126","Ozone","Santa Clarita","06-037-6012","AQS","8","126","40","77","38"
"09/18/2016","147","Ozone","Glendora","06-037-0016","AQS","11","147","27","78","44"
"09/19/2016","76","PM2.5","Reseda","06-037-1201","AQS","10","64","37","76","54"
"09/20/2016","71","Ozone","Lancaster-Division Street","06-037-9033","AQS","16","71","36","67","45"
"09/21/2016","84","Ozone","Lancaster-Division Street","06-037-9033","AQS","11","84","33","64","41"
"09/22/2016","77","PM10","Lancaster-Division Street","06-037-9033","AQS","5","44","77","69","31"
"09/23/2016","68","PM2.5","Reseda","06-037-1201","AQS","8","46","44","68","43"
"09/24/2016","80","Ozone","Glendora","06-037-0016","AQS","18","80","27","69","55"
"09/25/2016","112","Ozone","Glendora","06-037-0016","AQS","15","112","36","65","50"
"09/26/2016","64","Ozone","LAX Hastings","06-037-5005","AQS","16","64","24","60","62"
"09/27/2016","64","Ozone","Reseda","06-037-1201","AQS","14","64","52","63","56"
"09/28/2016","77","Ozone","Santa Clarita","06-037-6012","AQS","9","77","34","66","43"
"09/29/2016","97","Ozone","Reseda","06-037-1201","AQS","13","97","28","66","62"
"09/30/2016","71","Ozone","Reseda","06-037-1201","AQS","10","71","26","68","52"
"10/01/2016","70","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","10","51","31","70","34"
"10/02/2016","74","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","74","30","72","26"
"10/03/2016","66","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","10","47","48","66","42"
"10/04/2016","65","PM2.5","Reseda","06-037-1201","AQS","9","54","31","65","34"
"10/05/2016","64","PM2.5","Reseda","06-037-1201","AQS","9","61","42","64","43"
"10/06/2016","80","Ozone","Glendora","06-037-0016","AQS","14","80","35","67","58"
"10/07/2016","78","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","20","77","27","78","72"
"10/08/2016","105","Ozone","Santa Clarita","06-037-6012","AQS","20","105","22","74","67"
"10/09/2016","108","Ozone","Glendora","06-037-0016","AQS","19","108","29","62","43"
"10/10/2016","63","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","15","46","26","62","63"
"10/11/2016","69","PM2.5","Reseda","06-037-1201","AQS","8","44","32","69","40"
"10/12/2016","76","PM2.5","Reseda","06-037-1201","AQS","7","45","37","76","41"
"10/13/2016","79","PM2.5","Reseda","06-037-1201","AQS","11","74","42","79","45"
"10/14/2016","84","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","77","50","84","45"
"10/15/2016","71","PM2.5","Reseda","06-037-1201","AQS","6","43","31","71","25"
"10/16/2016","55","PM2.5","Reseda","06-037-1201","AQS","5","36","53","55","16"
"10/17/2016","56","PM2.5","Reseda","06-037-1201","AQS","5","42","16","56","41"
"10/18/2016","62","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","10","45","31","58","62"
"10/19/2016","81","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","22","47","27","71","81"
"10/20/2016","71","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","25","51","21","59","71"
"10/21/2016","70","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","23","64","41","66","70"
"10/22/2016","77","Ozone","Lancaster-Division Street","06-037-9033","AQS","22","77","26","66","48"
"10/23/2016","67","PM2.5","Reseda","06-037-1201","AQS","13","40","20","67","31"
