"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"03/17/2014","67","PM2.5","Burbank","06-037-1002","AQS","13","67","38","67","45"
"03/18/2014","70","PM2.5","Burbank","06-037-1002","AQS","6","49","53","70","33"
"03/19/2014","74","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","50","33","74","42"
"03/20/2014","75","PM2.5","Long Beach (South)","06-037-4004","AQS","10","58","39","75","44"
"03/21/2014","74","PM2.5","Burbank","06-037-1002","AQS","7","64","39","74","35"
"03/22/2014","74","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","74","32","67","29"
"03/23/2014","71","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","64","39","71","32"
"03/24/2014","88","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","61","48","88","35"
"03/25/2014","82","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","64","44","82","36"
"03/26/2014","48","PM2.5","Long Beach (South)","06-037-4004","AQS","6","43","20","48","23"
"03/27/2014","57","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","44","22","57","33"
"03/28/2014","68","PM2.5","Burbank","06-037-1002","AQS","7","47","31","68","36"
"03/29/2014","67","PM2.5","Burbank","06-037-1002","AQS","14","64","32","67","39"
"03/30/2014","48","Ozone","Pomona","06-037-1701","AQS","5","48","19","46","25"
"03/31/2014","54","PM2.5","Burbank","06-037-1002","AQS","8","46","53","54","31"
"04/01/2014","47","Ozone","LAX Hastings","06-037-5005","AQS","5","47","16","42","26"
"04/02/2014","48","PM2.5","Burbank","06-037-1002","AQS","6","46","13","48","34"
"04/03/2014","56","PM2.5","Burbank","06-037-1002","AQS","10","47","20","56","38"
"04/04/2014","56","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","46","19","56","34"
"04/05/2014","58","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","46","25","58","34"
"04/06/2014","64","Ozone","Glendora","06-037-0016","AQS","9","64","19","62","50"
"04/07/2014","67","Ozone","Santa Clarita","06-037-6012","AQS","14","67","20","62","53"
"04/08/2014","101","Ozone","Pomona","06-037-1701","AQS","16","101","22","70","67"
"04/09/2014","80","Ozone","Pomona","06-037-1701","AQS","14","80","22","69","62"
"04/10/2014","83","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","49","27","83","72"
"04/11/2014","80","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","50","53","80","51"
"04/12/2014","73","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","51","33","73","37"
"04/13/2014","69","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","61","31","69","22"
"04/14/2014","74","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","74","35","74","50"
"04/15/2014","84","Ozone","Santa Clarita","06-037-6012","AQS","9","84","44","83","49"
"04/16/2014","91","PM2.5","Burbank","06-037-1002","AQS","6","77","51","91","24"
"04/17/2014","101","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","101","51","86","26"
"04/18/2014","71","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","71","36","69","28"
"04/19/2014","75","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","74","37","75","32"
"04/20/2014","119","Ozone","Glendora","06-037-0016","AQS","8","119","39","79","27"
"04/21/2014","108","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","108","42","89","34"
"04/22/2014","74","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","71","40","74","35"
"04/23/2014","67","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","67","42","67","49"
"04/24/2014","100","Ozone","Pomona","06-037-1701","AQS","9","100","38","70","41"
"04/25/2014","69","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","58","30","69","37"
"04/26/2014","52","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","49","15","52","25"
"04/27/2014","67","Ozone","Pomona","06-037-1701","AQS","6","67","25","62","26"
"04/28/2014","80","Ozone","Pomona","06-037-1701","AQS","7","80","28","64","50"
"04/29/2014","93","Ozone","LAX Hastings","06-037-5005","AQS","11","93","56","67","62"
"04/30/2014","126","Ozone","Compton","06-037-1302","AQS","19","126","35","84","74"
"05/01/2014","108","Ozone","Pomona","06-037-1701","AQS","16","108","32","64","64"
"05/02/2014","150","Ozone","West Los Angeles","06-037-0113","AQS","13","150","23","67","81"
"05/03/2014","159","Ozone","Glendora","06-037-0016","AQS","8","159","26","73","55"
"05/04/2014","122","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","122","32","68","44"
"05/05/2014","74","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","74","42","64","24"
"05/06/2014","58","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","44","26","58","21"
"05/07/2014","65","PM2.5","Burbank","06-037-1002","AQS","6","46","33","65","34"
"05/08/2014","69","PM2.5","Burbank","06-037-1002","AQS","5","64","41","69","31"
"05/09/2014","71","Ozone","Santa Clarita","06-037-6012","AQS","7","71","40","70","35"
"05/10/2014","71","Ozone","Santa Clarita","06-037-6012","AQS","5","71","44","70","28"
"05/11/2014","63","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","58","61","63","34"
"05/12/2014","74","Ozone","LAX Hastings","06-037-5005","AQS","13","74","25","54","53"
"05/13/2014","97","Ozone","LAX Hastings","06-037-5005","AQS","11","97","20","57","58"
"05/14/2014","105","Ozone","Pasadena","06-037-2005","AQS","11","105","20","59","63"
"05/15/2014","119","Ozone","LAX Hastings","06-037-5005","AQS","13","119","18","57","64"
"05/16/2014","177","Ozone","Glendora","06-037-0016","AQS","11","177","40","79","61"
"05/17/2014","177","Ozone","Santa Clarita","06-037-6012","AQS","9","177","53","92","42"
"05/18/2014","97","Ozone","Santa Clarita","06-037-6012","AQS","6","97","44","84","17"
"05/19/2014","76","PM2.5","Reseda","06-037-1201","AQS","6","67","39","76","18"
"05/20/2014","65","PM2.5","Reseda","06-037-1201","AQS","5","43","24","65","18"
"05/21/2014","68","PM2.5","Reseda","06-037-1201","AQS","5","45","26","68","25"
"05/22/2014","70","PM2.5","Reseda","06-037-1201","AQS","8","46","30","70","27"
"05/23/2014","145","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","74","34","145","23"
"05/24/2014","82","PM2.5","Reseda","06-037-1201","AQS","8","67","30","82","23"
"05/25/2014","122","Ozone","Santa Clarita","06-037-6012","AQS","8","122","33","78","16"
"05/26/2014","156","Ozone","Glendora","06-037-0016","AQS","9","156","39","82","20"
"05/27/2014","154","Ozone","Santa Clarita","06-037-6012","AQS","9","154","46","90","25"
"05/28/2014","119","Ozone","Santa Clarita","06-037-6012","AQS","8","119","39","92","23"
"05/29/2014","112","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","112","43","81","24"
"05/30/2014","136","Ozone","Pomona","06-037-1701","AQS","9","136","42","93","45"
"05/31/2014","136","Ozone","Santa Clarita","06-037-6012","AQS","10","136","40","87","35"
"06/01/2014","151","Ozone","Glendora","06-037-0016","AQS","9","151","38","82","32"
"06/02/2014","97","Ozone","Santa Clarita","06-037-6012","AQS","8","97","43","80","34"
"06/03/2014","105","Ozone","Santa Clarita","06-037-6012","AQS","9","105","33","72","37"
"06/04/2014","119","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","119","54","71","44"
"06/05/2014","143","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","143","45","86","30"
"06/06/2014","126","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","126","48","84","29"
"06/07/2014","122","Ozone","Santa Clarita","06-037-6012","AQS","8","122","49","91","20"
"06/08/2014","195","Ozone","Santa Clarita","06-037-6012","AQS","9","195","50","90","21"
"06/09/2014","177","Ozone","Santa Clarita","06-037-6012","AQS","8","177","54","95","27"
"06/10/2014","119","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","119","44","87","25"
"06/11/2014","93","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","93","38","73","23"
"06/12/2014","101","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","101","41","76","23"
"06/13/2014","97","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","97","21","78","23"
"06/14/2014","122","Ozone","Glendora","06-037-0016","AQS","9","122","23","85","21"
"06/15/2014","97","Ozone","Glendora","06-037-0016","AQS","8","97","32","81","18"
"06/16/2014","78","PM2.5","Reseda","06-037-1201","AQS","8","64","49","78","21"
"06/17/2014","70","PM2.5","Reseda","06-037-1201","AQS","9","49","24","70","27"
"06/18/2014","74","PM2.5","Reseda","06-037-1201","AQS","10","74","37","74","26"
"06/19/2014","108","Ozone","Santa Clarita","06-037-6012","AQS","15","108","46","80","37"
"06/20/2014","126","Ozone","Santa Clarita","06-037-6012","AQS","9","126","52","86","47"
"06/21/2014","143","Ozone","Santa Clarita","06-037-6012","AQS","9","143","44","82","29"
"06/22/2014","105","Ozone","Santa Clarita","06-037-6012","AQS","8","105","38","85","19"
"06/23/2014","115","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","115","49","86","25"
"06/24/2014","129","Ozone","Santa Clarita","06-037-6012","AQS","9","129","53","90","23"
"06/25/2014","126","Ozone","Santa Clarita","06-037-6012","AQS","8","126","51","90","25"
"06/26/2014","82","PM2.5","Burbank","06-037-1002","AQS","9","80","47","82","25"
"06/27/2014","93","Ozone","Santa Clarita","06-037-6012","AQS","9","93","44","74","17"
"06/28/2014","115","Ozone","Santa Clarita","06-037-6012","AQS","9","115","42","81","20"
"06/29/2014","151","Ozone","Santa Clarita","06-037-6012","AQS","9","151","40","87","17"
"06/30/2014","136","Ozone","Santa Clarita","06-037-6012","AQS","9","136","48","86","22"
"07/01/2014","133","Ozone","Santa Clarita","06-037-6012","AQS","8","133","47","79","24"
"07/02/2014","151","Ozone","Santa Clarita","06-037-6012","AQS","8","151","46","82","29"
"07/03/2014","177","Ozone","Glendora","06-037-0016","AQS","10","177","51","96","36"
"07/04/2014","126","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","105","51","126","32"
"07/05/2014","152","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","100","62","152","24"
"07/06/2014","80","Ozone","Pomona","06-037-1701","AQS","8","80","44","77","21"
"07/07/2014","122","Ozone","Santa Clarita","06-037-6012","AQS","8","122","37","71","25"
"07/08/2014","119","Ozone","Glendora","06-037-0016","AQS","8","119","50","77","26"
"07/09/2014","119","Ozone","Pomona","06-037-1701","AQS","8","119","45","81","23"
"07/10/2014","100","Ozone","Glendora","06-037-0016","AQS","8","100","60","76","21"
"07/11/2014","70","PM2.5","Reseda","06-037-1201","AQS","7","61","31","70","23"
"07/12/2014","143","Ozone","Santa Clarita","06-037-6012","AQS","6","143","32","72","24"
"07/13/2014","172","Ozone","Santa Clarita","06-037-6012","AQS","7","172","40","71","25"
"07/14/2014","77","PM2.5","Reseda","06-037-1201","AQS","6","50","48","77","24"
"07/15/2014","80","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","80","41","73","22"
"07/16/2014","70","PM2.5","Reseda","06-037-1201","AQS","6","64","42","70","16"
"07/17/2014","63","PM2.5","Reseda","06-037-1201","AQS","6","47","30","63","16"
"07/18/2014","67","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","67","27","63","21"
"07/19/2014","66","PM2.5","Reseda","06-037-1201","AQS","6","43","31","66","20"
"07/20/2014","77","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","77","33","67","21"
"07/21/2014","67","Ozone","Santa Clarita","06-037-6012","AQS","6","67","53","63","21"
"07/22/2014","62","PM2.5","Reseda","06-037-1201","AQS","6","54","55","62","26"
"07/23/2014","93","Ozone","Pomona","06-037-1701","AQS","8","93","40","61","40"
"07/24/2014","147","Ozone","Pomona","06-037-1701","AQS","10","147","40","68","47"
"07/25/2014","126","Ozone","Santa Clarita","06-037-6012","AQS","7","126","49","78","30"
"07/26/2014","115","Ozone","Glendora","06-037-0016","AQS","7","115","48","82","29"
"07/27/2014","126","Ozone","Pomona","06-037-1701","AQS","6","126","38","73","27"
"07/28/2014","90","Ozone","Reseda","06-037-1201","AQS","6","90","59","70","34"
"07/29/2014","143","Ozone","Santa Clarita","06-037-6012","AQS","8","143","41","76","41"
"07/30/2014","179","Ozone","Santa Clarita","06-037-6012","AQS","8","179","51","74","38"
"07/31/2014","205","Ozone","Santa Clarita","06-037-6012","AQS","13","205","53","75","34"
"08/01/2014","172","Ozone","Santa Clarita","06-037-6012","AQS","7","172","53","77","35"
"08/02/2014","101","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","101","51","85","33"
"08/03/2014","108","Ozone","Glendora","06-037-0016","AQS","9","108","29","78","34"
"08/04/2014","84","Ozone","Glendora","06-037-0016","AQS","7","84","34","70","30"
"08/05/2014","89","PM10","Lancaster-Division Street","06-037-9033","AQS","6","61","89","62","31"
"08/06/2014","77","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","77","31","66","21"
"08/07/2014","112","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","112","59","69","22"
"08/08/2014","154","Ozone","Santa Clarita","06-037-6012","AQS","6","154","45","77","27"
"08/09/2014","166","Ozone","Santa Clarita","06-037-6012","AQS","7","166","48","85","18"
"08/10/2014","154","Ozone","Glendora","06-037-0016","AQS","7","154","39","79","28"
"08/11/2014","93","Ozone","Santa Clarita","06-037-6012","AQS","7","93","55","70","39"
"08/12/2014","90","Ozone","Santa Clarita","06-037-6012","AQS","6","90","45","67","29"
"08/13/2014","67","PM2.5","Reseda","06-037-1201","AQS","6","51","41","67","25"
"08/14/2014","73","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","58","34","73","30"
"08/15/2014","67","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","48","59","67","41"
"08/16/2014","67","Ozone","Pomona","06-037-1701","AQS","9","67","25","64","36"
"08/17/2014","126","Ozone","Glendora","06-037-0016","AQS","8","126","29","66","28"
"08/18/2014","112","Ozone","Santa Clarita","06-037-6012","AQS","8","112","55","72","38"
"08/19/2014","70","PM2.5","Reseda","06-037-1201","AQS","7","61","35","70","17"
"08/20/2014","71","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","71","33","70","21"
"08/21/2014","67","PM2.5","Reseda","06-037-1201","AQS","6","58","51","67","28"
"08/22/2014","64","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","49","37","64","29"
"08/23/2014","87","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","87","29","66","22"
"08/24/2014","97","Ozone","Glendora","06-037-0016","AQS","5","97","24","64","18"
"08/25/2014","64","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","61","31","64","32"
"08/26/2014","77","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","77","33","74","39"
"08/27/2014","87","Ozone","Reseda","06-037-1201","AQS","10","87","62","69","42"
"08/28/2014","80","Ozone","Pomona","06-037-1701","AQS","10","80","35","66","47"
"08/29/2014","161","Ozone","Santa Clarita","06-037-6012","AQS","9","161","44","76","50"
"08/30/2014","203","Ozone","Santa Clarita","06-037-6012","AQS","8","203","43","75","37"
"08/31/2014","161","Ozone","Santa Clarita","06-037-6012","AQS","8","161","38","78","31"
"09/01/2014","129","Ozone","Glendora","06-037-0016","AQS","5","129","38","78","16"
"09/02/2014","119","Ozone","Santa Clarita","06-037-6012","AQS","5","119","53","74","48"
"09/03/2014","112","Ozone","Santa Clarita","06-037-6012","AQS","6","112","44","74","27"
"09/04/2014","90","Ozone","Pomona","06-037-1701","AQS","6","90","41","74","24"
"09/05/2014","119","Ozone","Pomona","06-037-1701","AQS","6","119","45","77","38"
"09/06/2014","156","Ozone","Pomona","06-037-1701","AQS","8","156","44","82","36"
"09/07/2014","143","Ozone","Glendora","06-037-0016","AQS","9","143","31","77","36"
"09/08/2014","75","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","48","55","75","37"
"09/09/2014","69","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","50","28","69","35"
"09/10/2014","100","Ozone","Reseda","06-037-1201","AQS","11","100","34","71","46"
"09/11/2014","122","Ozone","Santa Clarita","06-037-6012","AQS","10","122","35","72","50"
"09/12/2014","126","Ozone","Pomona","06-037-1701","AQS","11","126","40","80","51"
"09/13/2014","172","Ozone","Glendora","06-037-0016","AQS","10","172","38","82","46"
"09/14/2014","164","Ozone","Glendora","06-037-0016","AQS","10","164","52","78","44"
"09/15/2014","112","Ozone","Glendora","06-037-0016","AQS","11","112","39","86","65"
"09/16/2014","187","Ozone","Glendora","06-037-0016","AQS","9","187","42","76","57"
"09/17/2014","101","Ozone","Lancaster-Division Street","06-037-9033","AQS","13","101","32","73","49"
"09/18/2014","66","PM2.5","Reseda","06-037-1201","AQS","5","39","27","66","23"
"09/19/2014","69","PM2.5","Reseda","06-037-1201","AQS","6","51","24","69","23"
"09/20/2014","74","PM2.5","Reseda","06-037-1201","AQS","6","61","31","74","24"
"09/21/2014","74","Ozone","Santa Clarita","06-037-6012","AQS","6","74","25","67","20"
"09/22/2014","77","Ozone","Santa Clarita","06-037-6012","AQS","9","77","32","69","36"
"09/23/2014","97","Ozone","Glendora","06-037-0016","AQS","10","97","33","73","46"
"09/24/2014","67","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","54","31","67","52"
"09/25/2014","64","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","38","45","64","60"
"09/26/2014","61","PM2.5","Reseda","06-037-1201","AQS","7","48","51","61","25"
"09/27/2014","67","PM2.5","Reseda","06-037-1201","AQS","6","50","24","67","24"
"09/28/2014","69","PM2.5","Reseda","06-037-1201","AQS","5","50","22","69","25"
"09/29/2014","65","PM2.5","Reseda","06-037-1201","AQS","8","61","30","65","34"
"09/30/2014","90","Ozone","Reseda","06-037-1201","AQS","11","90","26","70","40"
"10/01/2014","87","Ozone","Reseda","06-037-1201","AQS","10","87","35","75","43"
"10/02/2014","71","Ozone","Glendora","06-037-0016","AQS","10","71","42","62","52"
"10/03/2014","101","Ozone","Glendora","06-037-0016","AQS","17","101","20","61","65"
"10/04/2014","112","Ozone","Pomona","06-037-1701","AQS","19","112","24","67","72"
"10/05/2014","190","Ozone","Glendora","06-037-0016","AQS","13","190","23","70","45"
"10/06/2014","143","Ozone","Reseda","06-037-1201","AQS","15","143","31","72","58"
"10/07/2014","129","Ozone","Santa Clarita","06-037-6012","AQS","15","129","31","71","53"
"10/08/2014","126","Ozone","Santa Clarita","06-037-6012","AQS","13","126","56","72","48"
"10/09/2014","75","PM2.5","Reseda","06-037-1201","AQS","7","71","37","75","26"
"10/10/2014","105","Ozone","Santa Clarita","06-037-6012","AQS","7","105","43","85","29"
"10/11/2014","112","Ozone","Pomona","06-037-1701","AQS","8","112","44","86","35"
"10/12/2014","147","Ozone","Santa Clarita","06-037-6012","AQS","9","147","44","96","29"
"10/13/2014","93","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","71","45","93","47"
"10/14/2014","86","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","74","51","86","30"
"10/15/2014","64","PM2.5","Reseda","06-037-1201","AQS","7","42","26","64","27"
"10/16/2014","74","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","74","35","68","30"
"10/17/2014","90","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","90","36","69","33"
"10/18/2014","93","Ozone","Santa Clarita","06-037-6012","AQS","9","93","38","67","36"
"10/19/2014","80","Ozone","Glendora","06-037-0016","AQS","13","80","34","69","29"
"10/20/2014","76","PM2.5","Reseda","06-037-1201","AQS","9","61","44","76","30"
"10/21/2014","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","49","43","77","42"
"10/22/2014","77","Ozone","Pomona","06-037-1701","AQS","15","77","40","71","54"
"10/23/2014","100","Ozone","Reseda","06-037-1201","AQS","23","100","37","86","70"
"10/24/2014","84","Ozone","Lancaster-Division Street","06-037-9033","AQS","26","84","34","83","77"
"10/25/2014","64","PM2.5","Reseda","06-037-1201","AQS","14","50","27","64","49"
"10/26/2014","60","PM2.5","Reseda","06-037-1201","AQS","11","47","31","60","37"
"10/27/2014","67","PM2.5","Reseda","06-037-1201","AQS","11","51","36","67","41"
"10/28/2014","69","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","61","40","69","44"
"10/29/2014","84","Ozone","Reseda","06-037-1201","AQS","20","84","30","65","60"
"10/30/2014","71","Ozone","Lancaster-Division Street","06-037-9033","AQS","16","71","41","69","53"
"10/31/2014","70","PM2.5","Reseda","06-037-1201","AQS","10","39","28","70","33"
