"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"02/02/2020","72","PM2.5","Compton","06-037-1302","AQS","27","43","32","72","37"
"02/03/2020","54","PM10","Long Beach (Hudson)","06-037-4006","AQS","6","45","54","34","43"
"02/04/2020","49","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","11","41","19","42","49"
"02/05/2020","57","PM2.5","Long Beach (South)","06-037-4004","AQS","16","32","26","57","49"
"02/06/2020","66","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","17","41","30","66","47"
"02/07/2020","79","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","22","43","31","79","54"
"02/08/2020","85","PM2.5","Compton","06-037-1302","AQS","16","67","32","85","41"
"02/09/2020","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","42","44","61","28"
"02/10/2020","53","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","10","41","31","53","44"
"02/11/2020","54","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","11","44","19","54","42"
"02/12/2020","58","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","11","43","24","58","40"
"02/13/2020","67","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","13","45","32","67","41"
"02/14/2020","70","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","16","49","32","70","46"
"02/15/2020","77","PM2.5","Compton","06-037-1302","AQS","17","61","34","77","39"
"02/16/2020","77","PM2.5","Compton","06-037-1302","AQS","11","77","28","77","39"
"02/17/2020","75","PM2.5","Compton","06-037-1302","AQS","14","71","31","75","42"
"02/18/2020","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","14","45","33","77","42"
"02/19/2020","85","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","49","38","85","40"
"02/20/2020","81","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","13","47","22","81","53"
"02/21/2020","73","PM2.5","Long Beach (South)","06-037-4004","AQS","16","58","35","73","47"
"02/22/2020","46","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","5","41","12","46","19"
"02/23/2020","59","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","7","47","18","59","25"
"02/24/2020","66","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","14","44","27","66","36"
"02/25/2020","66","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","16","46","17","66","66"
"02/26/2020","57","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","17","43","17","57","52"
"02/27/2020","62","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","14","43","49","62","53"
"02/28/2020","74","NO2","West Los Angeles","06-037-0113","AQS","15","45","23","55","74"
"02/29/2020","56","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","8","50","19","56","34"
"03/01/2020","55","PM2.5","Glendora","06-037-0016","AQS","5","46","15","55","13"
"03/02/2020","46","PM2.5","Long Beach (South)","06-037-4004","AQS","7","44","18","46","40"
"03/03/2020","51","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","9","44","14","51","39"
"03/04/2020","63","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","44","32","63","34"
"03/05/2020","75","PM2.5","Long Beach (South)","06-037-4004","AQS","7","58","31","75","48"
"03/06/2020","71","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","58","34","71","39"
"03/07/2020","48","PM2.5","Glendora","06-037-0016","AQS","5","41","15","48","12"
"03/08/2020","42","Ozone","Pasadena","06-037-2005","AQS","6","42","4","36","26"
"03/09/2020","47","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","8","37","12","47","45"
"03/10/2020","31","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","3","28","7","31","22"
"03/11/2020","41","Ozone","Reseda","06-037-1201","AQS","6","41","7","34","33"
"03/12/2020","53","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","10","31","6","53","42"
"03/13/2020","47","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","6","37","5","47","41"
"03/14/2020","45","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","6","41","6","45","25"
"03/15/2020","43","Ozone","Pasadena","06-037-2005","AQS","5","43","6","41","26"
"03/16/2020","48","PM2.5","Glendora","06-037-0016","AQS","7","38","16","48","39"
"03/17/2020","51","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","8","42","2","51","46"
"03/18/2020","55","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","8","44","10","55","48"
"03/19/2020","44","Ozone","Reseda","06-037-1201","AQS","7","44","4","40","39"
"03/20/2020","43","Ozone","Pasadena","06-037-2005","AQS","6","43","6","33","32"
"03/21/2020","47","Ozone","Reseda","06-037-1201","AQS","6","47","4","42","26"
"03/22/2020","43","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","9","43","6","43","21"
"03/23/2020","45","Ozone","Pasadena","06-037-2005","AQS","5","45","2","29","40"
"03/24/2020","43","Ozone","Pasadena","06-037-2005","AQS","7","43","4","36","28"
"03/25/2020","44","Ozone","Pasadena","06-037-2005","AQS","5","44","9","31","43"
"03/26/2020","45","Ozone","Pasadena","06-037-2005","AQS","5","45","7","33","42"
"03/27/2020","48","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","6","47","9","48","48"
"03/28/2020","53","PM2.5","Reseda","06-037-1201","AQS","6","51","13","53","25"
"03/29/2020","55","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","6","51","16","55","24"
"03/30/2020","54","Ozone","Pasadena","06-037-2005","AQS","6","54","20","52","36"
"03/31/2020","74","Ozone","Pasadena","06-037-2005","AQS","11","74","19","58","46"
"04/01/2020","67","Ozone","Glendora","06-037-0016","AQS","6","67","22","61","31"
"04/02/2020","56","PM2.5","Glendora","06-037-0016","AQS","3","49","19","56","19"
"04/03/2020","58","PM2.5","Glendora","06-037-0016","AQS","5","54","24","58","26"
"04/04/2020","58","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","5","50","20","58","26"
"04/05/2020","43","PM2.5","Glendora","06-037-0016","AQS","3","37","9","43","8"
"04/06/2020","41","Ozone","Reseda","06-037-1201","AQS","5","41","2","29","36"
"04/07/2020","40","Ozone","Reseda","06-037-1201","AQS","5","40","5","34","38"
"04/08/2020","51","NO2","Long Beach-Route 710 Near Road","06-037-4008","AQS","5","43","5","34","51"
"04/09/2020","35","Ozone","Reseda","06-037-1201","AQS","5","35","3","32","16"
"04/10/2020","42","Ozone","Pasadena","06-037-2005","AQS","5","42","4","34","36"
"04/11/2020","52","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","6","49","9","52","28"
"04/12/2020","52","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","3","39","6","52","9"
"04/13/2020","41","PM2.5","Glendora","06-037-0016","AQS","3","38","7","41","35"
"04/14/2020","55","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","7","51","12","55","43"
"04/15/2020","74","Ozone","Pasadena","06-037-2005","AQS","9","74","15","57","50"
"04/16/2020","71","Ozone","Pasadena","06-037-2005","AQS","6","71","15","59","36"
"04/17/2020","50","PM2.5","Glendora","06-037-0016","AQS","5","43","13","50","25"
"04/18/2020","50","PM2.5","Glendora","06-037-0016","AQS","3","40","8","50","10"
"04/19/2020","52","PM2.5","Glendora","06-037-0016","AQS","3","44","12","52","10"
"04/20/2020","53","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","3","42","16","53","42"
"04/21/2020","55","PM2.5","Glendora","06-037-0016","AQS","5","47","21","55","28"
"04/22/2020","100","Ozone","Glendora","06-037-0016","AQS","7","100","21","59","45"
"04/23/2020","140","Ozone","Glendora","06-037-0016","AQS","6","140","21","62","37"
"04/24/2020","143","Ozone","Pomona","06-037-1701","AQS","7","143","20","62","61"
"04/25/2020","182","Ozone","Pasadena","06-037-2005","AQS","6","182","20","62","28"
"04/26/2020","166","Ozone","Pasadena","06-037-2005","AQS","7","166","18","65","28"
"04/27/2020","108","Ozone","Santa Clarita","06-037-6012","AQS","6","108","24","67","30"
"04/28/2020","185","Ozone","Santa Clarita","06-037-6012","AQS","7","185","31","69","30"
"04/29/2020","147","Ozone","Santa Clarita","06-037-6012","AQS","5","147","33","72","28"
"04/30/2020","143","Ozone","Glendora","06-037-0016","AQS","5","143","35","73","40"
"05/01/2020","97","Ozone","Glendora","06-037-0016","AQS","5","97","30","68","29"
"05/02/2020","90","Ozone","Glendora","06-037-0016","AQS","5","90","27","62","19"
"05/03/2020","61","Ozone","Glendora","06-037-0016","AQS","5","61","23","59","16"
"05/04/2020","115","Ozone","Glendora","06-037-0016","AQS","5","115","27","63","39"
"05/05/2020","159","Ozone","Pomona","06-037-1701","AQS","7","159","34","62","56"
"05/06/2020","206","Ozone","Glendora","06-037-0016","AQS","8","206","26","63","47"
"05/07/2020","203","Ozone","Pasadena","06-037-2005","AQS","8","203","35","65","43"
"05/08/2020","185","Ozone","Santa Clarita","06-037-6012","AQS","7","185","34","75","38"
"05/09/2020","143","Ozone","Santa Clarita","06-037-6012","AQS","6","143","34","76","23"
"05/10/2020","97","Ozone","Pasadena","06-037-2005","AQS","6","97","28","70","13"
"05/11/2020","80","Ozone","Glendora","06-037-0016","AQS","5","80","22","61","39"
"05/12/2020","51","PM2.5","Glendora","06-037-0016","AQS","6","39","18","51","25"
"05/13/2020","49","Ozone","Pasadena","06-037-2005","AQS","5","49","19","45","26"
"05/14/2020","54","PM2.5","Long Beach (South)","06-037-4004","AQS","5","48","28","54","25"
"05/15/2020","87","Ozone","Glendora","06-037-0016","AQS","3","87","23","57","21"
"05/16/2020","140","Ozone","Glendora","06-037-0016","AQS","5","140","29","63","26"
"05/17/2020","77","Ozone","Pasadena","06-037-2005","AQS","5","77","22","59","17"
"05/18/2020","44","PM2.5","Glendora","06-037-0016","AQS","2","39","7","44","26"
"05/19/2020","45","Ozone","Pomona","06-037-1701","AQS","2","45","11","42","32"
"05/20/2020","54","Ozone","Pomona","06-037-1701","AQS","3","54","15","52","32"
"05/21/2020","97","Ozone","Pasadena","06-037-2005","AQS","7","97","19","57","39"
"05/22/2020","70","PM2.5","Reseda","06-037-1201","AQS","3","64","24","70","25"
"05/23/2020","73","PM2.5","Reseda","06-037-1201","AQS","3","71","24","73","17"
"05/24/2020","108","Ozone","Glendora","06-037-0016","AQS","5","108","28","74","19"
"05/25/2020","140","Ozone","Glendora","06-037-0016","AQS","5","140","31","77","21"
"05/26/2020","147","Ozone","Glendora","06-037-0016","AQS","7","147","36","79","38"
"05/27/2020","136","Ozone","Reseda","06-037-1201","AQS","5","136","35","69","28"
"05/28/2020","161","Ozone","Santa Clarita","06-037-6012","AQS","5","161","31","67","26"
"05/29/2020","64","Ozone","Lancaster-Division Street","06-037-9033","AQS","3","64","28","59","18"
"05/30/2020","61","PM2.5","Pico Rivera #2","06-037-1602","AQS","2","42","13","61","15"
"05/31/2020","56","PM2.5","Reseda","06-037-1201","AQS","3","54","12","56","19"
"06/01/2020","71","Ozone","Pomona","06-037-1701","AQS","6","71","32","57","38"
"06/02/2020","122","Ozone","Santa Clarita","06-037-6012","AQS","5","122","31","63","28"
"06/03/2020","129","Ozone","Glendora","06-037-0016","AQS","6","129","29","65","38"
"06/04/2020","108","Ozone","Santa Clarita","06-037-6012","AQS","3","108","39","66","19"
"06/05/2020","56","PM2.5","Reseda","06-037-1201","AQS","2","35","31","56","17"
"06/06/2020","51","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","2","38","19","51","13"
"06/07/2020","54","PM2.5","Glendora","06-037-0016","AQS","3","48","32","54","18"
"06/08/2020","74","Ozone","Pasadena","06-037-2005","AQS","6","74","19","48","43"
"06/09/2020","80","Ozone","Glendora","06-037-0016","AQS","8","80","25","52","55"
"06/10/2020","143","Ozone","Glendora","06-037-0016","AQS","13","143","29","62","56"
"06/11/2020","161","Ozone","Glendora","06-037-0016","AQS","7","161","35","60","41"
"06/12/2020","77","Ozone","Glendora","06-037-0016","AQS","3","77","27","60","22"
"06/13/2020","61","Ozone","Glendora","06-037-0016","AQS","3","61","25","57","17"
"06/14/2020","77","Ozone","Santa Clarita","06-037-6012","AQS","3","77","20","57","21"
"06/15/2020","112","Ozone","Santa Clarita","06-037-6012","AQS","5","112","28","60","28"
"06/16/2020","61","PM2.5","Reseda","06-037-1201","AQS","3","61","26","61","31"
"06/17/2020","71","Ozone","Santa Clarita","06-037-6012","AQS","2","71","26","60","14"
"06/18/2020","64","Ozone","Santa Clarita","06-037-6012","AQS","3","64","31","59","35"
"06/19/2020","97","Ozone","Santa Clarita","06-037-6012","AQS","3","97","31","62","23"
"06/20/2020","77","Ozone","Lancaster-Division Street","06-037-9033","AQS","3","77","29","63","21"
"06/21/2020","105","Ozone","Pomona","06-037-1701","AQS","3","105","23","63","9"
"06/22/2020","154","Ozone","Santa Clarita","06-037-6012","AQS","3","154","29","68","27"
"06/23/2020","159","Ozone","Santa Clarita","06-037-6012","AQS","3","159","33","71","31"
"06/24/2020","156","Ozone","Santa Clarita","06-037-6012","AQS","3","156","29","65","36"
"06/25/2020","112","Ozone","Santa Clarita","06-037-6012","AQS","3","112","26","63","30"
"06/26/2020","126","Ozone","Santa Clarita","06-037-6012","AQS","3","126","29","59","37"
"06/27/2020","119","Ozone","Santa Clarita","06-037-6012","AQS","3","119","31","60","18"
"06/28/2020","44","PM2.5","Reseda","06-037-1201","AQS","2","40","42","44","7"
"06/29/2020","48","PM2.5","Reseda","06-037-1201","AQS","2","44","15","48","30"
"06/30/2020","80","Ozone","Pomona","06-037-1701","AQS","3","80","28","57","34"
"07/01/2020","77","Ozone","Santa Clarita","06-037-6012","AQS","2","77","32","62","26"
"07/02/2020","100","Ozone","Glendora","06-037-0016","AQS","3","100","39","61","21"
"07/03/2020","129","Ozone","Glendora","06-037-0016","AQS","5","129","23","58","33"
"07/04/2020","175","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","101","46","175","26"
"07/05/2020","250","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","150","49","250","25"
"07/06/2020","140","Ozone","Glendora","06-037-0016","AQS","7","140","30","73","35"
"07/07/2020","129","Ozone","Glendora","06-037-0016","AQS","5","129","37","72","37"
"07/08/2020","105","Ozone","Glendora","06-037-0016","AQS","3","105","46","72","31"
"07/09/2020","156","Ozone","Glendora","06-037-0016","AQS","5","156","39","70","30"
"07/10/2020","204","Ozone","Glendora","06-037-0016","AQS","5","204","39","73","43"
"07/11/2020","177","Ozone","Glendora","06-037-0016","AQS","7","177","26","63","33"
"07/12/2020","172","Ozone","Glendora","06-037-0016","AQS","5","172","21","64","24"
"07/13/2020","112","Ozone","Santa Clarita","06-037-6012","AQS","5","112","34","73","25"
"07/14/2020","90","Ozone","Glendora","06-037-0016","AQS","3","90","37","67","26"
"07/15/2020","101","Ozone","Santa Clarita","06-037-6012","AQS","3","101","26","62","31"
"07/16/2020","108","Ozone","Glendora","06-037-0016","AQS","3","108","30","60","31"
"07/17/2020","136","Ozone","Glendora","06-037-0016","AQS","3","136","25","57","40"
"07/18/2020","122","Ozone","Pomona","06-037-1701","AQS","3","122","20","53","21"
"07/19/2020","97","Ozone","Pomona","06-037-1701","AQS","5","97","24","55","16"
"07/20/2020","133","Ozone","Santa Clarita","06-037-6012","AQS","5","133","56","58","29"
"07/21/2020","143","Ozone","Santa Clarita","06-037-6012","AQS","5","143","36","64","32"
"07/22/2020","100","Ozone","Santa Clarita","06-037-6012","AQS","3","100","28","59","28"
"07/23/2020","80","Ozone","Santa Clarita","06-037-6012","AQS","3","80","23","62","23"
"07/24/2020","115","Ozone","Santa Clarita","06-037-6012","AQS","3","115","31","62","34"
"07/25/2020","140","Ozone","Glendora","06-037-0016","AQS","3","140","24","62","19"
"07/26/2020","143","Ozone","Pomona","06-037-1701","AQS","5","143","23","60","20"
"07/27/2020","97","Ozone","Santa Clarita","06-037-6012","AQS","5","97","31","62","36"
"07/28/2020","129","Ozone","Santa Clarita","06-037-6012","AQS","6","129","33","62","32"
"07/29/2020","164","Ozone","Santa Clarita","06-037-6012","AQS","5","164","35","65","41"
"07/30/2020","161","Ozone","Glendora","06-037-0016","AQS","6","161","36","65","38"
"07/31/2020","187","Ozone","Pomona","06-037-1701","AQS","11","187","33","66","46"
"08/01/2020","161","Ozone","Santa Clarita","06-037-6012","AQS","7","161","40","74","42"
"08/02/2020","140","Ozone","Santa Clarita","06-037-6012","AQS","6","140","32","73","25"
"08/03/2020","200","Ozone","Santa Clarita","06-037-6012","AQS","5","200","36","74","30"
"08/04/2020","122","Ozone","Santa Clarita","06-037-6012","AQS","6","122","38","71","31"
"08/05/2020","97","Ozone","Santa Clarita","06-037-6012","AQS","3","97","31","66","37"
"08/06/2020","62","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","3","61","26","62","32"
"08/07/2020","93","Ozone","Santa Clarita","06-037-6012","AQS","5","93","31","63","26"
"08/08/2020","112","Ozone","Glendora","06-037-0016","AQS","6","112","31","66","29"
"08/09/2020","105","Ozone","Pomona","06-037-1701","AQS","5","105","24","62","18"
"08/10/2020","87","Ozone","Pomona","06-037-1701","AQS","5","87","27","60","34"
"08/11/2020","112","Ozone","Pomona","06-037-1701","AQS","6","112","28","56","37"
"08/12/2020","147","Ozone","Glendora","06-037-0016","AQS","9","147","30","59","50"
"08/13/2020","166","Ozone","Pomona","06-037-1701","AQS","7","166","53","69","54"
"08/14/2020","204","Ozone","Glendora","06-037-0016","AQS","10","204","58","111","56"
"08/15/2020","220","Ozone","Glendora","06-037-0016","AQS","10","220","55","85","43"
"08/16/2020","133","PM2.5","Lancaster-Division Street","06-037-9033","AQS","13","93","67","133","28"
"08/17/2020","164","Ozone","Glendora","06-037-0016","AQS","8","164","61","94","43"
"08/18/2020","222","Ozone","Glendora","06-037-0016","AQS","8","222","79","102","58"
"08/19/2020","217","Ozone","Glendora","06-037-0016","AQS","8","217","67","98","44"
"08/20/2020","218","Ozone","Santa Clarita","06-037-6012","AQS","8","218","41","154","52"
"08/21/2020","192","Ozone","Santa Clarita","06-037-6012","AQS","13","192","41","164","48"
"08/22/2020","126","Ozone","Santa Clarita","06-037-6012","AQS","7","126","32","84","30"
"08/23/2020","77","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","6","71","28","77","15"
"08/24/2020","90","Ozone","Santa Clarita","06-037-6012","AQS","5","90","31","66","29"
"08/25/2020","74","Ozone","Glendora","06-037-0016","AQS","8","74","44","64","36"
"08/26/2020","97","Ozone","Pomona","06-037-1701","AQS","9","97","22","61","36"
"08/27/2020","129","Ozone","Pomona","06-037-1701","AQS","9","129","38","72","49"
"08/28/2020","112","Ozone","Glendora","06-037-0016","AQS","7","112","34","66","38"
"08/29/2020","115","Ozone","Glendora","06-037-0016","AQS","5","115","25","60","21"
"08/30/2020","115","Ozone","Glendora","06-037-0016","AQS","3","115","20","60","14"
"08/31/2020","115","Ozone","Glendora","06-037-0016","AQS","5","115","32","60","36"
"09/01/2020","100","Ozone","Glendora","06-037-0016","AQS","5","100","28","62","34"
"09/02/2020","150","Ozone","Santa Clarita","06-037-6012","AQS","6","150","34","60","37"
"09/03/2020","201","Ozone","Santa Clarita","06-037-6012","AQS","7","201","56","76","43"
"09/04/2020","220","Ozone","Glendora","06-037-0016","AQS","11","220","52","82","58"
"09/05/2020","235","Ozone","Glendora","06-037-0016","AQS","13","235","37","86","54"
"09/06/2020","214","Ozone","Los Angeles-North Main Street","06-037-1103","AQS","16","214","42","84","43"
"09/07/2020","164","PM2.5","Lancaster-Division Street","06-037-9033","AQS","11","90","84","164","39"
"09/08/2020","127","PM2.5","Lancaster-Division Street","06-037-9033","AQS","5","51","119","127","30"
"09/09/2020","136","PM2.5","Lebec","06-037-9034","AQS","11","47","76","136","45"
"09/10/2020","160","PM2.5","Glendora","06-037-0016","AQS","19","35","81","160","54"
"09/11/2020","223","PM2.5","Glendora","06-037-0016","AQS","22","108","136","223","90"
"09/12/2020","189","PM2.5","Glendora","06-037-0016","AQS","25","101","99","189","65"
"09/13/2020","170","PM2.5","Glendora","06-037-0016","AQS","17","159","65","170","36"
"09/14/2020","197","Ozone","Glendora","06-037-0016","AQS","23","197","68","162","57"
"09/15/2020","191","PM2.5","Lebec","06-037-9034","AQS","19","161","67","191","77"
"09/16/2020","162","PM2.5","Glendora","06-037-0016","AQS","24","154","65","162","100"
"09/17/2020","133","Ozone","Lancaster-Division Street","06-037-9033","AQS","16","133","54","92","68"
"09/18/2020","156","Ozone","Reseda","06-037-1201","AQS","14","156","71","86","55"
"09/19/2020","147","Ozone","Glendora","06-037-0016","AQS","11","147","46","100","43"
"09/20/2020","119","Ozone","North Hollywood (NOHO)","06-037-4010","AQS","10","119","38","83","29"
"09/21/2020","100","Ozone","Santa Clarita","06-037-6012","AQS","6","100","48","77","38"
"09/22/2020","122","Ozone","Glendora","06-037-0016","AQS","7","122","31","73","42"
"09/23/2020","126","Ozone","Pasadena","06-037-2005","AQS","10","126","58","80","45"
"09/24/2020","201","Ozone","Santa Clarita","06-037-6012","AQS","10","201","64","95","52"
"09/25/2020","136","Ozone","Santa Clarita","06-037-6012","AQS","9","136","45","76","35"
"09/26/2020","151","Ozone","Reseda","06-037-1201","AQS","7","151","54","81","27"
"09/27/2020","154","Ozone","Santa Clarita","06-037-6012","AQS","6","154","49","74","18"
"09/28/2020","179","Ozone","Glendora","06-037-0016","AQS","7","179","36","85","45"
"09/29/2020","150","Ozone","Pasadena","06-037-2005","AQS","9","150","36","68","55"
"09/30/2020","161","Ozone","Glendora","06-037-0016","AQS","19","161","55","69","96"
"10/01/2020","172","Ozone","North Hollywood (NOHO)","06-037-4010","AQS","17","172","53","87","55"
"10/02/2020","204","Ozone","Reseda","06-037-1201","AQS","11","204","54","90","62"
"10/03/2020","210","Ozone","Reseda","06-037-1201","AQS","11","210","62","112","50"
"10/04/2020","177","Ozone","Pasadena","06-037-2005","AQS","11","177","55","127","43"
"10/05/2020","151","Ozone","Reseda","06-037-1201","AQS","14","151","53","121","62"
"10/06/2020","159","Ozone","North Hollywood (NOHO)","06-037-4010","AQS","14","159","68","112","58"
"10/07/2020","133","Ozone","Santa Clarita","06-037-6012","AQS","11","133","51","95","55"
"10/08/2020","86","PM2.5","Reseda","06-037-1201","AQS","5","77","53","86","36"
"10/09/2020","80","PM2.5","Glendora","06-037-0016","AQS","6","74","43","80","42"
"10/10/2020","80","Ozone","Reseda","06-037-1201","AQS","5","80","31","72","22"
"10/11/2020","87","Ozone","Glendora","06-037-0016","AQS","8","87","38","66","21"
"10/12/2020","100","Ozone","Glendora","06-037-0016","AQS","11","100","43","67","68"
"10/13/2020","100","Ozone","Reseda","06-037-1201","AQS","16","100","38","73","77"
"10/14/2020","164","Ozone","Reseda","06-037-1201","AQS","24","164","55","76","70"
"10/15/2020","185","Ozone","Los Angeles-North Main Street","06-037-1103","AQS","11","185","52","76","99"
"10/16/2020","169","Ozone","North Hollywood (NOHO)","06-037-4010","AQS","13","169","43","74","61"
"10/17/2020","119","Ozone","Glendora","06-037-0016","AQS","14","119","36","69","44"
"10/18/2020","159","Ozone","Santa Clarita","06-037-6012","AQS","9","159","44","83","31"
"10/19/2020","126","Ozone","Reseda","06-037-1201","AQS","6","126","45","80","35"
"10/20/2020","129","Ozone","Reseda","06-037-1201","AQS","6","129","54","88","43"
"10/21/2020","119","Ozone","Santa Clarita","06-037-6012","AQS","7","119","55","100","43"
"10/22/2020","74","PM2.5","Glendora","06-037-0016","AQS","6","48","43","74","33"
"10/23/2020","65","PM2.5","Glendora","06-037-0016","AQS","6","48","43","65","30"
"10/24/2020","60","PM2.5","Glendora","06-037-0016","AQS","5","38","35","60","32"
"10/25/2020","49","PM2.5","Glendora","06-037-0016","AQS","5","39","42","49","25"
"10/26/2020","108","PM10","Glendora","06-037-0016","AQS","14","50","108","90","74"
"10/27/2020","155","PM2.5","Long Beach (South)","06-037-4004","AQS","19","97","71","155","87"
"10/28/2020","96","PM2.5","Long Beach (South)","06-037-4004","AQS","14","90","50","96","65"
"10/29/2020","97","Ozone","West Los Angeles","06-037-0113","AQS","18","97","38","92","85"
"10/30/2020","81","PM2.5","Compton","06-037-1302","AQS","20","67","62","81","66"
"10/31/2020","93","Ozone","Los Angeles-North Main Street","06-037-1103","AQS","15","93","36","88","58"
