"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"02/10/2015","65","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","42","18","65","51"
"02/11/2015","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","23","44","38","60","55"
"02/12/2015","53","PM2.5","Long Beach (South)","06-037-4004","AQS","18","46","13","53","51"
"02/13/2015","61","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","15","48","19","61","54"
"02/14/2015","60","PM2.5","Long Beach (South)","06-037-4004","AQS","19","58","18","60","51"
"02/15/2015","93","Ozone","Pomona","06-037-1701","AQS","18","93","21","69","46"
"02/16/2015","101","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","90","35","101","43"
"02/17/2015","110","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","64","48","110","38"
"02/18/2015","127","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","50","54","127","41"
"02/19/2015","152","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","15","71","56","152","42"
"02/20/2015","130","PM2.5","Reseda","06-037-1201","AQS","14","49","52","130","41"
"02/21/2015","83","PM2.5","Reseda","06-037-1201","AQS","13","47","27","83","36"
"02/22/2015","65","PM2.5","Reseda","06-037-1201","AQS","6","42","12","65","27"
"02/23/2015","56","PM2.5","Reseda","06-037-1201","AQS","9","37","18","56","42"
"02/24/2015","52","PM2.5","Reseda","06-037-1201","AQS","14","43","14","52","40"
"02/25/2015","65","PM2.5","Reseda","06-037-1201","AQS","14","40","22","65","43"
"02/26/2015","75","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","16","45","27","75","43"
"02/27/2015","69","PM2.5","Reseda","06-037-1201","AQS","10","41","30","69","36"
"02/28/2015","52","PM2.5","Reseda","06-037-1201","AQS","6","42","9","52","25"
"03/01/2015","55","PM2.5","Reseda","06-037-1201","AQS","6","38","6","55","19"
"03/02/2015","61","PM2.5","Reseda","06-037-1201","AQS","9","42","6","61","33"
"03/03/2015","59","PM2.5","Reseda","06-037-1201","AQS","10","42","8","59","35"
"03/04/2015","56","PM2.5","Reseda","06-037-1201","AQS","13","47","11","56","44"
"03/05/2015","54","PM2.5","Long Beach (South)","06-037-4004","AQS","14","48","12","54","54"
"03/06/2015","57","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","14","46","16","57","54"
"03/07/2015","65","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","23","54","33","65","51"
"03/08/2015","71","Ozone","Pomona","06-037-1701","AQS","17","71","22","67","42"
"03/09/2015","92","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","74","45","92","43"
"03/10/2015","115","Ozone","Lancaster-Division Street","06-037-9033","AQS","14","115","30","114","65"
"03/11/2015","85","PM2.5","Long Beach (South)","06-037-4004","AQS","14","46","32","85","65"
"03/12/2015","63","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","15","49","19","63","60"
"03/13/2015","61","NO2","Long Beach (Hudson)","06-037-4006","AQS","27","50","44","60","61"
"03/14/2015","84","Ozone","Los Angeles-North Main Street","06-037-1103","AQS","14","84","16","54","50"
"03/15/2015","93","Ozone","Los Angeles-North Main Street","06-037-1103","AQS","14","93","14","55","51"
"03/16/2015","100","Ozone","West Los Angeles","06-037-0113","AQS","19","100","21","60","60"
"03/17/2015","87","Ozone","West Los Angeles","06-037-0113","AQS","13","87","26","65","51"
"03/18/2015","77","PM2.5","Reseda","06-037-1201","AQS","7","48","31","77","27"
"03/19/2015","125","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","8","64","34","125","39"
"03/20/2015","114","PM2.5","Long Beach (South)","06-037-4004","AQS","8","80","43","114","32"
"03/21/2015","100","Ozone","Santa Clarita","06-037-6012","AQS","7","100","44","92","32"
"03/22/2015","77","PM2.5","Reseda","06-037-1201","AQS","5","64","33","77","22"
"03/23/2015","62","PM2.5","Glendora","06-037-0016","AQS","7","46","24","62","30"
"03/24/2015","57","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","47","27","57","39"
"03/25/2015","64","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","54","34","64","49"
"03/26/2015","62","NO2","LAX Hastings","06-037-5005","AQS","16","58","16","55","62"
"03/27/2015","90","Ozone","Los Angeles-North Main Street","06-037-1103","AQS","11","90","19","60","51"
"03/28/2015","77","Ozone","Santa Clarita","06-037-6012","AQS","14","77","26","61","46"
"03/29/2015","80","Ozone","Glendora","06-037-0016","AQS","11","80","29","66","37"
"03/30/2015","112","Ozone","Santa Clarita","06-037-6012","AQS","11","112","40","84","36"
"03/31/2015","97","Ozone","Santa Clarita","06-037-6012","AQS","11","97","49","80","38"
"04/01/2015","77","Ozone","Santa Clarita","06-037-6012","AQS","8","77","41","76","32"
"04/02/2015","80","Ozone","Pomona","06-037-1701","AQS","8","80","38","67","49"
"04/03/2015","82","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","11","80","55","82","64"
"04/04/2015","134","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","18","112","25","134","56"
"04/05/2015","87","Ozone","Santa Clarita","06-037-6012","AQS","9","87","27","66","30"
"04/06/2015","58","Ozone","Pomona","06-037-1701","AQS","6","58","24","53","38"
"04/07/2015","51","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","46","17","51","42"
"04/08/2015","51","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","9","49","13","51","46"
"04/09/2015","74","Ozone","Reseda","06-037-1201","AQS","11","74","20","57","47"
"04/10/2015","105","Ozone","Reseda","06-037-1201","AQS","10","105","25","67","39"
"04/11/2015","112","Ozone","Reseda","06-037-1201","AQS","9","112","26","66","39"
"04/12/2015","136","Ozone","Santa Clarita","06-037-6012","AQS","9","136","30","62","26"
"04/13/2015","112","Ozone","Santa Clarita","06-037-6012","AQS","8","112","37","81","41"
"04/14/2015","80","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","71","39","80","43"
"04/15/2015","84","Ozone","Pomona","06-037-1701","AQS","9","84","47","67","61"
"04/16/2015","84","Ozone","Pomona","06-037-1701","AQS","17","84","37","56","57"
"04/17/2015","100","Ozone","Reseda","06-037-1201","AQS","15","100","32","59","74"
"04/18/2015","129","Ozone","Santa Clarita","06-037-6012","AQS","10","129","44","65","42"
"04/19/2015","150","Ozone","Pomona","06-037-1701","AQS","9","150","49","90","33"
"04/20/2015","119","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","119","38","74","36"
"04/21/2015","65","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","61","31","65","25"
"04/22/2015","61","PM2.5","Glendora","06-037-0016","AQS","7","61","35","61","29"
"04/23/2015","61","PM2.5","Glendora","06-037-0016","AQS","9","51","25","61","45"
"04/24/2015","57","PM2.5","Glendora","06-037-0016","AQS","7","44","21","57","42"
"04/25/2015","56","PM2.5","Glendora","06-037-0016","AQS","8","48","22","56","25"
"04/26/2015","77","Ozone","Pomona","06-037-1701","AQS","8","77","21","60","28"
"04/27/2015","108","Ozone","Pomona","06-037-1701","AQS","14","108","25","62","52"
"04/28/2015","112","Ozone","Santa Clarita","06-037-6012","AQS","15","112","19","60","66"
"04/29/2015","119","Ozone","Lancaster-Division Street","06-037-9033","AQS","11","119","19","70","68"
"04/30/2015","125","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","10","90","61","125","70"
"05/01/2015","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","77","23","77","53"
"05/02/2015","77","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","54","25","77","49"
"05/03/2015","77","Ozone","Azusa","06-037-0002","AQS","6","77","35","71","21"
"05/04/2015","64","PM2.5","Reseda","06-037-1201","AQS","6","51","28","64","40"
"05/05/2015","72","PM2.5","Long Beach (North)","06-037-4002","AQS","6","49","26","72","39"
"05/06/2015","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","49","26","60","37"
"05/07/2015","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","51","23","60","39"
"05/08/2015","56","PM2.5","Reseda","06-037-1201","AQS","6","44","15","56","33"
"05/09/2015","68","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","51","30","68","27"
"05/10/2015","97","Ozone","Pomona","06-037-1701","AQS","11","97","31","70","29"
"05/11/2015","87","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","87","32","70","42"
"05/12/2015","108","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","108","31","67","40"
"05/13/2015","97","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","97","31","67","37"
"05/14/2015","52","PM2.5","Glendora","06-037-0016","AQS","6","49","15","52","41"
"05/15/2015","58","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","58","9","55","52"
"05/16/2015","77","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","77","19","58","25"
"05/17/2015","93","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","93","22","63","20"
"05/18/2015","82","PM2.5","Long Beach (North)","06-037-4002","AQS","6","64","29","82","35"
"05/19/2015","77","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","77","21","60","31"
"05/20/2015","71","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","71","23","67","33"
"05/21/2015","65","PM2.5","Reseda","06-037-1201","AQS","5","58","17","65","41"
"05/22/2015","59","PM2.5","Reseda","06-037-1201","AQS","5","44","14","59","36"
"05/23/2015","59","PM2.5","Reseda","06-037-1201","AQS","6","54","15","59","25"
"05/24/2015","71","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","71","23","65","24"
"05/25/2015","84","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","84","29","71","20"
"05/26/2015","93","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","93","31","75","44"
"05/27/2015","119","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","119","31","71","101"
"05/28/2015","143","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","143","39","74","35"
"05/29/2015","159","Ozone","Santa Clarita","06-037-6012","AQS","6","159","46","90","41"
"05/30/2015","172","Ozone","Reseda","06-037-1201","AQS","7","172","51","99","26"
"05/31/2015","154","Ozone","Santa Clarita","06-037-6012","AQS","5","154","39","87","17"
"06/01/2015","100","Ozone","Pomona","06-037-1701","AQS","6","100","37","82","42"
"06/02/2015","100","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","100","25","67","31"
"06/03/2015","68","PM2.5","Reseda","06-037-1201","AQS","5","67","26","68","24"
"06/04/2015","68","PM2.5","Reseda","06-037-1201","AQS","5","58","27","68","36"
"06/05/2015","105","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","105","34","68","29"
"06/06/2015","122","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","122","24","67","29"
"06/07/2015","140","Ozone","Pomona","06-037-1701","AQS","6","140","27","68","21"
"06/08/2015","126","Ozone","Pomona","06-037-1701","AQS","9","126","36","74","48"
"06/09/2015","65","PM2.5","Reseda","06-037-1201","AQS","9","58","36","65","49"
"06/10/2015","71","PM2.5","Reseda","06-037-1201","AQS","5","71","28","71","31"
"06/11/2015","105","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","105","27","67","28"
"06/12/2015","84","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","84","33","83","28"
"06/13/2015","126","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","126","23","74","17"
"06/14/2015","129","Ozone","Pomona","06-037-1701","AQS","5","129","28","74","17"
"06/15/2015","154","Ozone","Santa Clarita","06-037-6012","AQS","7","154","38","80","38"
"06/16/2015","174","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","174","51","88","40"
"06/17/2015","192","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","192","51","111","47"
"06/18/2015","174","Ozone","Pomona","06-037-1701","AQS","9","174","44","97","49"
"06/19/2015","190","Ozone","Santa Clarita","06-037-6012","AQS","10","190","43","86","53"
"06/20/2015","203","Ozone","Santa Clarita","06-037-6012","AQS","9","203","17","83","44"
"06/21/2015","154","Ozone","Santa Clarita","06-037-6012","AQS","6","154","11","79","23"
"06/22/2015","187","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","187","14","79","37"
"06/23/2015","177","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","177","74","73","36"
"06/24/2015","195","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","195","47","75","39"
"06/25/2015","179","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","179","53","75","36"
"06/26/2015","140","Ozone","Santa Clarita","06-037-6012","AQS","9","140","50","77","36"
"06/27/2015","112","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","112","37","72","28"
"06/28/2015","166","Ozone","Glendora","06-037-0016","AQS","10","166","31","73","25"
"06/29/2015","122","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","122","70","74","37"
"06/30/2015","161","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","161","40","74","47"
"07/01/2015","101","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","101","39","70","45"
"07/02/2015","143","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","143","32","70","34"
"07/03/2015","97","Ozone","Glendora","06-037-0016","AQS","8","97","29","74","24"
"07/04/2015","111","PM2.5","Glendora","06-037-0016","AQS","7","101","47","111","19"
"07/05/2015","173","PM2.5","Glendora","06-037-0016","AQS","6","84","73","173","15"
"07/06/2015","87","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","87","35","78","34"
"07/07/2015","108","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","108","37","84","26"
"07/08/2015","71","PM2.5","Reseda","06-037-1201","AQS","6","61","30","71","25"
"07/09/2015","67","PM2.5","Reseda","06-037-1201","AQS","6","39","26","67","28"
"07/10/2015","62","PM2.5","Reseda","06-037-1201","AQS","6","54","19","62","30"
"07/11/2015","80","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","80","27","63","23"
"07/12/2015","74","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","74","20","66","22"
"07/13/2015","77","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","77","25","69","30"
"07/14/2015","69","PM2.5","Reseda","06-037-1201","AQS","6","54","30","69","33"
"07/15/2015","105","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","105","33","73","27"
"07/16/2015","119","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","119","39","75","26"
"07/17/2015","119","Ozone","Pomona","06-037-1701","AQS","7","119","55","64","37"
"07/18/2015","67","PM2.5","Reseda","06-037-1201","AQS","8","38","21","67","31"
"07/19/2015","63","PM2.5","Reseda","06-037-1201","AQS","8","49","17","63","24"
"07/20/2015","60","PM2.5","Reseda","06-037-1201","AQS","7","41","19","60","27"
"07/21/2015","71","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","71","21","57","26"
"07/22/2015","85","PM10","Lancaster-Division Street","06-037-9033","AQS","6","46","85","55","29"
"07/23/2015","63","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","58","21","63","25"
"07/24/2015","90","Ozone","Pomona","06-037-1701","AQS","7","90","31","68","34"
"07/25/2015","100","Ozone","Glendora","06-037-0016","AQS","8","100","25","64","26"
"07/26/2015","90","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","90","25","63","26"
"07/27/2015","112","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","112","35","65","25"
"07/28/2015","177","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","177","44","72","31"
"07/29/2015","151","Ozone","Pomona","06-037-1701","AQS","6","151","54","75","41"
"07/30/2015","112","Ozone","Pomona","06-037-1701","AQS","6","112","49","77","35"
"07/31/2015","115","Ozone","Pomona","06-037-1701","AQS","6","115","47","73","29"
"08/01/2015","133","Ozone","Pomona","06-037-1701","AQS","6","133","44","78","22"
"08/02/2015","133","Ozone","Glendora","06-037-0016","AQS","6","133","36","75","19"
"08/03/2015","126","Ozone","Pomona","06-037-1701","AQS","7","126","43","74","33"
"08/04/2015","126","Ozone","Pomona","06-037-1701","AQS","9","126","60","66","40"
"08/05/2015","105","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","105","34","64","45"
"08/06/2015","77","Ozone","Santa Clarita","06-037-6012","AQS","8","77","43","69","36"
"08/07/2015","87","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","87","40","69","24"
"08/08/2015","126","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","126","38","67","27"
"08/09/2015","122","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","122","31","66","21"
"08/10/2015","108","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","108","42","64","38"
"08/11/2015","115","Ozone","Santa Clarita","06-037-6012","AQS","6","115","38","70","38"
"08/12/2015","119","Ozone","Pomona","06-037-1701","AQS","8","119","55","62","48"
"08/13/2015","126","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","126","39","66","52"
"08/14/2015","105","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","105","33","69","46"
"08/15/2015","143","Ozone","Pomona","06-037-1701","AQS","8","143","31","68","43"
"08/16/2015","177","Ozone","Pomona","06-037-1701","AQS","8","177","38","82","39"
"08/17/2015","129","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","129","47","85","30"
"08/18/2015","156","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","156","45","79","31"
"08/19/2015","150","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","150","47","85","37"
"08/20/2015","164","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","164","51","85","28"
"08/21/2015","169","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","169","52","88","24"
"08/22/2015","161","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","161","52","90","24"
"08/23/2015","151","Ozone","Pomona","06-037-1701","AQS","7","151","43","78","21"
"08/24/2015","151","Ozone","Glendora","06-037-0016","AQS","8","151","44","81","35"
"08/25/2015","84","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","84","47","83","46"
"08/26/2015","143","Ozone","Lancaster-Division Street","06-037-9033","AQS","13","143","45","89","44"
"08/27/2015","151","Ozone","Glendora","06-037-0016","AQS","10","151","42","76","61"
"08/28/2015","143","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","143","56","73","54"
"08/29/2015","129","Ozone","Glendora","06-037-0016","AQS","8","129","35","69","38"
"08/30/2015","80","Ozone","Santa Clarita","06-037-6012","AQS","6","80","32","61","16"
"08/31/2015","93","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","93","43","69","33"
"09/01/2015","126","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","126","44","66","27"
"09/02/2015","150","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","150","41","66","28"
"09/03/2015","97","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","97","32","68","28"
"09/04/2015","122","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","122","30","64","26"
"09/05/2015","122","Ozone","Lancaster-Division Street","06-037-9033","AQS","6","122","32","67","24"
"09/06/2015","105","Ozone","Pico Rivera #2","06-037-1602","AQS","11","105","31","69","36"
"09/07/2015","67","Ozone","West Los Angeles","06-037-0113","AQS","8","67","24","62","42"
"09/08/2015","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","58","27","61","52"
"09/09/2015","77","Ozone","Lancaster-Division Street","06-037-9033","AQS","15","77","60","67","61"
"09/10/2015","154","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","154","41","75","39"
"09/11/2015","133","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","133","36","69","60"
"09/12/2015","67","PM2.5","Reseda","06-037-1201","AQS","10","64","33","67","40"
"09/13/2015","67","Ozone","Glendora","06-037-0016","AQS","6","67","26","64","26"
"09/14/2015","67","PM2.5","Reseda","06-037-1201","AQS","8","39","24","67","31"
"09/15/2015","56","PM2.5","Reseda","06-037-1201","AQS","6","24","15","56","20"
"09/16/2015","72","PM2.5","Reseda","06-037-1201","AQS","7","50","17","72","33"
"09/17/2015","64","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","64","31","60","34"
"09/18/2015","129","Ozone","Glendora","06-037-0016","AQS","13","129","30","65","42"
"09/19/2015","179","Ozone","Glendora","06-037-0016","AQS","13","179","32","72","51"
"09/20/2015","143","Ozone","Pomona","06-037-1701","AQS","10","143","21","65","37"
"09/21/2015","129","Ozone","Lancaster-Division Street","06-037-9033","AQS","13","129","40","70","42"
"09/22/2015","147","Ozone","Lancaster-Division Street","06-037-9033","AQS","10","147","40","83","29"
"09/23/2015","161","Ozone","Santa Clarita","06-037-6012","AQS","9","161","48","84","43"
"09/24/2015","169","Ozone","Glendora","06-037-0016","AQS","13","169","49","82","50"
"09/25/2015","136","Ozone","Pomona","06-037-1701","AQS","10","136","45","77","48"
"09/26/2015","154","Ozone","Pomona","06-037-1701","AQS","9","154","34","77","44"
"09/27/2015","129","Ozone","Azusa","06-037-0002","AQS","9","129","31","73","31"
"09/28/2015","126","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","126","34","73","42"
"09/29/2015","105","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","105","31","68","39"
"09/30/2015","140","Ozone","Pomona","06-037-1701","AQS","9","140","40","69","53"
"10/01/2015","71","Ozone","Lancaster-Division Street","06-037-9033","AQS","11","71","40","69","41"
"10/02/2015","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","54","30","61","36"
"10/03/2015","115","Ozone","Lancaster-Division Street","06-037-9033","AQS","9","115","31","66","30"
"10/04/2015","58","Ozone","Lancaster-Division Street","06-037-9033","AQS","5","58","18","55","23"
"10/05/2015","58","PM2.5","Reseda","06-037-1201","AQS","9","54","13","58","46"
"10/06/2015","61","PM2.5","Reseda","06-037-1201","AQS","11","50","22","61","44"
"10/07/2015","72","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","71","29","72","41"
"10/08/2015","108","Ozone","Glendora","06-037-0016","AQS","16","108","27","82","74"
"10/09/2015","101","Ozone","LAX Hastings","06-037-5005","AQS","18","101","38","68","94"
"10/10/2015","93","Ozone","LAX Hastings","06-037-5005","AQS","17","93","15","57","48"
"10/11/2015","122","Ozone","LAX Hastings","06-037-5005","AQS","15","122","19","61","49"
"10/12/2015","112","Ozone","LAX Hastings","06-037-5005","AQS","13","112","25","66","71"
"10/13/2015","122","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","122","25","69","51"
"10/14/2015","69","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","11","48","30","69","47"
"10/15/2015","63","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","39","29","63","32"
"10/16/2015","68","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","33","35","68","42"
"10/17/2015","66","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","48","31","66","24"
"10/18/2015","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","7","45","24","61","22"
"10/19/2015","61","PM2.5","Reseda","06-037-1201","AQS","10","48","22","61","36"
"10/20/2015","62","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","46","24","62","42"
"10/21/2015","60","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","13","48","30","60","44"
"10/22/2015","64","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","61","35","64","38"
"10/23/2015","72","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","10","50","31","72","52"
"10/24/2015","59","PM2.5","Long Beach (South)","06-037-4004","AQS","16","58","40","59","45"
"10/25/2015","66","PM2.5","Reseda","06-037-1201","AQS","20","44","21","66","44"
