"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"04/30/2021","133","Ozone","Pasadena","06-037-2005","AQS","10","133","24","67","60"
"05/01/2021","90","Ozone","Santa Clarita","06-037-6012","AQS","6","90","33","69","39"
"05/02/2021","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","51","57","61","15"
"05/03/2021","70","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","54","35","70","41"
"05/04/2021","100","Ozone","Reseda","06-037-1201","AQS","6","100","42","78","39"
"05/05/2021","129","Ozone","Santa Clarita","06-037-6012","AQS","6","129","42","82","35"
"05/06/2021","84","Ozone","Santa Clarita","06-037-6012","AQS","6","84","40","73","29"
"05/07/2021","74","Ozone","Santa Clarita","06-037-6012","AQS","5","74","33","65","39"
"05/08/2021","90","Ozone","Santa Clarita","06-037-6012","AQS","5","90","36","65","16"
"05/09/2021","84","Ozone","Santa Clarita","06-037-6012","AQS","5","84","31","69","14"
"05/10/2021","65","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","51","31","65","33"
"05/11/2021","97","Ozone","Santa Clarita","06-037-6012","AQS","6","97","35","65","37"
"05/12/2021","97","Ozone","Santa Clarita","06-037-6012","AQS","6","97","35","69","48"
"05/13/2021","97","Ozone","Santa Clarita","06-037-6012","AQS","6","97","37","67","53"
"05/14/2021","80","Ozone","Santa Clarita","06-037-6012","AQS","5","80","36","65","38"
"05/15/2021","76","PM2.5","Reseda","06-037-1201","AQS","7","49","32","76","13"
"05/16/2021","64","PM2.5","Reseda","06-037-1201","AQS","7","44","22","64","16"
"05/17/2021","56","PM2.5","Glendora","06-037-0016","AQS","5","51","29","56","48"
"05/18/2021","74","Ozone","Pomona","06-037-1701","AQS","5","74","35","60","43"
"05/19/2021","84","Ozone","Santa Clarita","06-037-6012","AQS","6","84","32","64","34"
"05/20/2021","66","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","54","61","66","42"
"05/21/2021","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","45","33","61","41"
"05/22/2021","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","46","26","61","26"
"05/23/2021","62","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","54","24","62","24"
"05/24/2021","97","Ozone","Pomona","06-037-1701","AQS","7","97","27","63","64"
"05/25/2021","100","Ozone","Glendora","06-037-0016","AQS","7","100","28","69","44"
"05/26/2021","71","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","61","33","71","35"
"05/27/2021","90","Ozone","Santa Clarita","06-037-6012","AQS","5","90","36","69","34"
"05/28/2021","122","Ozone","Santa Clarita","06-037-6012","AQS","6","122","37","73","32"
"05/29/2021","71","Ozone","Santa Clarita","06-037-6012","AQS","6","71","29","65","21"
"05/30/2021","80","Ozone","Santa Clarita","06-037-6012","AQS","6","80","25","63","11"
"05/31/2021","101","Ozone","Santa Clarita","06-037-6012","AQS","5","101","26","66","20"
"06/01/2021","140","Ozone","Santa Clarita","06-037-6012","AQS","6","140","38","75","38"
"06/02/2021","161","Ozone","Santa Clarita","06-037-6012","AQS","6","161","33","67","46"
"06/03/2021","159","Ozone","Santa Clarita","06-037-6012","AQS","5","159","34","66","26"
"06/04/2021","108","Ozone","Santa Clarita","06-037-6012","AQS","6","108","45","64","41"
"06/05/2021","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","54","33","61","16"
"06/06/2021","57","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","5","50","26","57","11"
"06/07/2021","50","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","40","29","50","16"
"06/08/2021","58","Ozone","Glendora","06-037-0016","AQS","5","58","20","54","33"
"06/09/2021","58","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","54","31","58","40"
"06/10/2021","57","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","50","29","57","37"
"06/11/2021","119","Ozone","Santa Clarita","06-037-6012","AQS","6","119","31","68","37"
"06/12/2021","172","Ozone","Santa Clarita","06-037-6012","AQS","7","172","34","68","33"
"06/13/2021","143","Ozone","Glendora","06-037-0016","AQS","6","143","28","62","27"
"06/14/2021","97","Ozone","Glendora","06-037-0016","AQS","7","97","28","62","36"
"06/15/2021","129","Ozone","Pomona","06-037-1701","AQS","7","129","53","70","53"
"06/16/2021","169","Ozone","Santa Clarita","06-037-6012","AQS","6","169","44","72","30"
"06/17/2021","140","Ozone","Santa Clarita","06-037-6012","AQS","8","140","49","75","36"
"06/18/2021","159","Ozone","Santa Clarita","06-037-6012","AQS","6","159","37","78","22"
"06/19/2021","169","Ozone","Santa Clarita","06-037-6012","AQS","6","169","38","71","23"
"06/20/2021","129","Ozone","Santa Clarita","06-037-6012","AQS","5","129","32","68","24"
"06/21/2021","115","Ozone","Glendora","06-037-0016","AQS","5","115","31","67","33"
"06/22/2021","74","Ozone","Glendora","06-037-0016","AQS","5","74","31","59","36"
"06/23/2021","61","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","58","26","61","34"
"06/24/2021","51","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","44","20","51","33"
"06/25/2021","57","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","48","23","57","32"
"06/26/2021","140","Ozone","Santa Clarita","06-037-6012","AQS","5","140","31","66","27"
"06/27/2021","177","Ozone","Santa Clarita","06-037-6012","AQS","5","177","34","72","23"
"06/28/2021","195","Ozone","Santa Clarita","06-037-6012","AQS","6","195","41","74","38"
"06/29/2021","108","Ozone","Santa Clarita","06-037-6012","AQS","7","108","38","66","30"
"06/30/2021","143","Ozone","Santa Clarita","06-037-6012","AQS","7","143","31","63","30"
"07/01/2021","112","Ozone","Pomona","06-037-1701","AQS","5","112","33","68","37"
"07/02/2021","108","Ozone","Pomona","06-037-1701","AQS","6","108","32","65","43"
"07/03/2021","119","Ozone","Santa Clarita","06-037-6012","AQS","5","119","31","66","25"
"07/04/2021","142","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","108","48","142","24"
"07/05/2021","180","PM2.5","Glendora","06-037-0016","AQS","5","126","84","180","22"
"07/06/2021","136","Ozone","Santa Clarita","06-037-6012","AQS","5","136","33","65","33"
"07/07/2021","187","Ozone","Santa Clarita","06-037-6012","AQS","6","187","40","69","40"
"07/08/2021","179","Ozone","Santa Clarita","06-037-6012","AQS","5","179","39","74","36"
"07/09/2021","185","Ozone","Santa Clarita","06-037-6012","AQS","6","185","43","70","32"
"07/10/2021","150","Ozone","Santa Clarita","06-037-6012","AQS","5","150","31","72","29"
"07/11/2021","115","Ozone","Santa Clarita","06-037-6012","AQS","5","115","29","74","17"
"07/12/2021","112","Ozone","Santa Clarita","06-037-6012","AQS","5","112","35","70","35"
"07/13/2021","119","Ozone","Glendora","06-037-0016","AQS","6","119","48","72","41"
"07/14/2021","90","Ozone","Santa Clarita","06-037-6012","AQS","5","90","34","65","29"
"07/15/2021","87","Ozone","Santa Clarita","06-037-6012","AQS","5","87","30","63","33"
"07/16/2021","100","Ozone","Glendora","06-037-0016","AQS","5","100","27","64","34"
"07/17/2021","119","Ozone","Glendora","06-037-0016","AQS","5","119","25","65","27"
"07/18/2021","136","Ozone","Glendora","06-037-0016","AQS","5","136","24","65","25"
"07/19/2021","115","Ozone","Glendora","06-037-0016","AQS","6","115","27","65","39"
"07/20/2021","97","Ozone","Glendora","06-037-0016","AQS","6","97","31","66","38"
"07/21/2021","119","Ozone","Glendora","06-037-0016","AQS","5","119","49","74","33"
"07/22/2021","78","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","5","67","39","78","31"
"07/23/2021","84","Ozone","Santa Clarita","06-037-6012","AQS","5","84","39","78","27"
"07/24/2021","100","Ozone","Santa Clarita","06-037-6012","AQS","5","100","38","78","25"
"07/25/2021","90","Ozone","Santa Clarita","06-037-6012","AQS","5","90","25","70","13"
"07/26/2021","65","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","6","58","28","65","49"
"07/27/2021","87","Ozone","Glendora","06-037-0016","AQS","6","87","31","64","41"
"07/28/2021","87","Ozone","Santa Clarita","06-037-6012","AQS","6","87","29","61","43"
"07/29/2021","84","Ozone","Pomona","06-037-1701","AQS","6","84","29","66","43"
"07/30/2021","87","Ozone","Reseda","06-037-1201","AQS","6","87","33","66","40"
"07/31/2021","100","Ozone","Pomona","06-037-1701","AQS","6","100","26","62","25"
"08/01/2021","115","Ozone","Glendora","06-037-0016","AQS","6","115","22","64","26"
"08/02/2021","112","Ozone","Glendora","06-037-0016","AQS","8","112","50","65","56"
"08/03/2021","154","Ozone","Santa Clarita","06-037-6012","AQS","8","154","31","61","46"
"08/04/2021","179","Ozone","Santa Clarita","06-037-6012","AQS","7","179","42","64","44"
"08/05/2021","179","Ozone","Santa Clarita","06-037-6012","AQS","7","179","46","69","38"
"08/06/2021","140","Ozone","Santa Clarita","06-037-6012","AQS","6","140","36","69","41"
"08/07/2021","129","Ozone","Santa Clarita","06-037-6012","AQS","5","129","32","76","25"
"08/08/2021","119","Ozone","Glendora","06-037-0016","AQS","5","119","29","69","16"
"08/09/2021","129","Ozone","Santa Clarita","06-037-6012","AQS","6","129","27","65","35"
"08/10/2021","143","Ozone","Glendora","06-037-0016","AQS","6","143","31","62","44"
"08/11/2021","90","Ozone","Pomona","06-037-1701","AQS","6","90","30","60","45"
"08/12/2021","80","Ozone","Santa Clarita","06-037-6012","AQS","8","80","31","58","40"
"08/13/2021","61","Ozone","Santa Clarita","06-037-6012","AQS","6","61","35","59","39"
"08/14/2021","101","Ozone","Glendora","06-037-0016","AQS","6","101","37","63","26"
"08/15/2021","164","Ozone","Pomona","06-037-1701","AQS","7","164","41","73","21"
"08/16/2021","122","Ozone","Santa Clarita","06-037-6012","AQS","9","122","62","99","32"
"08/17/2021","61","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","6","45","51","61","25"
"08/18/2021","55","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","6","33","31","55","25"
"08/19/2021","67","PM2.5","Lancaster-Division Street","06-037-9033","AQS","6","64","39","67","37"
"08/20/2021","84","Ozone","Lancaster-Division Street","06-037-9033","AQS","8","84","52","74","41"
"08/21/2021","56","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","6","48","21","56","34"
"08/22/2021","87","Ozone","Pomona","06-037-1701","AQS","6","87","23","68","25"
"08/23/2021","129","Ozone","Lancaster-Division Street","06-037-9033","AQS","7","129","36","67","36"
"08/24/2021","150","Ozone","Santa Clarita","06-037-6012","AQS","8","150","41","76","49"
"08/25/2021","166","Ozone","Pomona","06-037-1701","AQS","8","166","40","86","49"
"08/26/2021","159","Ozone","Glendora","06-037-0016","AQS","10","159","63","78","64"
"08/27/2021","154","Ozone","Glendora","06-037-0016","AQS","10","154","36","71","50"
"08/28/2021","177","Ozone","Glendora","06-037-0016","AQS","9","177","41","74","42"
"08/29/2021","166","Ozone","Glendora","06-037-0016","AQS","7","166","33","71","24"
"08/30/2021","136","Ozone","Santa Clarita","06-037-6012","AQS","7","136","43","74","42"
"08/31/2021","79","PM2.5","Glendora","06-037-0016","AQS","6","48","45","79","41"
"09/01/2021","68","PM2.5","Glendora","06-037-0016","AQS","6","54","33","68","36"
"09/02/2021","101","Ozone","Santa Clarita","06-037-6012","AQS","6","101","33","69","36"
"09/03/2021","150","Ozone","Pomona","06-037-1701","AQS","8","150","36","74","45"
"09/04/2021","100","Ozone","Glendora","06-037-0016","AQS","8","100","24","71","42"
"09/05/2021","143","Ozone","Glendora","06-037-0016","AQS","13","143","20","75","34"
"09/06/2021","154","Ozone","Santa Clarita","06-037-6012","AQS","6","154","34","75","18"
"09/07/2021","150","Ozone","Santa Clarita","06-037-6012","AQS","7","150","47","71","30"
"09/08/2021","150","Ozone","Glendora","06-037-0016","AQS","7","150","44","74","44"
"09/09/2021","161","Ozone","Glendora","06-037-0016","AQS","7","161","44","68","53"
"09/10/2021","115","Ozone","Pomona","06-037-1701","AQS","7","115","31","63","51"
"09/11/2021","84","Ozone","Glendora","06-037-0016","AQS","9","84","21","59","41"
"09/12/2021","100","Ozone","Glendora","06-037-0016","AQS","9","100","19","63","30"
"09/13/2021","112","Ozone","Pomona","06-037-1701","AQS","8","112","56","67","47"
"09/14/2021","105","Ozone","Santa Clarita","06-037-6012","AQS","7","105","31","69","44"
"09/15/2021","105","Ozone","Santa Clarita","06-037-6012","AQS","7","105","37","70","40"
"09/16/2021","133","Ozone","Santa Clarita","06-037-6012","AQS","6","133","36","71","39"
"09/17/2021","100","Ozone","Santa Clarita","06-037-6012","AQS","7","100","33","67","38"
"09/18/2021","77","Ozone","Pomona","06-037-1701","AQS","7","77","26","61","35"
"09/19/2021","105","Ozone","Santa Clarita","06-037-6012","AQS","7","105","52","65","24"
"09/20/2021","115","Ozone","Reseda","06-037-1201","AQS","8","115","54","70","37"
"09/21/2021","119","Ozone","Glendora","06-037-0016","AQS","9","119","40","63","68"
"09/22/2021","61","Ozone","Glendora","06-037-0016","AQS","9","61","29","57","55"
"09/23/2021","94","PM2.5","Lancaster-Division Street","06-037-9033","AQS","8","42","56","94","51"
"09/24/2021","88","PM2.5","Lancaster-Division Street","06-037-9033","AQS","8","74","54","88","38"
"09/25/2021","87","Ozone","Santa Clarita","06-037-6012","AQS","7","87","32","69","27"
"09/26/2021","73","PM2.5","Lancaster-Division Street","06-037-9033","AQS","7","49","42","73","17"
"09/27/2021","64","PM2.5","Glendora","06-037-0016","AQS","6","42","31","64","42"
"09/28/2021","61","PM10","Lancaster-Division Street","06-037-9033","AQS","5","44","61","58","45"
"09/29/2021","73","PM10","Lancaster-Division Street","06-037-9033","AQS","10","58","73","60","47"
"09/30/2021","80","Ozone","Pasadena","06-037-2005","AQS","13","80","51","70","64"
"10/01/2021","90","Ozone","North Hollywood (NOHO)","06-037-4010","AQS","17","90","34","65","62"
"10/02/2021","115","Ozone","North Hollywood (NOHO)","06-037-4010","AQS","13","115","33","60","58"
"10/03/2021","150","Ozone","Los Angeles-North Main Street","06-037-1103","AQS","10","150","28","61","60"
"10/04/2021","93","Ozone","Reseda","06-037-1201","AQS","18","93","42","68","90"
"10/05/2021","71","Ozone","Reseda","06-037-1201","AQS","5","71","19","57","50"
"10/06/2021","67","PM2.5","Glendora","06-037-0016","AQS","6","64","28","67","55"
"10/07/2021","58","PM2.5","Glendora","06-037-0016","AQS","5","40","30","58","33"
"10/08/2021","50","PM2.5","Glendora","06-037-0016","AQS","5","36","12","50","41"
"10/09/2021","53","PM2.5","Glendora","06-037-0016","AQS","9","47","19","53","31"
"10/10/2021","74","Ozone","Pasadena","06-037-2005","AQS","11","74","17","61","35"
"10/11/2021","281","PM10","Lancaster-Division Street","06-037-9033","AQS","9","43","281","101","33"
"10/12/2021","59","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","7","40","43","59","44"
"10/13/2021","71","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","13","44","41","71","62"
"10/14/2021","75","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","16","48","36","75","64"
"10/15/2021","66","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","15","54","31","66","65"
"10/16/2021","71","Ozone","North Hollywood (NOHO)","06-037-4010","AQS","14","71","24","60","52"
"10/17/2021","63","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","17","58","26","63","41"
"10/18/2021","51","PM2.5","Glendora","06-037-0016","AQS","3","38","14","51","47"
"10/19/2021","59","PM2.5","Los Angeles-North Main Street","06-037-1103","AQS","8","42","25","59","49"
"10/20/2021","61","PM2.5","Long Beach-Route 710 Near Road","06-037-4008","AQS","11","54","34","61","57"
"10/21/2021","93","Ozone","Reseda","06-037-1201","AQS","13","93","37","57","62"
"10/22/2021","64","PM2.5","Glendora","06-037-0016","AQS","10","48","37","64","41"
"10/23/2021","55","PM2.5","North Hollywood (NOHO)","06-037-4010","AQS","5","34","13","55","21"
